config,model,feature,importance,method,target
target_c_top20_leadership__logistic_regression,logistic_regression,combined_crypto_liquidity_impulse,0.010575086833760022,coefficient,target_c_top20_leadership
target_c_top20_leadership__logistic_regression,logistic_regression,eth_btc_relative_strength_14d,0.0073279161757947514,coefficient,target_c_top20_leadership
target_c_top20_leadership__logistic_regression,logistic_regression,tvl_acceleration,0.0021051977664278904,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_percentile,0.6693347729788532,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,tvl_percentile,-0.5285988594057328,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,distance_from_90d_lows,0.3457347816350409,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,upside_semivariance,-0.3090523563009284,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,top20_above_30dma_pct,0.30508355048143615,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,recovery_from_drawdown,-0.2954976817178677,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,jump_intensity,0.23021741446383004,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,top20_30d_high_pct,-0.1910019830619902,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,falling_vix_after_high_vix,0.14374352716089883,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,eth_btc_relative_strength_30d,-0.1377899830162075,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,dispersion_acceleration,0.1344726088942221,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_acceleration,0.07204166958024197,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,risk_appetite_recovery_score,-0.050371676619179684,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,market_dollar_volume_growth_30d,0.042117085206877077,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,volatility_of_volatility,-0.03246774873050706,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,volume_confirmation_of_price_trend,-0.020288681771027234,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,combined_crypto_liquidity_impulse,0.003152921466959121,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,downside_to_upside_volatility_ratio,0.0,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,tvl_acceleration,0.0,coefficient,target_c_top20_leadership
target_c_top20_leadership__elastic_net_logistic,elastic_net_logistic,eth_btc_relative_strength_14d,0.0,coefficient,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,distance_from_90d_lows,0.12438635736292254,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,downside_to_upside_volatility_ratio,0.12155256075258358,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,risk_appetite_recovery_score,0.0830392595308746,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,volume_confirmation_of_price_trend,0.076971784322241,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,recovery_from_drawdown,0.05830031175290236,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,upside_semivariance,0.05610870902933315,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,eth_btc_relative_strength_14d,0.05586691906318088,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,eth_btc_relative_strength_30d,0.055103659476862375,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,stablecoin_supply_acceleration,0.051917214110753875,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,market_dollar_volume_growth_30d,0.04282662520079883,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,tvl_percentile,0.04241126462230461,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,top20_above_30dma_pct,0.04198233123556521,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,volatility_of_volatility,0.03634552564951167,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,dispersion_acceleration,0.035662772979950304,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,combined_crypto_liquidity_impulse,0.03526057218708186,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,stablecoin_supply_percentile,0.029488897439666796,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,tvl_acceleration,0.023442267977896898,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,jump_intensity,0.01344740866076725,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,top20_30d_high_pct,0.009963269277277254,model_importance,target_c_top20_leadership
target_c_top20_leadership__random_forest,random_forest,falling_vix_after_high_vix,0.005922289367525039,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,distance_from_90d_lows,0.2099576436373012,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,downside_to_upside_volatility_ratio,0.19609609307144563,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,market_dollar_volume_growth_30d,0.0932453301790319,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,dispersion_acceleration,0.06788450924602639,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,volume_confirmation_of_price_trend,0.058665066687755986,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,combined_crypto_liquidity_impulse,0.05402284757597633,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,risk_appetite_recovery_score,0.0444207200901791,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,volatility_of_volatility,0.04409268914883154,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,upside_semivariance,0.03569947979098631,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,stablecoin_supply_acceleration,0.03204692970724591,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,tvl_percentile,0.027665033236990478,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,recovery_from_drawdown,0.02601613586920024,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,eth_btc_relative_strength_30d,0.024246769809787655,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,tvl_acceleration,0.023831102982662965,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,eth_btc_relative_strength_14d,0.02116739681884334,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,top20_above_30dma_pct,0.017487912099804024,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,jump_intensity,0.013049653391192193,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,stablecoin_supply_percentile,0.008497273963494135,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,top20_30d_high_pct,0.0019074126932448823,model_importance,target_c_top20_leadership
target_c_top20_leadership__gradient_boosting,gradient_boosting,falling_vix_after_high_vix,0.0,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,distance_from_90d_lows,0.07228738069534302,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,top20_above_30dma_pct,0.06667893379926682,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,downside_to_upside_volatility_ratio,0.06513702124357224,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,eth_btc_relative_strength_14d,0.06420741975307465,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,tvl_percentile,0.05747649446129799,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,eth_btc_relative_strength_30d,0.05376438796520233,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,stablecoin_supply_acceleration,0.05372557044029236,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,volume_confirmation_of_price_trend,0.05359245464205742,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,market_dollar_volume_growth_30d,0.05347932502627373,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,dispersion_acceleration,0.05319457873702049,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,stablecoin_supply_percentile,0.05055670440196991,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,upside_semivariance,0.050346534699201584,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,risk_appetite_recovery_score,0.04980257898569107,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,recovery_from_drawdown,0.04890655726194382,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,top20_30d_high_pct,0.04849980026483536,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,combined_crypto_liquidity_impulse,0.04726241156458855,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,volatility_of_volatility,0.04691961780190468,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,jump_intensity,0.03761870786547661,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,tvl_acceleration,0.02654341235756874,model_importance,target_c_top20_leadership
target_c_top20_leadership__xgboost,xgboost,falling_vix_after_high_vix,0.0,model_importance,target_c_top20_leadership
