name,family,benchmark_group,split,cost_bps,selected_development_candidate,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings,overlay_type,rebalance_days,threshold,secondary_threshold,top_k
relative_winner_e40_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,development,50,False,0.18253351746900104,0.5971692577435304,0.5701286890609256,0.24107373920341726,0.5221218087967845,-0.7571688151191774,0.33607006020799124,0.037705254515599335,0.49808429118773945,0.34443749999999995,0.5019157088122606,13.762417898193757,-0.432051323213682,0.4910299227953989,1.2873563218390804,relative_winner,7,0.4,0.4,5
relative_winner_e40_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,50,False,0.22351216486914294,0.9256213732822742,1.1117707640048935,1.3455374162080025,0.251479794824737,-0.16611367486089357,0.2379182156133829,0.03271375464684015,0.2894981412639405,0.088,0.7105018587360594,11.940520446096656,-0.06620831549375605,0.19630987342876982,0.8847583643122676,relative_winner,7,0.4,0.4,5
relative_winner_e40_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,development,100,False,0.10378630932909805,0.46521401836756354,0.4463072733745738,0.13163342697268549,0.5223037009343442,-0.7884494973350057,0.3344280240831965,0.037705254515599335,0.49808429118773945,0.6888749999999999,0.5019157088122606,13.762417898193757,-0.43514752475394736,0.4910299227953989,1.2873563218390804,relative_winner,7,0.4,0.4,5
relative_winner_e40_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,100,False,0.15238782096360448,0.6860094699651553,0.8279536380606602,0.8329864128106536,0.25228874874967144,-0.18294154456783895,0.23234200743494424,0.03271375464684015,0.2894981412639405,0.176,0.7105018587360594,11.940520446096656,-0.07514090151490371,0.18788990852850374,0.8847583643122676,relative_winner,7,0.4,0.4,5
relative_winner_e40_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,development,10,False,0.2542167144262151,0.7092296540966322,0.6739566402538568,0.3467937465323653,0.5242215917204173,-0.7330487269974164,0.3393541324575807,0.037951559934318556,0.49808429118773945,0.0693375,0.5019157088122606,13.852319376026273,-0.438075109910113,0.4910299227953989,1.2873563218390804,relative_winner,7,0.4,0.5,5
relative_winner_e40_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,10,False,0.28273036370397175,1.0678514328486841,1.306866930735391,1.608003420109038,0.26533707672439716,-0.17582696663966046,0.23605947955390336,0.03317843866171003,0.2894981412639405,0.017849999999999998,0.7105018587360594,12.110130111524162,-0.05901595238813662,0.24780099154903312,0.8847583643122676,relative_winner,7,0.4,0.5,5
relative_winner_e40_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,development,25,False,0.22845898003579435,0.6696516278049112,0.6375842888032281,0.3085682114043868,0.5241755631244115,-0.7403840434372964,0.33825944170771755,0.037951559934318556,0.49808429118773945,0.17334375,0.5019157088122606,13.852319376026273,-0.43934434972246694,0.4910299227953989,1.2873563218390804,relative_winner,7,0.4,0.5,5
relative_winner_e40_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,25,False,0.2596077703493509,0.9989105093554401,1.2260236300494585,1.439905103682521,0.2654646036028296,-0.1802950553376126,0.23605947955390336,0.03317843866171003,0.2894981412639405,0.044625,0.7105018587360594,12.110130111524162,-0.06171792236683393,0.24515730745526265,0.8847583643122676,relative_winner,7,0.4,0.5,5
relative_winner_e40_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,development,50,False,0.18665401287237238,0.6035940302621359,0.5770122625369003,0.24815160785397192,0.5241672461941835,-0.7521773261377028,0.3355227148330597,0.037951559934318556,0.49808429118773945,0.3466875,0.5019157088122606,13.852319376026273,-0.44145554235994244,0.4910299227953989,1.2873563218390804,relative_winner,7,0.4,0.5,5
relative_winner_e40_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,50,False,0.2219539724002868,0.8837865686585442,1.0886606542558686,1.1794531706904041,0.2657882179387216,-0.18818379391049833,0.23605947955390336,0.03317843866171003,0.2894981412639405,0.08925,0.7105018587360594,12.110130111524162,-0.06620831549375605,0.24075942045795262,0.8847583643122676,relative_winner,7,0.4,0.5,5
relative_winner_e40_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,development,100,False,0.10710363286374536,0.471241980703063,0.4527574901466545,0.13739795234274926,0.5244070645253844,-0.7795140396020422,0.33388067870826493,0.037951559934318556,0.49808429118773945,0.693375,0.5019157088122606,13.852319376026273,-0.44566217452142576,0.4910299227953989,1.2873563218390804,relative_winner,7,0.4,0.5,5
relative_winner_e40_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,100,False,0.14985259605918277,0.6533614170970723,0.8059530339803491,0.735426423728853,0.26684986594243215,-0.20376286631010754,0.23048327137546468,0.03317843866171003,0.2894981412639405,0.1785,0.7105018587360594,12.110130111524162,-0.07514090151490371,0.23199455258984525,0.8847583643122676,relative_winner,7,0.4,0.5,5
relative_winner_e40_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,development,10,False,0.24362583450300335,0.6920568737722534,0.6612190805680197,0.3350049850353911,0.5270727066435742,-0.727230475323422,0.3371647509578544,0.034455391351943074,0.49808429118773945,0.06294999999999999,0.5019157088122606,12.576217843459222,-0.4329899966535151,0.4910299227953989,1.2873563218390804,relative_winner,7,0.4,0.6,5
relative_winner_e40_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,10,False,0.2887663017095181,1.0647749582713637,1.3266404477959193,1.6169569728456799,0.272158560365935,-0.17858626207060957,0.23605947955390336,0.031319702602230486,0.2894981412639405,0.016849999999999997,0.7105018587360594,11.431691449814128,-0.06064323907490565,0.24780099154903312,0.8847583643122676,relative_winner,7,0.4,0.6,5
relative_winner_e40_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,development,25,False,0.2204203836660663,0.6563263774013892,0.6279591736318209,0.30045528384419795,0.5270243201481164,-0.7336212591966464,0.3366174055829228,0.034455391351943074,0.49808429118773945,0.157375,0.5019157088122606,12.576217843459222,-0.43418411544823343,0.4910299227953989,1.2873563218390804,relative_winner,7,0.4,0.6,5
relative_winner_e40_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,25,False,0.26685189573484225,1.001620378718544,1.2514375055729883,1.459843460183289,0.27219901708761424,-0.18279487014404816,0.2342007434944238,0.031319702602230486,0.2894981412639405,0.042124999999999996,0.7105018587360594,11.431691449814128,-0.06334053641352422,0.24515730745526265,0.8847583643122676,relative_winner,7,0.4,0.6,5
relative_winner_e40_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,development,50,False,0.1826627934839964,0.5966926556066376,0.5725435814690534,0.24553013436022833,0.5270040032869093,-0.743952647441652,0.33497536945812806,0.034455391351943074,0.49808429118773945,0.31475,0.5019157088122606,12.576217843459222,-0.43617059615635845,0.4910299227953989,1.2873563218390804,relative_winner,7,0.4,0.6,5
relative_winner_e40_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,50,False,0.23111688443936562,0.8960736590705108,1.1244206953862044,1.2147703765069757,0.27236695497861024,-0.19025561448405837,0.2342007434944238,0.031319702602230486,0.2894981412639405,0.08424999999999999,0.7105018587360594,11.431691449814128,-0.06782316409854283,0.24075942045795262,0.8847583643122676,relative_winner,7,0.4,0.6,5
relative_winner_e40_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,development,100,False,0.11047434389276756,0.47720655901227965,0.460196137221789,0.1441744487552414,0.5271895875446784,-0.7662546647243644,0.33278598795840175,0.034455391351943074,0.49808429118773945,0.6295,0.5019157088122606,12.576217843459222,-0.4401296372476208,0.4910299227953989,1.2873563218390804,relative_winner,7,0.4,0.6,5
relative_winner_e40_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,100,False,0.1625147267317517,0.6844268823800995,0.8620391645927223,0.7927494628277352,0.2730786903906392,-0.20500137099060545,0.23048327137546468,0.031319702602230486,0.2894981412639405,0.16849999999999998,0.7105018587360594,11.431691449814128,-0.07674030259074727,0.23199455258984525,0.8847583643122676,relative_winner,7,0.4,0.6,5
relative_winner_e50_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,development,10,False,0.26849045365841606,0.7338322179812609,0.6958577049870552,0.37515235539309433,0.5164162764400184,-0.715683774335056,0.3415435139573071,0.038033661740558285,0.49808429118773945,0.06948750000000001,0.5019157088122606,13.882286535303773,-0.42956831686974073,0.4910299227953989,1.2873563218390804,relative_winner,7,0.5,0.4,5
relative_winner_e50_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,10,False,0.2472090167035521,1.0190193172596576,1.2660599901186718,1.6184892465966256,0.24585493925689372,-0.15274059881669622,0.23234200743494424,0.0328996282527881,0.2894981412639405,0.0177,0.7105018587360594,12.008364312267657,-0.05901595238813662,0.19034031401810014,0.8847583643122676,relative_winner,7,0.5,0.4,5
relative_winner_e50_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,development,25,False,0.24241397629276196,0.6936385029321332,0.6595220438084625,0.33490001604141945,0.5163200575295743,-0.7238398467642382,0.3393541324575807,0.038033661740558285,0.49808429118773945,0.17371874999999998,0.5019157088122606,13.882286535303773,-0.43050007394785705,0.4910299227953989,1.2873563218390804,relative_winner,7,0.5,0.4,5
relative_winner_e50_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,25,False,0.22493854666011082,0.9455641189179101,1.1795446288603926,1.4273903901471663,0.24590440904648925,-0.1575872642920899,0.23234200743494424,0.0328996282527881,0.2894981412639405,0.04425,0.7105018587360594,12.008364312267657,-0.06171792236683393,0.18764468894099795,0.8847583643122676,relative_winner,7,0.5,0.4,5
relative_winner_e50_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,development,50,False,0.2000913946726477,0.6265282987821442,0.5974968124838566,0.27145262088417627,0.5162316786473704,-0.7371135118198875,0.337712096332786,0.038033661740558285,0.49808429118773945,0.34743749999999995,0.5019157088122606,13.882286535303773,-0.432051323213682,0.4910299227953989,1.2873563218390804,relative_winner,7,0.5,0.4,5
relative_winner_e50_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,50,False,0.1886625691856636,0.82278905406362,1.0317991909421818,1.1357437570606566,0.24611104644295165,-0.16611367486089357,0.23234200743494424,0.0328996282527881,0.2894981412639405,0.0885,0.7105018587360594,12.008364312267657,-0.06620831549375605,0.18316088348571036,0.8847583643122676,relative_winner,7,0.5,0.4,5
relative_winner_e50_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,development,100,False,0.11955521638543054,0.4919814745750857,0.471748299137239,0.15478361812898403,0.5163249753321758,-0.7724022595582627,0.33497536945812806,0.038033661740558285,0.49808429118773945,0.6948749999999999,0.5019157088122606,13.882286535303773,-0.43514752475394736,0.4910299227953989,1.2873563218390804,relative_winner,7,0.5,0.4,5
relative_winner_e50_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,100,False,0.1191645042041849,0.5767709650650004,0.7259743459192485,0.6513802235882836,0.24698825385568998,-0.18294154456783895,0.22676579925650558,0.0328996282527881,0.2894981412639405,0.177,0.7105018587360594,12.008364312267657,-0.07514090151490371,0.1742266100117611,0.8847583643122676,relative_winner,7,0.5,0.4,5
relative_winner_e50_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,development,10,False,0.2611923076205238,0.7211754692718209,0.6847078488886743,0.36177343367867276,0.5205096060283677,-0.7219775785209117,0.3399014778325123,0.03822523262178435,0.49808429118773945,0.0698375,0.5019157088122606,13.952209906951287,-0.438075109910113,0.4910299227953989,1.2873563218390804,relative_winner,7,0.5,0.5,5
relative_winner_e50_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,10,False,0.26469544824908464,1.022881027558373,1.2768197100817917,1.5054314665596837,0.26236813571912115,-0.17582696663966046,0.23234200743494424,0.03317843866171003,0.2894981412639405,0.017849999999999998,0.7105018587360594,12.110130111524162,-0.05901595238813662,0.24131048531741905,0.8847583643122676,relative_winner,7,0.5,0.5,5
relative_winner_e50_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,development,25,False,0.235117407456662,0.6810527707623129,0.648136211669743,0.3221584976593642,0.520444904923931,-0.7298190461058844,0.33825944170771755,0.03822523262178435,0.49808429118773945,0.17459375,0.5019157088122606,13.952209906951287,-0.43934434972246694,0.4910299227953989,1.2873563218390804,relative_winner,7,0.5,0.5,5
relative_winner_e50_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,25,False,0.2418967698760892,0.9531740787931937,1.1930031497370956,1.341671680474675,0.2624978990327216,-0.1802950553376126,0.23234200743494424,0.03317843866171003,0.2894981412639405,0.044625,0.7105018587360594,12.110130111524162,-0.06171792236683393,0.23868055249344367,0.8847583643122676,relative_winner,7,0.5,0.5,5
relative_winner_e50_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,development,50,False,0.1928064653291519,0.6140792126265543,0.586493185653816,0.25970236534639124,0.5204050441527264,-0.7424132047160467,0.33607006020799124,0.03822523262178435,0.49808429118773945,0.3491875,0.5019157088122606,13.952209906951287,-0.44145554235994244,0.4910299227953989,1.2873563218390804,relative_winner,7,0.5,0.5,5
relative_winner_e50_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,50,False,0.20477049366870181,0.8367911067690376,1.0502264043094502,1.0881409573775107,0.2628264880419622,-0.18818379391049833,0.23048327137546468,0.03317843866171003,0.2894981412639405,0.08925,0.7105018587360594,12.110130111524162,-0.06620831549375605,0.2343055413498598,0.8847583643122676,relative_winner,7,0.5,0.5,5
relative_winner_e50_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,development,100,False,0.1123244337512721,0.4798662125237871,0.4605503975837884,0.14580246612968886,0.5205802444635628,-0.7703877494867706,0.3344280240831965,0.03822523262178435,0.49808429118773945,0.698375,0.5019157088122606,13.952209906951287,-0.44566217452142576,0.4910299227953989,1.2873563218390804,relative_winner,7,0.5,0.5,5
relative_winner_e50_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,100,False,0.13367940411534884,0.6039355679099923,0.7594397930891661,0.6560538067417132,0.26390268387535204,-0.20376286631010754,0.22490706319702602,0.03317843866171003,0.2894981412639405,0.1785,0.7105018587360594,12.110130111524162,-0.07514090151490371,0.225586264429269,0.8847583643122676,relative_winner,7,0.5,0.5,5
relative_winner_e50_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,development,10,False,0.2501986356070742,0.7032617981314344,0.6713717220730681,0.34924108010051663,0.5233833614881342,-0.7164066596491554,0.337712096332786,0.0349480021893815,0.49808429118773945,0.06385,0.5019157088122606,12.756020799124247,-0.4329899966535151,0.4910299227953989,1.2873563218390804,relative_winner,7,0.5,0.6,5
relative_winner_e50_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,10,False,0.27064652225304475,1.0206212667103027,1.296306597406773,1.5154946361217658,0.26926582799666376,-0.17858626207060957,0.23234200743494424,0.031319702602230486,0.2894981412639405,0.016849999999999997,0.7105018587360594,11.431691449814128,-0.06064323907490565,0.24131048531741905,0.8847583643122676,relative_winner,7,0.5,0.6,5
relative_winner_e50_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,development,25,False,0.22655248512803716,0.6667920705595388,0.6377074381844202,0.3132033190279503,0.5233138006886,-0.7233399883218339,0.3366174055829228,0.0349480021893815,0.49808429118773945,0.15962500000000002,0.5019157088122606,12.756020799124247,-0.43418411544823343,0.4910299227953989,1.2873563218390804,relative_winner,7,0.5,0.6,5
relative_winner_e50_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,25,False,0.2490390375951297,0.9567901048995375,1.2184175707651503,1.3623962061893697,0.26930764851930356,-0.18279487014404816,0.23048327137546468,0.031319702602230486,0.2894981412639405,0.042124999999999996,0.7105018587360594,11.431691449814128,-0.06334053641352422,0.23868055249344367,0.8847583643122676,relative_winner,7,0.5,0.6,5
relative_winner_e50_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,development,50,False,0.18809129787926948,0.6059166963626232,0.5808925376178996,0.25606933932622583,0.5232591255844463,-0.7345326792117268,0.3355227148330597,0.0349480021893815,0.49808429118773945,0.31925000000000003,0.5019157088122606,12.756020799124247,-0.43617059615635845,0.4910299227953989,1.2873563218390804,relative_winner,7,0.5,0.6,5
relative_winner_e50_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,50,False,0.21380455412441512,0.8501282809004036,1.086379504396599,1.1237752678375226,0.26947893606110496,-0.19025561448405837,0.22862453531598512,0.031319702602230486,0.2894981412639405,0.08424999999999999,0.7105018587360594,11.431691449814128,-0.06782316409854283,0.2343055413498598,0.8847583643122676,relative_winner,7,0.5,0.6,5
relative_winner_e50_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,development,100,False,0.1146057989217466,0.4839152393619204,0.46619478326846436,0.15130831031847178,0.5233795427770768,-0.75743228300234,0.3333333333333333,0.0349480021893815,0.49808429118773945,0.6385000000000001,0.5019157088122606,12.756020799124247,-0.4401296372476208,0.4910299227953989,1.2873563218390804,relative_winner,7,0.5,0.6,5
relative_winner_e50_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,100,False,0.14616343624686268,0.6363150927692536,0.8167670985938911,0.712987603646616,0.2702013662054914,-0.20500137099060545,0.22490706319702602,0.031319702602230486,0.2894981412639405,0.16849999999999998,0.7105018587360594,11.431691449814128,-0.07674030259074727,0.225586264429269,0.8847583643122676,relative_winner,7,0.5,0.6,5
relative_winner_e60_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,development,10,False,0.2558643791818953,0.7170099571187298,0.6729649159998992,0.34908848584232977,0.5104671137157807,-0.7329499240414927,0.3437328954570334,0.035899014778325126,0.49808429118773945,0.06558749999999999,0.5019157088122606,13.10314039408867,-0.42956831686974073,0.45966478924032517,1.2873563218390804,relative_winner,7,0.6,0.4,5
relative_winner_e60_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,10,False,0.2580881055302182,1.0663421284544043,1.350194353686986,1.7378066683705204,0.2422666455717817,-0.1485137042155663,0.22862453531598512,0.03057620817843866,0.2894981412639405,0.01645,0.7105018587360594,11.160315985130111,-0.04404436887705132,0.2000992124770713,0.8847583643122676,relative_winner,7,0.6,0.4,5
relative_winner_e60_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,development,25,False,0.2314591602312588,0.6785790579206036,0.6386070740298633,0.3127012528698571,0.5104125874236243,-0.7401926218939379,0.3415435139573071,0.035899014778325126,0.49808429118773945,0.16396875,0.5019157088122606,13.10314039408867,-0.43050007394785705,0.45872901871989535,1.2873563218390804,relative_winner,7,0.6,0.4,5
relative_winner_e60_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,25,False,0.23719361085569513,0.9970042430377559,1.267334705877687,1.5567377177084043,0.2423246021287777,-0.1523658148431426,0.22862453531598512,0.03057620817843866,0.2894981412639405,0.041125,0.7105018587360594,11.160315985130111,-0.045852502805093454,0.19756829317910896,0.8847583643122676,relative_winner,7,0.6,0.4,5
relative_winner_e60_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,development,50,False,0.19178931738746674,0.6144279363889303,0.5799413796530788,0.25509218194682054,0.5103892957448686,-0.751843180468186,0.3399014778325123,0.035899014778325126,0.49808429118773945,0.3279375,0.5019157088122606,13.10314039408867,-0.432051323213682,0.4571694011858449,1.2873563218390804,relative_winner,7,0.6,0.4,5
relative_winner_e60_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,50,False,0.20310154765374766,0.8810898137889064,1.1255665765482126,1.2793455678812042,0.24253811950571516,-0.158754251199006,0.22862453531598512,0.03057620817843866,0.2894981412639405,0.08225,0.7105018587360594,11.160315985130111,-0.04948062882128412,0.1933579547433366,0.8847583643122676,relative_winner,7,0.6,0.4,5
relative_winner_e60_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,development,100,False,0.11608766954926297,0.48586684676673064,0.4612719822686169,0.1487865831376746,0.5105961467014484,-0.7802294205643879,0.3366174055829228,0.035899014778325126,0.49808429118773945,0.655875,0.5019157088122606,13.10314039408867,-0.43514752475394736,0.4540501661177452,1.2873563218390804,relative_winner,7,0.6,0.4,5
relative_winner_e60_b40_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,100,False,0.1375810261437087,0.6487060574119751,0.8320686179629586,0.8026300004494622,0.24340189955413977,-0.17141276312455944,0.22676579925650558,0.03057620817843866,0.2894981412639405,0.1645,0.7105018587360594,11.160315985130111,-0.05670927035386342,0.1849667134288182,0.8847583643122676,relative_winner,7,0.6,0.4,5
relative_winner_e60_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,development,10,False,0.2560188466589919,0.7151022945425152,0.6748254219135477,0.3506929561186621,0.5161411288375287,-0.7300370372205713,0.3404488232074439,0.03718527640941434,0.49808429118773945,0.0679375,0.5019157088122606,13.572625889436233,-0.438075109910113,0.45966478924032517,1.2873563218390804,relative_winner,7,0.6,0.5,5
relative_winner_e60_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,10,False,0.27719498238977813,1.067355328279489,1.3522018990591056,1.6604639963717045,0.26009256088443644,-0.16693826725269534,0.23234200743494424,0.031784386617100376,0.2894981412639405,0.0171,0.7105018587360594,11.601301115241638,-0.057144844928577854,0.24634102436828198,0.8847583643122676,relative_winner,7,0.6,0.5,5
relative_winner_e60_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,development,25,False,0.2307272440315693,0.6756936186878726,0.6391206714352706,0.3129387056707855,0.5161137489836494,-0.7372921273416927,0.33880678708264916,0.03718527640941434,0.49808429118773945,0.16984375000000002,0.5019157088122606,13.572625889436233,-0.43934434972246694,0.45872901871989535,1.2873563218390804,relative_winner,7,0.6,0.5,5
relative_winner_e60_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,25,False,0.25512267891806895,0.9998748829966392,1.2703578177762633,1.4923576700100483,0.26024178970587547,-0.17095277093751338,0.23234200743494424,0.031784386617100376,0.2894981412639405,0.04275,0.7105018587360594,11.601301115241638,-0.057847427918136574,0.24370167889322558,0.8847583643122676,relative_winner,7,0.6,0.5,5
relative_winner_e60_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,development,50,False,0.18965755233422255,0.6099247595713384,0.5789609668552875,0.25322592467704025,0.516134485510939,-0.7489657805617982,0.3366174055829228,0.03718527640941434,0.49808429118773945,0.33968750000000003,0.5019157088122606,13.572625889436233,-0.44145554235994244,0.4571694011858449,1.2873563218390804,relative_winner,7,0.6,0.5,5
relative_winner_e60_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,50,False,0.2191427090216289,0.8872064667020158,1.1305432692033253,1.2338587902042817,0.2605999673383228,-0.17760760855409308,0.23048327137546468,0.031784386617100376,0.2894981412639405,0.0855,0.7105018587360594,11.601301115241638,-0.05901839956740085,0.23931100578999875,0.8847583643122676,relative_winner,7,0.6,0.5,5
relative_winner_e60_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,development,100,False,0.11143038448367881,0.47817241249239867,0.4560687943130736,0.14450296636325002,0.516424758273733,-0.771128699209996,0.33497536945812806,0.03718527640941434,0.49808429118773945,0.6793750000000001,0.5019157088122606,13.572625889436233,-0.44566217452142576,0.4540501661177452,1.2873563218390804,relative_winner,7,0.6,0.5,5
relative_winner_e60_b50_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,100,False,0.15011539479298586,0.661762502832633,0.8453998488692238,0.7868377539464422,0.2617245158607754,-0.190783162145018,0.22676579925650558,0.031784386617100376,0.2894981412639405,0.171,0.7105018587360594,11.601301115241638,-0.06136034286592962,0.2305605015526524,0.8847583643122676,relative_winner,7,0.6,0.5,5
relative_winner_e60_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,development,10,True,0.24211880773324546,0.692470722085537,0.6568225968440966,0.33410945016503574,0.519032021254875,-0.7246691394501088,0.33880678708264916,0.033853311439518335,0.49808429118773945,0.06185,0.5019157088122606,12.356458675424193,-0.4329899966535151,0.45966478924032517,1.2873563218390804,relative_winner,7,0.6,0.6,5
relative_winner_e60_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,10,True,0.2761202650780832,1.0420773830441732,1.3342046940069794,1.5653681754861053,0.26735423615576964,-0.17639317663548226,0.23234200743494424,0.030483271375464683,0.2894981412639405,0.016399999999999998,0.7105018587360594,11.12639405204461,-0.057144844928577854,0.24634102436828198,0.8847583643122676,relative_winner,7,0.6,0.6,5
relative_winner_e60_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,development,25,True,0.21933732582561993,0.6568121965494043,0.6241097625635891,0.3000125627654535,0.5189912616141598,-0.7310938042187767,0.337712096332786,0.033853311439518335,0.49808429118773945,0.154625,0.5019157088122606,12.356458675424193,-0.43418411544823343,0.45872901871989535,1.2873563218390804,relative_winner,7,0.6,0.6,5
relative_winner_e60_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,25,True,0.25499260999660356,0.9794804212846799,1.2576043393662555,1.4138047799439046,0.2674011710590258,-0.18035913699960815,0.23048327137546468,0.030483271375464683,0.2894981412639405,0.04100000000000001,0.7105018587360594,11.12639405204461,-0.057847427918136574,0.24370167889322558,0.8847583643122676,relative_winner,7,0.6,0.6,5
relative_winner_e60_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,development,50,True,0.1822531951901416,0.5972988777352357,0.5689074124141047,0.24579606273817226,0.5189841390922397,-0.74148134498103,0.3366174055829228,0.033853311439518335,0.49808429118773945,0.30925,0.5019157088122606,12.356458675424193,-0.43617059615635845,0.4571694011858449,1.2873563218390804,relative_winner,7,0.6,0.6,5
relative_winner_e60_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,50,True,0.22051943048858869,0.8748729884100352,1.127541558091049,1.179667561955561,0.26757967116603065,-0.1869335375493658,0.22862453531598512,0.030483271375464683,0.2894981412639405,0.08200000000000002,0.7105018587360594,11.12639405204461,-0.05948438191133287,0.23931100578999875,0.8847583643122676,relative_winner,7,0.6,0.6,5
relative_winner_e60_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,development,100,True,0.11129369957550006,0.47805730671896324,0.45751227940468536,0.14622608219836639,0.5191979015414883,-0.7611070330429972,0.3344280240831965,0.033853311439518335,0.49808429118773945,0.6185,0.5019157088122606,12.356458675424193,-0.4401296372476208,0.4540501661177452,1.2873563218390804,relative_winner,7,0.6,0.6,5
relative_winner_e60_b60_7d,ETH/BTC relative-winner tilt overlay.,relative,holdout,100,True,0.1542637861756122,0.6651455563480729,0.8613752328422833,0.7715119584685435,0.26831158170916913,-0.1999499612187825,0.22490706319702602,0.030483271375464683,0.2894981412639405,0.16400000000000003,0.7105018587360594,11.12639405204461,-0.06755728836172725,0.2305605015526524,0.8847583643122676,relative_winner,7,0.6,0.6,5
regime_transition_t40_7d,Early re-entry overlay for predicted risk-off to risk-on transitions.,transition,development,10,True,0.2306774722856919,0.6779033441285218,0.6539406731436194,0.3140446991349457,0.5053592728918131,-0.7345370672426771,0.3579638752052545,0.031198686371100164,0.5076628352490421,0.056999999999999995,0.4923371647509579,11.38752052545156,-0.4320897947253527,0.44949275810729517,1.3639846743295019,regime_transition,7,0.4,,5
regime_transition_t40_7d,Early re-entry overlay for predicted risk-off to risk-on transitions.,transition,holdout,10,True,0.2916946345388409,1.0813545237132616,1.4087608874690223,1.4638804383017197,0.26939230538669423,-0.19926124217988894,0.26022304832713755,0.03066914498141264,0.3025092936802974,0.0165,0.6974907063197027,11.194237918215613,-0.05738055871734571,0.246415793598165,0.9888475836431226,regime_transition,7,0.4,,5
