config,model,feature,importance,method,target
target_a_btc_30d_gt_15__xgboost,xgboost,vix_level,0.0449826680123806,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,upside_semivariance,0.04476236552000046,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,vix_change_21d,0.04462120309472084,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,distance_from_90d_lows,0.0442451648414135,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,top20_above_30dma_pct,0.04362935572862625,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,downside_to_upside_volatility_ratio,0.04315660521388054,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,eth_btc_relative_strength_30d,0.04024672135710716,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,tvl_percentile,0.04022233933210373,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,equity_realized_vol_21d,0.039511118084192276,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,basis_close_btc_eth_mean,0.039352916181087494,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,funding_rate_btc_eth_mean,0.0389796607196331,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,stablecoin_supply_percentile,0.038221780210733414,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,equity_momentum_21d,0.03766343370079994,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,eth_btc_relative_strength_14d,0.03753883019089699,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,jump_intensity,0.03681568428874016,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,recovery_from_drawdown,0.03678799048066139,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,market_dollar_volume_growth_30d,0.03635288029909134,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,volatility_of_volatility,0.03562861308455467,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,vix_change_5d,0.03282012790441513,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,dispersion_acceleration,0.03176405280828476,model_importance,target_a_btc_30d_gt_15
