asset,direction,entry_time,exit_time,entry_price,exit_price,qty,notional,bars_held,exit_reason,gross_pnl,entry_cost,exit_cost,funding,net_pnl,ret_on_notional,equity_after
XRP,1,2025-07-18 08:00:00+00:00,2025-07-19 08:00:00+00:00,3.4598,3.4388,2327.9000053244463,8054.068438421519,24,time_stop,-48.88590011181316,10.268937258987437,10.5103928061888,0.0,-69.6652301769894,-0.008649694338907651,85907.75163549562
BCH,1,2025-07-21 02:00:00+00:00,2025-07-21 21:00:00+00:00,530.7,516.6285714285715,30.52559702784112,16199.934342675284,19,stop,-429.5387581774781,39.37445044156271,41.96825321025682,0.0,-510.8814618292976,-0.03153602051852081,85387.38630335296
DOGE,1,2025-07-21 19:00:00+00:00,2025-07-22 19:00:00+00:00,0.27125,0.25986,30311.5804485819,8222.01619667784,24,time_stop,-345.2489013093482,9.48387031335136,9.249768221262569,0.0,-363.9825398439621,-0.0442692559996454,84974.31042366804
SOL,1,2025-07-22 05:00:00+00:00,2025-07-22 23:00:00+00:00,194.43,206.15142857142857,54.635439133772515,10622.76843077939,18,target,640.4053972751473,11.950614484626813,11.950614484626813,0.0,616.5041683058936,0.058036111049882017,85602.76520645856
ADA,1,2025-07-22 05:00:00+00:00,2025-07-23 05:00:00+00:00,0.856,0.8836,11497.26913855479,9841.662382602899,24,time_stop,317.324628224113,18.912579354271195,20.701340942398033,0.0,277.71070792744376,0.028217865755926847,85883.66611399702
PEPE,1,2025-07-22 05:00:00+00:00,2025-07-23 05:00:00+00:00,1.3629e-05,1.4109e-05,556016807.8974489,7577.95307483433,24,time_stop,266.8880677907757,10.231664305008977,10.264188444820832,0.0,246.39221504094593,0.03251434953578577,86140.28999334297
SUI,1,2025-07-22 05:00:00+00:00,2025-07-23 05:00:00+00:00,3.8231,3.9998,2908.022002124529,11117.658916322287,24,time_stop,513.8474877754039,17.482352010395598,16.68676908496358,0.0,479.67836668004475,0.04314562717658206,86637.45071203342
WLD,1,2025-07-23 01:00:00+00:00,2025-07-23 12:00:00+00:00,1.3298,1.2480857142857145,5237.931437458128,6965.401225531819,11,stop,-428.0138260322923,15.722379743256079,13.457706195772715,0.0,-457.1939119713211,-0.06563784298533551,86195.97917980535
XRP,1,2025-07-23 13:00:00+00:00,2025-07-23 14:00:00+00:00,3.3475,3.2653,6361.99761976632,21296.78703216776,1,stop_gap,-522.9562043447933,27.153403466013895,27.153403466013895,0.0,-577.263011276821,-0.02710563853622114,85531.22350978432
BCH,1,2025-07-23 13:00:00+00:00,2025-07-23 14:00:00+00:00,517.0,507.01428571428573,43.13417646508919,22300.36923245111,1,stop,-430.7255621299612,37.42366861235263,51.38149372413628,0.0,-519.5307244664501,-0.023296956164763318,85049.11645393023
ADA,1,2025-07-23 13:00:00+00:00,2025-07-23 17:00:00+00:00,0.8347,0.8108142857142857,18037.7326684921,15056.095458390355,4,stop,-430.84412888169703,23.71335034696481,28.890290700213082,0.0,-483.44776992887495,-0.03210977050889131,84552.23896467882
DOT,1,2025-07-23 13:00:00+00:00,2025-07-23 17:00:00+00:00,4.244,4.115714285714286,3356.0903190515646,14243.247314054839,4,stop,-430.53844378690013,26.355639784887526,31.858764964184683,0.0,-488.7528485359723,-0.03431470631375506,84089.84175592773
SUI,1,2025-07-23 14:00:00+00:00,2025-07-23 20:00:00+00:00,3.7189,3.5924714285714288,3362.780836040006,12505.845651149179,6,stop,-425.1515771279147,18.342041322238224,21.292857501363354,0.0,-464.7864759515163,-0.037165537534745316,83621.07983383359
SOL,1,2025-07-23 14:00:00+00:00,2025-07-23 21:00:00+00:00,189.2,184.3857142857143,88.32994290467558,16712.025197564617,7,stop,-425.24558226965013,18.801028347260193,19.67779342820005,0.0,-463.72440404511036,-0.02774794787364773,83176.15645813574
LINK,1,2025-07-23 17:00:00+00:00,2025-07-24 06:00:00+00:00,17.936,17.260571428571428,622.4924833877906,11165.025182043411,13,stop,-420.44920877963955,22.31748746487302,24.298513526380695,0.0,-467.06520977089326,-0.04183288457979201,82731.40873582971
FIL,1,2025-07-24 06:00:00+00:00,2025-07-24 15:00:00+00:00,2.519,2.673928571428571,4003.853500036521,10085.706966591997,9,target,620.3113029699425,21.138735960714126,24.637184681399066,0.0,574.5353823278293,0.05696530587602103,83261.14993823862
DOGE,1,2025-07-24 06:00:00+00:00,2025-07-25 06:00:00+00:00,0.22973,0.22726,33961.990449847995,7802.08806604358,24,time_stop,-83.88611641112455,8.777349074299027,9.453291358238443,0.0,-102.11675684366202,-0.013088388131389702,83167.81053046926
WLD,1,2025-07-24 06:00:00+00:00,2025-07-25 06:00:00+00:00,1.1071,1.1181,6487.3226496447205,7182.11490542167,24,time_stop,71.36054914609271,14.457657429627673,17.21912794652383,0.0,39.68376376994121,0.005525359074941078,83221.95195166883
DOT,1,2025-07-24 06:00:00+00:00,2025-07-25 06:00:00+00:00,3.949,3.936,2477.779302027208,9784.750463705444,24,time_stop,-32.211130926353455,21.559173414991033,31.860239101482993,0.0,-85.63054344282747,-0.008751428435549448,83157.88058164099
SOL,1,2025-07-25 15:00:00+00:00,2025-07-25 21:00:00+00:00,176.56,185.20642857142857,72.10568029229366,12730.978912407369,6,target,623.456614241582,14.32235127645829,14.346869608398585,0.0,594.787393356725,0.04671969040629363,83664.11131182316
BTC,1,2025-07-25 15:00:00+00:00,2025-07-25 23:00:00+00:00,114967.1,117626.53571428572,0.23451745835105473,26961.792085991547,8,target,623.6841043623085,30.33201609674049,30.33201609674049,0.0,563.0200721688275,0.020882145755487597,84257.46340008873
ADA,1,2025-07-25 15:00:00+00:00,2025-07-26 02:00:00+00:00,0.7781,0.8272999999999999,12667.613159818948,9856.669799655123,11,target,623.2465674630911,20.872784216583913,18.434772010326167,0.0,583.939011236181,0.059243032698185004,84862.2751955415
XRP,1,2025-07-25 15:00:00+00:00,2025-07-26 09:00:00+00:00,3.005,3.1893285714285713,3381.728571843029,10162.094358388302,18,target,623.3491966070085,13.683885855553237,12.956670306945083,0.0,596.7086404445101,0.05871906118958214,85472.66772184156
LINK,1,2025-07-25 15:00:00+00:00,2025-07-26 15:00:00+00:00,17.546,18.403,582.4826590638717,10220.240735934693,24,time_stop,499.1876388177376,23.66797700567473,19.134236648254948,0.0,456.3854251638079,0.04465505627075321,85952.72112401103
SUI,1,2025-07-27 14:00:00+00:00,2025-07-28 00:00:00+00:00,4.2432,4.440535714285714,3266.7447489851097,13861.451318893616,10,target,644.6454084300819,19.854546898065433,20.22678428751394,0.0,604.5640772445025,0.04361477476896389,86557.28520125554
BTC,1,2025-07-30 19:00:00+00:00,2025-07-31 00:00:00+00:00,116498.6,118381.37857142858,0.3447987186920481,40168.56800941744,5,target,649.1796390094161,45.18963901059462,45.18963901059462,0.0,558.8003609882268,0.013911383668375162,87092.78782574947
AAVE,1,2025-07-30 19:00:00+00:00,2025-07-31 19:00:00+00:00,270.81,266.86,54.31252636194744,14708.375264078986,24,time_stop,-214.53447912969176,23.297736494293115,27.539210289032514,0.0,-265.3714259130174,-0.018042198485451445,86850.71413633075
DOT,1,2025-08-01 14:00:00+00:00,2025-08-01 22:00:00+00:00,3.566,3.444142857142857,3562.2706473177973,12703.057128335264,8,stop,-434.0881231660117,33.43964287160548,32.680427101545966,0.0,-500.20819313916314,-0.03937699311950709,86317.41644006311
BTC,1,2025-08-01 14:00:00+00:00,2025-08-02 14:00:00+00:00,114302.7,113061.2,0.25732455724808095,29412.89166976022,24,time_stop,-319.4684378234925,33.089503128480246,33.089503128480246,0.0,-385.647444080453,-0.013111510707971029,85937.57657211965
ETH,1,2025-08-01 23:00:00+00:00,2025-08-02 23:00:00+00:00,3461.78,3392.68,3.905412018824686,13519.677218526922,24,time_stop,-269.8639705007872,15.209636870842788,15.209636870842788,0.0,-300.28324424247285,-0.022210829399904205,85652.50296474803
DOGE,1,2025-08-01 23:00:00+00:00,2025-08-02 23:00:00+00:00,0.19803,0.19092,46136.814389976,9136.473353646948,24,time_stop,-328.0327503127296,12.072290120640066,10.925798086666477,0.0,-351.0308385200361,-0.03842082441798152,85313.54441634862
BCH,1,2025-08-09 14:00:00+00:00,2025-08-09 15:00:00+00:00,574.8,566.3571428571428,59.16326271328833,34007.04340759813,1,stop,-499.50697519362217,71.35791721500364,70.80953893047247,0.0,-641.6744313390983,-0.018868868535502563,99259.72060738497
ADA,1,2025-08-10 06:00:00+00:00,2025-08-10 07:00:00+00:00,0.8116,0.7899285714285714,22901.056171776316,18586.49718901366,1,stop,-496.2986030369237,34.12910519588176,31.215629490700778,0.0,-561.6433377235062,-0.030217815224241898,98698.07726966146
SHIB,1,2025-08-09 14:00:00+00:00,2025-08-10 08:00:00+00:00,1.3699e-05,1.3386142857142857e-05,1597592159.0412426,21885.414986705982,18,stop,-499.8181183286187,62.228626999457504,64.96086735546223,0.0,-627.0076126835385,-0.028649564701624632,98133.29828397738
UNI,1,2025-08-09 14:00:00+00:00,2025-08-10 14:00:00+00:00,10.795,10.454857142857142,1469.970600587987,15868.33263334732,24,stop,-500.00000000000114,36.37633427648363,29.17779496493248,0.0,-565.5541292414172,-0.035640425639484295,97546.50237888106
AAVE,1,2025-08-10 08:00:00+00:00,2025-08-11 04:00:00+00:00,300.1,312.4664285714286,59.51594940113001,17860.736415279116,20,target,735.9997371298313,39.65945597703002,36.02354758274455,0.0,660.3167335700567,0.03697029720483324,98246.47856842815
LINK,1,2025-08-10 08:00:00+00:00,2025-08-11 08:00:00+00:00,21.886,21.936,471.73362997801746,10324.36222569889,24,time_stop,23.586681498901207,17.95865415434227,17.21150219142784,0.0,-11.583474846868903,-0.0011219554868034263,98252.85374773563
WLD,1,2025-08-11 12:00:00+00:00,2025-08-11 21:00:00+00:00,1.0298,0.9955714285714286,14352.461941447176,14780.165307302303,9,stop,-491.2642687386786,32.74747036327509,40.34225167100008,0.0,-564.3539907729538,-0.03818319883703388,97592.19190315258
FIL,1,2025-08-11 12:00:00+00:00,2025-08-11 21:00:00+00:00,2.531,2.468857142857143,7902.76717174261,20001.90371168055,9,stop,-491.1005313868633,41.0570366099019,63.735650237587464,0.0,-595.8932182343527,-0.029791825159440594,97037.35572152812
DOT,1,2025-08-11 12:00:00+00:00,2025-08-11 21:00:00+00:00,3.93,3.8317142857142854,4994.573725910857,19628.67474282967,9,stop,-490.8952462038123,55.25081720020339,65.86973386934844,0.0,-612.0157972733641,-0.031179679998362228,96480.59074145496
SOL,1,2025-08-13 15:00:00+00:00,2025-08-14 02:00:00+00:00,196.26,205.545,77.93262580085218,15295.057139675248,11,target,723.6044305609122,17.206939282134652,17.206939282134652,0.0,689.190551996643,0.045059691225924785,97169.78129345161
BTC,1,2025-08-14 13:00:00+00:00,2025-08-15 13:00:00+00:00,118865.4,117723.0,0.2666820106385109,31699.263867350848,24,time_stop,-304.65752895343326,35.66167185076971,35.66167185076971,0.0,-375.9808726549727,-0.011860870783255635,96731.83044066136
ETH,1,2025-08-14 13:00:00+00:00,2025-08-15 13:00:00+00:00,4570.9,4539.91,3.93519560463473,17987.385589224887,24,time_stop,-121.95171178762942,20.235808787877996,20.235808787877996,0.0,-162.42332936338542,-0.009029846419742235,96589.64292008585
SOL,1,2025-08-14 13:00:00+00:00,2025-08-15 13:00:00+00:00,194.43,190.39,54.348991580563705,10567.074433009002,24,time_stop,-219.56992598547848,11.887958737135127,11.887958737135127,0.0,-243.34584345974875,-0.023028686416705347,96358.18503536325
XRP,1,2025-08-14 13:00:00+00:00,2025-08-15 13:00:00+00:00,3.0999,3.0829,4793.469470934629,14859.276012950255,24,time_stop,-81.48898100588822,18.945576916511577,18.945576916511577,0.0,-119.38013483891137,-0.008034047872511985,96257.75047744084
DOGE,1,2025-08-14 13:00:00+00:00,2025-08-15 13:00:00+00:00,0.22616,0.22727,42843.35846300056,9689.453949992207,24,time_stop,47.556127893930615,10.900635693741231,10.900635693741231,0.0,25.754856506448156,0.002658029713477184,96294.40596964104
ADA,1,2025-08-16 10:00:00+00:00,2025-08-17 10:00:00+00:00,0.9205,0.9820428571428572,11735.042510227833,10802.10663066472,24,target,722.2080447723083,15.16598728588306,14.184572277155205,0.0,692.8574852092701,0.06414095962008054,96987.26345485031
LINK,1,2025-08-18 03:00:00+00:00,2025-08-18 22:00:00+00:00,24.781,26.63092857142857,393.2067903301009,9744.05747117023,19,target,727.404475911377,14.668868885079423,15.072571681163861,0.0,697.6630353451337,0.07159882188803907,97611.22387354808
AVAX,1,2025-08-18 03:00:00+00:00,2025-08-19 03:00:00+00:00,24.02,23.141714285714286,552.0560849884165,13260.387161421764,24,stop,-484.8629729298258,31.934955468715675,30.368151931229548,0.0,-547.166080329771,-0.04126320549083459,97095.99274868703
LTC,1,2025-08-18 03:00:00+00:00,2025-08-19 03:00:00+00:00,115.85,115.44,185.10218696494152,21444.088359888476,24,time_stop,-75.89189665562539,41.76766117864193,42.92268764631431,0.0,-160.58224548058163,-0.007488415585012856,96977.17816438508
ETH,1,2025-08-19 15:00:00+00:00,2025-08-19 23:00:00+00:00,4191.11,4090.5571428571425,4.819821749931511,20200.403134355452,8,stop,-484.64684787489915,22.725453526149884,22.725453526149884,0.0,-530.0977549271989,-0.026241939400983797,96399.27182005259
BTC,1,2025-08-19 15:00:00+00:00,2025-08-20 01:00:00+00:00,113833.6,112534.75714285715,0.3733214438954994,42496.52391582273,10,stop,-484.88589082192544,47.808589405300566,47.808589405300566,0.0,-580.5030696325266,-0.013660013011473343,95866.57733982537
DOGE,1,2025-08-24 20:00:00+00:00,2025-08-25 00:00:00+00:00,0.23412,0.22652714285714284,63066.63405490756,14765.160364934958,4,stop,-478.85594285976293,16.610805410551826,18.88520741052061,0.0,-514.3519556808354,-0.03483551434377538,95256.83661627168
XRP,1,2025-08-24 20:00:00+00:00,2025-08-25 06:00:00+00:00,3.0342,2.9693714285714283,7388.701620924836,22418.798458210134,10,stop,-478.99897079652743,28.60558735295787,34.3201627999092,0.0,-541.9247209493944,-0.024172781692987328,94743.51748267525
BTC,1,2025-08-24 20:00:00+00:00,2025-08-25 07:00:00+00:00,112560.4,111291.85714285713,0.3778610111594728,42532.18656051472,11,stop,-479.3328866991292,47.84870988057906,47.84870988057906,0.0,-575.0303064602872,-0.013519885831454612,94216.33588609553
SOL,1,2025-08-24 20:00:00+00:00,2025-08-25 07:00:00+00:00,205.11,199.2714285714286,82.05665529846029,16830.64056826719,11,stop,-479.0936431497233,18.93447063930059,18.93447063930059,0.0,-516.9625844283245,-0.03071556203291606,93718.3077723065
BTC,1,2025-08-25 20:00:00+00:00,2025-08-26 00:00:00+00:00,110684.0,109026.52857142857,0.28271470070854254,31291.993933224323,4,stop,-468.591538861532,35.20349317487736,35.20349317487736,0.0,-538.9985252112867,-0.017224806011450877,93120.46614289837
XRP,1,2025-08-25 20:00:00+00:00,2025-08-26 18:00:00+00:00,2.8746,2.977392857142857,6834.09880441582,19645.300423173718,22,target,702.4965421024862,25.04775803954649,26.972732593646786,0.0,650.4760514692929,0.033111025917526175,93795.98995240721
DOGE,1,2025-08-25 21:00:00+00:00,2025-08-26 18:00:00+00:00,0.20702,0.21696500000000002,70619.2744009239,14619.602186479266,21,target,702.3086839171888,16.89668069037363,18.003472268842092,0.0,667.4085309579731,0.04565162050546194,94480.29516405555
ETH,1,2025-08-25 20:00:00+00:00,2025-08-26 20:00:00+00:00,4418.25,4582.23,3.3997704907145057,15021.035970599365,24,time_stop,557.4943650673631,16.898665466924285,16.898665466924285,0.0,523.6970341335145,0.03486424206416557,95020.890863656
BTC,1,2025-08-29 08:00:00+00:00,2025-08-29 13:00:00+00:00,109975.7,108894.65714285713,0.43200857491089395,47510.445431828,5,stop,-467.0197841318897,53.44925111080649,53.44925111080649,0.0,-573.9182863535027,-0.012079833837319188,94446.97257730248
BTC,1,2025-08-29 14:00:00+00:00,2025-08-29 20:00:00+00:00,109068.1,107600.47142857143,0.3217672864101061,35094.546570906095,6,stop,-472.2348628865137,39.481364892269355,39.481364892269355,0.0,-551.1975926710525,-0.01570607534584885,93895.77498463143
BCH,1,2025-09-03 16:00:00+00:00,2025-09-04 16:00:00+00:00,585.7,585.9,30.71357125665524,17988.938685022975,24,time_stop,6.142714251328953,36.78137611845645,43.12456983929214,0.0,-73.76323170641965,-0.004100477131974028,93822.01175292501
AAVE,1,2025-09-04 16:00:00+00:00,2025-09-05 14:00:00+00:00,308.59,301.27428571428567,64.12361670283876,19787.90687832901,22,stop,-469.11005876462605,48.07372191998531,35.374961391982986,0.0,-552.5587420765944,-0.027924062179701104,93269.45301084842
BTC,1,2025-09-05 15:00:00+00:00,2025-09-06 15:00:00+00:00,110543.5,110344.9,0.33329564397816114,36843.667020099856,24,time_stop,-66.19251489406474,41.44912539761234,41.44912539761234,0.0,-149.0907656892894,-0.004046577817782193,93037.36139274498
ETH,1,2025-09-05 15:00:00+00:00,2025-09-06 15:00:00+00:00,4271.61,4268.0,4.724711326041491,20182.124147432092,24,time_stop,-17.056207887008235,22.704889665861106,22.704889665861106,0.0,-62.46598721873045,-0.0030951146054999574,92997.60029519211
SOL,1,2025-09-05 15:00:00+00:00,2025-09-06 15:00:00+00:00,202.12,201.14,97.23354589724208,19652.84429675057,24,time_stop,-95.28887497929901,22.10944983384439,22.10944983384439,0.0,-139.5077746469878,-0.007098604789234209,92880.20197037897
XRP,1,2025-09-05 15:00:00+00:00,2025-09-06 15:00:00+00:00,2.8076,2.8009,9732.651847532949,27325.393327133504,24,time_stop,-65.20876737847006,38.18651291443044,34.83987649209522,0.0,-138.23515678499572,-0.005058853321160845,92780.1533265084
WLD,1,2025-09-09 13:00:00+00:00,2025-09-10 13:00:00+00:00,1.8499,1.8412,1526.6350272332259,2824.1221368787446,24,time_stop,-13.281724736929297,4.982048311653047,4.9462723590071,0.0,-23.210045407589444,-0.008218499159261391,92688.90502177179
SUI,1,2025-09-09 15:00:00+00:00,2025-09-10 13:00:00+00:00,3.4635,3.5983714285714283,5156.961753611061,17861.13703363191,22,target,695.526798797743,29.77348749803523,26.336138724198406,0.0,639.4171725755093,0.03579935428363316,93358.09568184533
DOGE,1,2025-09-09 15:00:00+00:00,2025-09-10 15:00:00+00:00,0.24039,0.24366,61838.33545490173,14865.317460003827,24,time_stop,202.21135693752836,16.723482142504306,16.723482142504306,0.0,168.76439265251975,0.011352895295145368,93543.58355664035
PEPE,1,2025-09-09 15:00:00+00:00,2025-09-10 15:00:00+00:00,1.037e-05,1.0549e-05,1386227870.56443,14375.18301775314,24,time_stop,248.13478883103224,21.541289688478486,24.452188786735775,0.0,202.14131035581798,0.014061825168151004,93767.26615668465
LTC,1,2025-09-11 15:00:00+00:00,2025-09-12 15:00:00+00:00,113.86,116.5,222.95205947581252,25385.321491916013,24,time_stop,588.5934370161452,55.92963904174628,52.86986282795353,0.0,479.7939351464454,0.018900447461310914,94247.0600918311
PEPE,1,2025-09-13 14:00:00+00:00,2025-09-14 11:00:00+00:00,1.2103e-05,1.1553857142857143e-05,858128798.9630821,10385.932853850183,21,stop,-471.23530045915567,15.087095776512937,13.472001653062243,0.0,-499.7943978887308,-0.04812224428193288,93721.9055859291
