feature,horizon,method,full_sample_ic,mean_ic,n_ic_observations,newey_west_t,p_value,ci_low,ci_high,ic_information_ratio,rolling_ic_stability,elastic_net_abs_coef,random_forest_importance,gradient_boosting_importance,feature_tier,tier_reason
stablecoin_supply_z_90,1w,market_time_series,0.0726405688736176,0.05144100813236078,312,3.98835953828452,6.65317772430285e-05,0.0261613474168191,0.07672066884790246,3.4706437626925446,0.7038327526132404,0.05277180526150112,0.04915944190462764,0.11647886648914993,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker
stablecoin_supply_z_90,2w,market_time_series,0.08727247936793384,0.04611586960692653,311,2.2572705078329456,0.02399117702719522,0.006073214499386664,0.08615852471446639,1.997895663315334,0.7272727272727273,0.05277180526150112,0.04915944190462764,0.11647886648914993,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker
stablecoin_supply_z_90,4w,market_time_series,0.11214798468095176,-0.014861098758473938,309,-0.5520554112530696,0.5809103898128618,-0.06762347183347739,0.03790127431652952,-0.49455624451819463,0.31338028169014087,0.05277180526150112,0.04915944190462764,0.11647886648914993,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker
stablecoin_supply_growth_30d,1w,market_time_series,0.08670335189672207,0.020941691232346578,312,1.5367909634771384,0.12434450702954036,-0.005767025691996462,0.04765040815668962,1.3384138543631217,0.5853658536585366,0.04253071816603619,0.027555280445783318,0.03308044083322467,Tier 3,"unstable, insignificant, redundant, or no holdout support"
stablecoin_supply_growth_30d,2w,market_time_series,0.10439789427644747,-0.007350831949113953,311,-0.3869228157428662,0.6988133496782085,-0.044587278170569386,0.029885614272341484,-0.34152597016296715,0.3986013986013986,0.04253071816603619,0.027555280445783318,0.03308044083322467,Tier 3,"unstable, insignificant, redundant, or no holdout support"
stablecoin_supply_growth_30d,4w,market_time_series,0.11153918368711692,-0.09453934657809837,309,-3.467465869820592,0.0005253904568855994,-0.1479781189408845,-0.04110057421531224,-3.0975294381360303,0.1936619718309859,0.04253071816603619,0.027555280445783318,0.03308044083322467,Tier 3,"unstable, insignificant, redundant, or no holdout support"
tvl_growth_30d,1w,market_time_series,0.12069447378337386,0.05301370308472112,312,6.627911060262417,3.404698745157475e-11,0.0373365376699608,0.06869086849948144,5.572757476398002,0.818815331010453,0.06362402197766968,0.04813663936437815,0.05226351002898845,Tier 1,"significant, economically meaningful, stable, and holdout-consistent"
tvl_growth_30d,2w,market_time_series,0.10786426099517836,0.010489436784055742,311,0.8505035032278637,0.3950452135761915,-0.013683651296971341,0.034662524865082825,0.740344207525143,0.6118881118881119,0.06362402197766968,0.04813663936437815,0.05226351002898845,Tier 1,"significant, economically meaningful, stable, and holdout-consistent"
tvl_growth_30d,4w,market_time_series,0.08691990936144055,-0.0673637922825802,309,-4.086818700440129,4.37328598179576e-05,-0.09967083660036163,-0.03505674796479876,-3.6079251503751,0.31690140845070425,0.06362402197766968,0.04813663936437815,0.05226351002898845,Tier 1,"significant, economically meaningful, stable, and holdout-consistent"
tvl_momentum_90d,1w,market_time_series,0.02441631698286646,-0.0739913604596759,312,-6.22624750259319,4.777391815480314e-10,-0.09728357080636765,-0.05069915011298415,-5.365363562669147,0.13240418118466898,0.03786261163821116,0.027964953091073302,0.05393405956988012,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker
tvl_momentum_90d,2w,market_time_series,0.016216135541186914,-0.11785037066774862,311,-7.121805789997741,1.0653700144303002e-12,-0.15028410072441456,-0.08541664061108267,-6.241339520248922,0.16083916083916083,0.03786261163821116,0.027964953091073302,0.05393405956988012,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker
tvl_momentum_90d,4w,market_time_series,0.005189854859991203,-0.19959805117860158,309,-8.854747924152544,0.0,-0.2437791146782156,-0.15541698767898754,-7.8564602114366835,0.04929577464788732,0.03786261163821116,0.027964953091073302,0.05393405956988012,Tier 2,development/full-sample evidence exists but holdout or stability evidence is weaker
trend_4h_7d,1w,asset_time_series,-0.010949999272450304,-0.040357169439172336,312,-3.8617718418853637,0.00011256766748712899,-0.06084000875216504,-0.019874330126179632,-3.3844464611978244,0.7142857142857143,,,,Tier 3,"unstable, insignificant, redundant, or no holdout support"
trend_4h_7d,2w,asset_time_series,0.03620826582881592,-0.015922753814913652,311,-1.140262188871481,0.2541770854808969,-0.04329242175779085,0.011446914127963545,-1.014160086701119,0.36363636363636365,,,,Tier 3,"unstable, insignificant, redundant, or no holdout support"
trend_4h_7d,4w,asset_time_series,0.09965303230220399,0.04070823307270405,309,5.392155639337807,6.961742715638763e-08,0.025911157068366303,0.05550530907704179,4.656560569078714,0.8943661971830986,,,,Tier 3,"unstable, insignificant, redundant, or no holdout support"
trend_4h_14d,1w,asset_time_series,0.03249199319013483,-0.011338760132835092,312,-1.0765368996041769,0.2816872074460517,-0.031982706353840734,0.009305186088170552,-0.9444800610926235,0.34494773519163763,,,,Tier 3,"unstable, insignificant, redundant, or no holdout support"
trend_4h_14d,2w,asset_time_series,0.08084213258327799,0.02354283571473474,311,1.7540148289642175,0.07942796624188331,-0.0027647856570463987,0.04985045708651588,1.5536232206972582,0.548951048951049,,,,Tier 3,"unstable, insignificant, redundant, or no holdout support"
trend_4h_14d,4w,asset_time_series,0.13027055249911906,0.06140730419579164,309,6.5439720954783525,5.990585805193405e-11,0.043015062531601964,0.07979954585998132,5.731080899739417,0.8485915492957746,,,,Tier 3,"unstable, insignificant, redundant, or no holdout support"
volatility_4h_7d,1w,asset_time_series,0.06193480050838163,0.05072711232533651,312,3.2247614270850575,0.001260776861977897,0.019895330686366574,0.08155889396430645,2.885265144713403,0.5609756097560976,,,,Tier 1,"significant, economically meaningful, stable, and holdout-consistent"
volatility_4h_7d,2w,asset_time_series,0.030582471284466825,0.04457190639032179,311,2.6073822032604235,0.009123745706983266,0.011066677883434892,0.07807713489720869,2.3314241752545968,0.6363636363636364,,,,Tier 1,"significant, economically meaningful, stable, and holdout-consistent"
volatility_4h_7d,4w,asset_time_series,0.007232051687641621,-0.005857735036748649,309,-0.2554239717793737,0.7983956578807929,-0.05080716007326941,0.03909168999977211,-0.22958568177474054,0.3732394366197183,,,,Tier 1,"significant, economically meaningful, stable, and holdout-consistent"
volatility_4h_30d,1w,asset_time_series,0.027933768893085825,0.00900831751702579,312,0.4679106533995931,0.63984848468351,-0.02872602814296106,0.046742663177012644,0.4197002525417346,0.31010452961672474,,,,Tier 3,"unstable, insignificant, redundant, or no holdout support"
volatility_4h_30d,2w,asset_time_series,-0.0005252799015868564,0.00042481723250856993,311,0.017131548470345842,0.9863316705623626,-0.04817801497253542,0.049027649437552556,0.015401248479265908,0.6678321678321678,,,,Tier 3,"unstable, insignificant, redundant, or no holdout support"
volatility_4h_30d,4w,asset_time_series,-0.02127845636669007,-0.058578731843604744,309,-1.9552555175805963,0.05055291868238365,-0.11729960662499127,0.00014214293778178066,-1.7612501144430415,0.7535211267605634,,,,Tier 3,"unstable, insignificant, redundant, or no holdout support"
drawdown_4h_30d,1w,asset_time_series,0.051307167870542805,0.018937457117368755,312,1.94519618103725,0.051751371310238437,-0.00014412257720497826,0.03801903681194249,1.7031010053220506,0.6376306620209059,,,,Tier 3,"unstable, insignificant, redundant, or no holdout support"
drawdown_4h_30d,2w,asset_time_series,0.0953445669449293,0.045217563291054606,311,3.5893907584663762,0.00033145169103221406,0.020526346866255523,0.06990877971585369,3.172014390915389,0.6468531468531469,,,,Tier 3,"unstable, insignificant, redundant, or no holdout support"
drawdown_4h_30d,4w,asset_time_series,0.09550712341034095,0.03688580935328767,309,3.2599560051146184,0.0011142949681479664,0.014708765792265155,0.05906285291431018,2.867199869200494,0.6161971830985915,,,,Tier 3,"unstable, insignificant, redundant, or no holdout support"
volume_shock_4h,1w,asset_time_series,0.027994857979790178,0.023344924661837494,312,1.684220322742745,0.0921390970841185,-0.0038225733901323146,0.050512422713807306,1.5025700811489784,0.6202090592334495,,,,Tier 3,"unstable, insignificant, redundant, or no holdout support"
volume_shock_4h,2w,asset_time_series,0.042147988790149984,0.03856928693569653,311,2.852577049442125,0.004336629795226532,0.012068406824938656,0.06507016704645441,2.537701292478795,0.6818181818181818,,,,Tier 3,"unstable, insignificant, redundant, or no holdout support"
volume_shock_4h,4w,asset_time_series,0.06470716080628194,0.02201575601142426,309,2.7046375650975523,0.006837895036829522,0.006061351495551481,0.037970160527297035,2.316597471672736,0.647887323943662,,,,Tier 3,"unstable, insignificant, redundant, or no holdout support"
