candidate,universe_size,rebalance_days,momentum_signal,top_k,threshold_set,risk_on_votes,neutral_policy,median_fold_sharpe,worst_fold_sharpe,positive_fold_fraction,development_sharpe,development_cagr,development_max_drawdown,development_turnover,development_exposure
u20_r14_momentum_126d_k3_balanced_v3_btc_eth,20,14,momentum_126d,3,balanced,3,btc_eth,0.96384524097128,-0.6112822612567395,0.7333333333333333,0.8173437553653379,0.3314958186138883,-0.7968968813875894,12.157255059862006,0.42975911459396937
u20_r14_volatility_adjusted_momentum_k3_balanced_v4_reduced_momentum,20,14,volatility_adjusted_momentum,3,balanced,4,reduced_momentum,0.9630289533521033,-0.6177237703147689,0.8,0.9024964802854808,0.30766995149303455,-0.49650398628165304,8.670636594311544,0.2507244797610764
u20_r7_volatility_adjusted_momentum_k3_strict_v4_reduced_momentum,20,7,volatility_adjusted_momentum,3,strict,4,reduced_momentum,0.9624992519112895,-0.8055441326269442,0.7333333333333333,0.80079310307014,0.21418998366073883,-0.32925386503555265,9.81467897003879,0.150199900049975
u10_r14_momentum_126d_k5_strict_v3_reduced_momentum,10,14,momentum_126d,5,strict,3,reduced_momentum,0.9618684299058152,-0.7833930824283564,0.8,1.0131219417295665,0.5035176682644602,-0.7401521694937097,9.710658603821756,0.4258473347989029
u20_r14_momentum_63d_k10_balanced_v3_reduced_momentum,20,14,momentum_63d,10,balanced,3,reduced_momentum,0.9606372220274355,-1.3669327177007826,0.7333333333333333,0.7867849682771869,0.3393509566737354,-0.822993037088226,13.396735531310284,0.611079803383626
u50_r14_momentum_126d_k5_strict_v3_btc_eth,50,14,momentum_126d,5,strict,3,btc_eth,0.9594690666871415,-0.6196145895961354,0.8,1.2006921415494891,0.6704941476853132,-0.7276908763251697,11.938083548188935,0.41392866205192635
u20_r14_momentum_63d_k10_strict_v4_reduced_momentum,20,14,momentum_63d,10,strict,4,reduced_momentum,0.959046095134809,-1.2280004813937988,0.5333333333333333,0.6606000807705951,0.1677683612646128,-0.5271545435369633,6.03053405270154,0.1856413063309615
u30_r14_momentum_63d_k5_balanced_v4_reduced_momentum,30,14,momentum_63d,5,balanced,4,reduced_momentum,0.9586220899208159,-1.2063911695180112,0.8,1.025464967140096,0.41095658965647885,-0.6143873008058942,9.344182523943136,0.2756772703608486
u30_r7_volatility_adjusted_momentum_k3_strict_v3_reduced_momentum,30,7,volatility_adjusted_momentum,3,strict,3,reduced_momentum,0.9578589837283241,-1.1283061299575328,0.8,0.7984163646706784,0.29259197413590665,-0.5212348282729383,18.913533568241927,0.3250762338469845
u50_r7_momentum_126d_k3_balanced_v4_reduced_momentum,50,7,momentum_126d,3,balanced,4,reduced_momentum,0.957321986017683,-0.5094383624606772,0.7333333333333333,0.6813587343237966,0.22631093124522517,-0.7414052438374703,14.36259350483488,0.24455391351943073
u20_r14_momentum_21d_k5_balanced_v4_btc_eth,20,14,momentum_21d,5,balanced,4,btc_eth,0.9569648239496629,-0.5733886681290568,0.8,0.9982205536203576,0.3312796423680404,-0.41744245332821706,7.7764506798310915,0.28497448211289755
u30_r7_momentum_63d_k3_balanced_v3_reduced_momentum,30,7,momentum_63d,3,balanced,3,reduced_momentum,0.9567007110434762,-0.6741207576076199,0.8,0.7938591860776291,0.33213001451000657,-0.5718951432031825,19.2634913161129,0.43743723149040603
u20_r7_volatility_adjusted_momentum_k3_strict_v4_btc_eth,20,7,volatility_adjusted_momentum,3,strict,4,btc_eth,0.955525541299561,-0.8435326378857513,0.6666666666666666,0.9552536096175727,0.19823770250627137,-0.25323376281082877,7.542643180574214,0.15006966213862763
u50_r14_momentum_126d_k3_strict_v4_btc_eth,50,14,momentum_126d,3,strict,4,btc_eth,0.9549980451565098,-0.81858165601279,0.6,0.7322775560274623,0.16113391312630077,-0.389169576556183,4.885555057968851,0.14715131611683338
u10_r7_momentum_21d_k3_strict_v4_btc_eth,10,7,momentum_21d,3,strict,4,btc_eth,0.9532534005810969,-1.251208838096485,0.7333333333333333,0.9181263248735756,0.19220575463226575,-0.3418733816083913,7.6292418635102,0.15222680153539597
u50_r14_momentum_126d_k10_balanced_v3_reduced_momentum,50,14,momentum_126d,10,balanced,3,reduced_momentum,0.9529387467567034,-0.6379179392243407,0.8,1.0753137711491045,0.686008551473996,-0.7780694613983921,13.687784646629277,0.6120698323682685
u20_r14_momentum_63d_k5_balanced_v3_reduced_momentum,20,14,momentum_63d,5,balanced,3,reduced_momentum,0.9519926346887939,-0.7981904561537588,0.8,0.9520679583551166,0.5094915190328968,-0.7313614095879796,14.894475306480954,0.6002772702113793
u30_r7_volatility_adjusted_momentum_k3_balanced_v3_reduced_momentum,30,7,volatility_adjusted_momentum,3,balanced,3,reduced_momentum,0.9514199561875712,-0.6067619750343987,0.8666666666666667,0.7373387341752887,0.2824741246477749,-0.6342729329863732,20.776929415810965,0.4373045281424939
u20_r14_momentum_21d_k3_strict_v3_btc_eth,20,14,momentum_21d,3,strict,3,btc_eth,0.9509718727354195,-0.7358348913586816,0.8,1.1322691625750911,0.4694512386066727,-0.7032163152722528,10.335255868096825,0.31619623569720195
u10_r7_momentum_63d_k5_strict_v4_btc_eth,10,7,momentum_63d,5,strict,4,btc_eth,0.9489989201779604,-1.0417527684707766,0.8,1.013900386969001,0.24038773702979666,-0.32624721652714117,8.16298141148216,0.16861266336528705
u50_r14_momentum_126d_k5_balanced_v3_btc_eth,50,14,momentum_126d,5,balanced,3,btc_eth,0.9487789822433109,-0.7084671061458739,0.8,0.841853169651086,0.39741501391020506,-0.8236750022779737,15.185482161239367,0.6017504631206606
u50_r7_momentum_21d_k3_balanced_v4_reduced_momentum,50,7,momentum_21d,3,balanced,4,reduced_momentum,0.9476549884197012,-0.6703145049246857,0.8,0.9951985736387842,0.46756961319641177,-0.7578562254862367,17.200932271959257,0.24455629328193046
u30_r14_momentum_21d_k3_strict_v4_reduced_momentum,30,14,momentum_21d,3,strict,4,reduced_momentum,0.9459778349920595,-0.5116601321212391,0.6666666666666666,1.0580924874513657,0.38070557646654857,-0.5940800508717441,6.741360727898086,0.15531373108709667
u50_r14_momentum_63d_k3_strict_v4_reduced_momentum,50,14,momentum_63d,3,strict,4,reduced_momentum,0.9442749143284438,-0.9224320180769974,0.6666666666666666,0.8355314371569044,0.2641943006811629,-0.47177893232319645,6.125171541213519,0.14690749863163657
u30_r7_momentum_126d_k3_balanced_v4_reduced_momentum,30,7,momentum_126d,3,balanced,4,reduced_momentum,0.9440395076242433,-0.6015353936335477,0.7333333333333333,0.7024601942147282,0.23092865525151884,-0.6929302201177048,13.425287356321839,0.24493705528188287
u30_r14_volatility_adjusted_momentum_k10_balanced_v4_reduced_momentum,30,14,volatility_adjusted_momentum,10,balanced,4,reduced_momentum,0.9439770791349457,-1.1464436160571447,0.8,0.9617824329901669,0.3429550740186389,-0.6099032081268452,8.847354624414782,0.27970361814990274
u10_r7_volatility_adjusted_momentum_k5_strict_v4_reduced_momentum,10,7,volatility_adjusted_momentum,5,strict,4,reduced_momentum,0.9420422460453791,-0.8974699487936684,0.6666666666666666,0.8284736271239849,0.227083970872493,-0.5891617603236057,9.113025600348115,0.17094030227904466
u50_r14_volatility_adjusted_momentum_k10_balanced_v4_btc_eth,50,14,volatility_adjusted_momentum,10,balanced,4,btc_eth,0.9414351063982119,-0.6803907751089434,0.7333333333333333,0.7946452638268321,0.24397697845776167,-0.5209039786003159,8.254449170009277,0.27762803728680086
u20_r7_volatility_adjusted_momentum_k3_balanced_v3_reduced_momentum,20,7,volatility_adjusted_momentum,3,balanced,3,reduced_momentum,0.9412824031141382,-0.373851543432774,0.8666666666666667,1.003356503930031,0.46096540015134013,-0.572464658476205,19.269260804163395,0.43489790645035326
u10_r14_momentum_21d_k3_balanced_v4_reduced_momentum,10,14,momentum_21d,3,balanced,4,reduced_momentum,0.9401896538691685,-0.7948177900228085,0.7333333333333333,0.847223783711519,0.2726077228284971,-0.6249797638481,8.940853977773019,0.24819376026272577
u20_r7_momentum_126d_k3_strict_v3_reduced_momentum,20,7,momentum_126d,3,strict,3,reduced_momentum,0.9400293835074176,-0.5564167878808565,0.7333333333333333,0.7539119524174204,0.27307714785396,-0.7308107065271419,14.11004418425708,0.32277789676590274
u50_r7_momentum_63d_k5_balanced_v3_reduced_momentum,50,7,momentum_63d,5,balanced,3,reduced_momentum,0.9372964608650127,-0.6420837052483572,0.8,0.8422740863571869,0.4096509571179603,-0.7972833133929071,28.28500455051379,0.6161425763968241
u50_r14_momentum_126d_k10_balanced_v4_btc_eth,50,14,momentum_126d,10,balanced,4,btc_eth,0.935608979793082,-0.340413264811626,0.8,0.954418388991034,0.32867284125776974,-0.44275934096879466,8.20385562713149,0.27955735197114506
u50_r7_momentum_126d_k3_strict_v3_btc_eth,50,7,momentum_126d,3,strict,3,btc_eth,0.9349146879380413,-0.5419633704215107,0.8,0.8864237033107221,0.3480410993066927,-0.7419186241070805,18.56782359111996,0.3207101600308771
u20_r14_momentum_126d_k10_balanced_v3_reduced_momentum,20,14,momentum_126d,10,balanced,3,reduced_momentum,0.9335264279140962,-0.8870428275728993,0.7333333333333333,0.9652228690731777,0.5120079761370624,-0.7584784758786696,11.823015762710183,0.6125243718972925
u20_r7_momentum_63d_k10_strict_v4_reduced_momentum,20,7,momentum_63d,10,strict,4,reduced_momentum,0.9328485594633806,-0.7264766258956048,0.7333333333333333,0.8380008147929436,0.21736324304221766,-0.4222441925520054,9.032734802384905,0.1664412891593419
u50_r14_momentum_126d_k10_balanced_v3_btc_eth,50,14,momentum_126d,10,balanced,3,btc_eth,0.9323484866303063,-0.6373398503092257,0.8,1.091396634293846,0.6927047206050749,-0.7729886292349121,14.648549292765193,0.6030326400140522
u50_r7_momentum_63d_k3_strict_v3_reduced_momentum,50,7,momentum_63d,3,strict,3,reduced_momentum,0.9299882901266276,-0.8035755481109618,0.8,0.7767078806103701,0.30298440006200567,-0.604687951648792,18.97274642000943,0.3207304346551583
u30_r14_momentum_126d_k5_balanced_v4_reduced_momentum,30,14,momentum_126d,5,balanced,4,reduced_momentum,0.9272087638652835,-0.8778868379564682,0.8,0.9574462957700813,0.3793514664464077,-0.6192842289065287,8.627212187557015,0.28042328042328046
u10_r7_momentum_126d_k5_strict_v4_reduced_momentum,10,7,momentum_126d,5,strict,4,reduced_momentum,0.9264872090965702,-0.8399672971255671,0.6666666666666666,0.9579498609744177,0.2794142325858928,-0.5560017550094016,8.304232804232804,0.17177522349936145
u50_r14_volatility_adjusted_momentum_k5_balanced_v4_reduced_momentum,50,14,volatility_adjusted_momentum,5,balanced,4,reduced_momentum,0.9263138614080197,-0.9011199069676972,0.8,0.8197981977524866,0.29778834413827626,-0.6367616656118502,10.168103642377169,0.2741854332999656
u20_r14_momentum_21d_k10_balanced_v4_btc_eth,20,14,momentum_21d,10,balanced,4,btc_eth,0.9251518227727893,-0.871017879550677,0.8,0.8927031864245503,0.28349084231458366,-0.4522663373860124,7.741272026639933,0.28597934537314507
u20_r14_volatility_adjusted_momentum_k10_balanced_v4_btc_eth,20,14,volatility_adjusted_momentum,10,balanced,4,btc_eth,0.924996048610303,-0.9450374117085424,0.7333333333333333,0.8499352808603919,0.2620477713182052,-0.4953400481014133,7.581221938296044,0.28730264052690724
u30_r7_volatility_adjusted_momentum_k3_strict_v3_btc_eth,30,7,volatility_adjusted_momentum,3,strict,3,btc_eth,0.922924193124602,-0.750337055112778,0.8,0.9983033202986769,0.37009691494573094,-0.4455267406647484,19.315526097272585,0.32434540520997
u30_r14_momentum_21d_k5_balanced_v4_reduced_momentum,30,14,momentum_21d,5,balanced,4,reduced_momentum,0.9221494681522308,-1.2738579395468026,0.8,1.1629847031277523,0.49500826759470495,-0.6936732103597879,10.241966130941345,0.2773306888164605
u10_r14_momentum_21d_k3_strict_v3_reduced_momentum,10,14,momentum_21d,3,strict,3,reduced_momentum,0.921725865740536,-0.5078210258002877,0.8,0.9735044620019696,0.3784033368298596,-0.6888421918605905,10.277109876611348,0.30837855166743355
u10_r14_volatility_adjusted_momentum_k5_balanced_v4_reduced_momentum,10,14,volatility_adjusted_momentum,5,balanced,4,reduced_momentum,0.9177753537817545,-1.052010299023279,0.6666666666666666,0.8403265815863812,0.286572892087096,-0.6313281937037063,7.92797847108192,0.28553183725597514
u10_r7_momentum_63d_k5_strict_v4_reduced_momentum,10,7,momentum_63d,5,strict,4,reduced_momentum,0.9170007522140146,-0.957317515294685,0.6666666666666666,0.8659943441696288,0.24496804407657735,-0.5985249454863628,9.06554229069757,0.1711088899994447
u10_r7_volatility_adjusted_momentum_k3_strict_v4_btc_eth,10,7,volatility_adjusted_momentum,3,strict,4,btc_eth,0.9160668472564124,-1.2402794751001658,0.7333333333333333,0.9206950051786345,0.19209590613566552,-0.32785578731940934,7.553994377270239,0.1523685127133403
u10_r7_momentum_63d_k3_strict_v4_btc_eth,10,7,momentum_63d,3,strict,4,btc_eth,0.9160668472564124,-1.2801468426822744,0.7333333333333333,0.927270060398415,0.19502365319788706,-0.3481601061972548,7.62028536597502,0.15249042145593872
u10_r14_momentum_126d_k3_strict_v4_btc_eth,10,14,momentum_126d,3,strict,4,btc_eth,0.9154710849225706,-1.3204849939997747,0.6,0.7049671664606694,0.15020365909469113,-0.3803395037345818,5.132613559985367,0.16385795730087316
u10_r14_momentum_63d_k5_strict_v3_reduced_momentum,10,14,momentum_63d,5,strict,3,reduced_momentum,0.9151558299599586,-0.9638129553946762,0.8,0.9204453691836685,0.4307943327607804,-0.7877797958368298,10.617952127917091,0.42355718227524053
u30_r14_momentum_63d_k10_balanced_v3_reduced_momentum,30,14,momentum_63d,10,balanced,3,reduced_momentum,0.9109461422221002,-1.0884162786220961,0.8,0.9364643756841534,0.49053180577675426,-0.7990838702993082,14.629096697056548,0.6090993887956672
u50_r7_volatility_adjusted_momentum_k3_balanced_v3_reduced_momentum,50,7,volatility_adjusted_momentum,3,balanced,3,reduced_momentum,0.9074738747807969,-0.7105353974949322,0.8,0.8034607435316109,0.3303681217101726,-0.6191825541194448,22.12478150303683,0.4374271340610521
u10_r7_momentum_126d_k3_balanced_v3_reduced_momentum,10,7,momentum_126d,3,balanced,3,reduced_momentum,0.9042708976373323,-0.7252441050511066,0.8666666666666667,0.8851339056715126,0.37376618382555193,-0.7841022035488964,13.083632786781212,0.4305418719211822
u50_r14_momentum_63d_k10_balanced_v3_reduced_momentum,50,14,momentum_63d,10,balanced,3,reduced_momentum,0.9023035890175678,-0.9114764829055954,0.8,0.9605746006320172,0.5283058823790288,-0.767355152093555,15.209956773808845,0.5990816152485436
u10_r14_momentum_126d_k5_balanced_v4_reduced_momentum,10,14,momentum_126d,5,balanced,4,reduced_momentum,0.9011378120149924,-0.9824518761016597,0.6666666666666666,0.8928886023758984,0.3101204901914969,-0.6109865633483629,7.451833607006021,0.2848932676518883
u50_r14_momentum_21d_k3_balanced_v3_btc_eth,50,14,momentum_21d,3,balanced,3,btc_eth,0.9002869174820773,-1.138566077746926,0.7333333333333333,0.7758144110105388,0.33413392634949246,-0.85833824868657,14.634406347162496,0.431360254177531
u10_r14_momentum_63d_k5_balanced_v4_reduced_momentum,10,14,momentum_63d,5,balanced,4,reduced_momentum,0.8972278109816832,-0.9910884249076028,0.6666666666666666,0.813814937177002,0.2721527344255419,-0.6222890188279051,8.104151050091398,0.285036112550897
u20_r14_momentum_21d_k10_balanced_v4_reduced_momentum,20,14,momentum_21d,10,balanced,4,reduced_momentum,0.8968677421399083,-1.2954074905718582,0.6666666666666666,0.8260301078324818,0.2760039780313255,-0.6067761637708782,9.23451160130916,0.282442095208752
u10_r7_momentum_126d_k3_strict_v4_btc_eth,10,7,momentum_126d,3,strict,4,btc_eth,0.8962127449418471,-1.2777831114208755,0.7333333333333333,0.9878598310878616,0.21390844263258124,-0.36562244212539263,7.501778872468527,0.1521246952281435
u10_r7_momentum_21d_k5_strict_v4_reduced_momentum,10,7,momentum_21d,5,strict,4,reduced_momentum,0.8923110328225459,-0.8819732114767569,0.7333333333333333,0.8541128394790266,0.2361381718265987,-0.5544910070849559,9.874690898651343,0.1708361505521749
u30_r14_momentum_126d_k3_strict_v4_btc_eth,30,14,momentum_126d,3,strict,4,btc_eth,0.8917724447066285,-0.6507076646859312,0.6666666666666666,0.8242562644466453,0.1840891153582287,-0.2178516651446929,5.291479477646232,0.15520361706347172
u50_r14_momentum_63d_k5_balanced_v3_reduced_momentum,50,14,momentum_63d,5,balanced,3,reduced_momentum,0.890612675761863,-0.989320732681333,0.8,0.8049592784029809,0.36611138266826715,-0.8049120593137444,15.378209733565917,0.5978322780044996
u20_r14_momentum_126d_k5_strict_v4_reduced_momentum,20,14,momentum_126d,5,strict,4,reduced_momentum,0.8878032365998281,-0.740359048591998,0.6666666666666666,0.7141577121913397,0.20090124648019225,-0.5364595212824035,6.19367891384679,0.18772462329631112
u20_r14_momentum_126d_k10_balanced_v4_btc_eth,20,14,momentum_126d,10,balanced,4,btc_eth,0.8862756747457887,-0.7440106734610831,0.8,0.9365668502951184,0.30183853357109025,-0.4370736759909205,7.407267062439477,0.28640970846052516
u20_r7_momentum_126d_k3_strict_v4_btc_eth,20,7,momentum_126d,3,strict,4,btc_eth,0.8855441162695472,-0.8435326378857513,0.7333333333333333,0.9447418796001847,0.20251798606634575,-0.2823893067169235,7.7596780614022,0.15019157088122603
u50_r14_momentum_21d_k3_balanced_v4_btc_eth,50,14,momentum_21d,3,balanced,4,btc_eth,0.8851527328996043,-0.5319427244956347,0.6666666666666666,0.8345036371735103,0.25707084957102033,-0.5736725674322971,7.780432395249212,0.24679309158234047
u10_r14_momentum_21d_k10_strict_v4_reduced_momentum,10,14,momentum_21d,10,strict,4,reduced_momentum,0.8851477377832663,-1.1381303352796976,0.6,0.6413221716738774,0.16037609099376904,-0.5473196851526385,5.125008552271484,0.1856527093596059
u10_r14_momentum_63d_k10_strict_v4_reduced_momentum,10,14,momentum_63d,10,strict,4,reduced_momentum,0.8851477377832663,-1.1381303352796976,0.6,0.6413221716738774,0.16037609099376904,-0.5473196851526385,5.125008552271484,0.1856527093596059
u10_r14_momentum_126d_k10_strict_v4_reduced_momentum,10,14,momentum_126d,10,strict,4,reduced_momentum,0.8851477377832663,-1.1381303352796976,0.6,0.6413221716738774,0.16037609099376904,-0.5473196851526385,5.125008552271484,0.1856527093596059
u10_r14_volatility_adjusted_momentum_k10_strict_v4_reduced_momentum,10,14,volatility_adjusted_momentum,10,strict,4,reduced_momentum,0.8851477377832663,-1.1381303352796976,0.6,0.6413221716738774,0.16037609099376904,-0.5473196851526385,5.125008552271484,0.1856527093596059
u50_r14_volatility_adjusted_momentum_k10_balanced_v3_reduced_momentum,50,14,volatility_adjusted_momentum,10,balanced,3,reduced_momentum,0.8836831826618413,-0.9980962061238822,0.7333333333333333,0.8704966686300486,0.42398751774178023,-0.7699475002778353,15.419734726420293,0.6009120228495929
u50_r14_momentum_126d_k10_balanced_v4_reduced_momentum,50,14,momentum_126d,10,balanced,4,reduced_momentum,0.8826674750718211,-0.8793767450003376,0.8,0.9531353172525856,0.3760824510009748,-0.5752336655023222,8.859905898699003,0.27479895583343855
u30_r7_momentum_126d_k3_strict_v4_btc_eth,30,7,momentum_126d,3,strict,4,btc_eth,0.8802329583540467,-0.6336605877142331,0.8,0.97433963391588,0.2085434040837162,-0.20525377987523874,7.831150266385693,0.142508933196838
u50_r14_momentum_21d_k5_balanced_v3_reduced_momentum,50,14,momentum_21d,5,balanced,3,reduced_momentum,0.8800860527628281,-0.9468002143661419,0.8,0.9642583311688787,0.5443057044977366,-0.869010356999861,16.513693020486752,0.593998662637806
u20_r14_momentum_126d_k3_balanced_v4_btc_eth,20,14,momentum_126d,3,balanced,4,btc_eth,0.8800183106257632,-0.33512255525265033,0.8,1.0211227860059113,0.3071162404327443,-0.36646098400993576,6.8098099218788875,0.25135343583619446
u50_r7_volatility_adjusted_momentum_k3_strict_v4_reduced_momentum,50,7,volatility_adjusted_momentum,3,strict,4,reduced_momentum,0.8796148027038846,-0.8440060691025117,0.8,0.9427194645742476,0.27002125385519693,-0.33787483812116204,10.297351594765388,0.14049111807732498
u20_r7_momentum_126d_k10_balanced_v3_reduced_momentum,20,7,momentum_126d,10,balanced,3,reduced_momentum,0.8784549618775686,-0.7094537846950393,0.8,1.055463433966804,0.6105034199698747,-0.7535438449687972,19.327862898032777,0.623994856563315
u50_r7_momentum_21d_k3_strict_v4_reduced_momentum,50,7,momentum_21d,3,strict,4,reduced_momentum,0.8784461702511369,-0.583043705543376,0.8,0.8280890261682067,0.2989106206463015,-0.6190878094551109,10.831680389963747,0.14062135598867231
u30_r14_momentum_63d_k3_strict_v4_reduced_momentum,30,14,momentum_63d,3,strict,4,reduced_momentum,0.8745880517514764,-1.426860160518813,0.6,0.8529994966788187,0.2642346259324784,-0.478984693106687,6.233656079608103,0.15509279992038613
u20_r14_volatility_adjusted_momentum_k3_balanced_v4_btc_eth,20,14,volatility_adjusted_momentum,3,balanced,4,btc_eth,0.871310708534205,-0.29911216130244905,0.8,1.060430456099128,0.3143792611839793,-0.4130598089062697,7.02593670697119,0.25135343583619446
u50_r14_volatility_adjusted_momentum_k3_balanced_v3_reduced_momentum,50,14,volatility_adjusted_momentum,3,balanced,3,reduced_momentum,0.8710074104339769,-0.8120874395030369,0.7333333333333333,0.8316486842219675,0.3472616193378566,-0.6690390040419776,13.222066173628098,0.43212954546773336
u30_r14_momentum_126d_k5_strict_v4_reduced_momentum,30,14,momentum_126d,5,strict,4,reduced_momentum,0.8667260500855094,-0.774058131988061,0.6,0.7421779510560741,0.21877217384346181,-0.5126290223185068,6.156849525495369,0.1745652232768085
u20_r14_momentum_21d_k5_balanced_v4_reduced_momentum,20,14,momentum_21d,5,balanced,4,reduced_momentum,0.8664858344431674,-1.1262858485607528,0.7333333333333333,0.8844903893128481,0.31456210150183517,-0.6368324841187787,9.979478874048235,0.28063594145267917
u10_r7_volatility_adjusted_momentum_k5_strict_v4_btc_eth,10,7,volatility_adjusted_momentum,5,strict,4,btc_eth,0.8649966596472698,-1.0326003542180298,0.8,0.9993765421319322,0.23647582152524604,-0.32407898625061626,8.069215003825871,0.16945692647624963
u20_r14_momentum_21d_k3_strict_v4_reduced_momentum,20,14,momentum_21d,3,strict,4,reduced_momentum,0.8626270105792249,-0.9506156893478226,0.6,0.7414275063054243,0.2120559313173067,-0.6840822280117314,6.71012428461232,0.1668466797841601
u50_r14_volatility_adjusted_momentum_k3_strict_v4_reduced_momentum,50,14,volatility_adjusted_momentum,3,strict,4,reduced_momentum,0.8566194136912167,-0.8598471304384215,0.7333333333333333,0.8312965002637527,0.23986010400762292,-0.37868467532910044,6.0216617881535415,0.14689084029413865
u50_r14_momentum_63d_k3_balanced_v4_btc_eth,50,14,momentum_63d,3,balanced,4,btc_eth,0.8536101912231803,-0.5515883106078421,0.6666666666666666,0.7886565874572372,0.23442757044830942,-0.5000068060286968,7.575788674926606,0.24675573468676917
u30_r7_momentum_126d_k5_strict_v4_btc_eth,30,7,momentum_126d,5,strict,4,btc_eth,0.8506165358828565,-0.5888247630293146,0.8,0.9647533381655589,0.2243683329036834,-0.20525377987523874,8.315005312469815,0.1553301780482308
u50_r14_momentum_126d_k3_balanced_v4_btc_eth,50,14,momentum_126d,3,balanced,4,btc_eth,0.8424537711643744,-0.07343607419789254,0.9333333333333333,0.916804786576521,0.2793211823939825,-0.33190041631286915,7.480438622680002,0.24675573468676917
u50_r7_momentum_63d_k3_balanced_v4_reduced_momentum,50,7,momentum_63d,3,balanced,4,reduced_momentum,0.8423798737371112,-0.7217965101062902,0.8,0.7410515977081321,0.25973086728395,-0.5113545559948343,16.011551589923837,0.2445360314651972
u10_r7_volatility_adjusted_momentum_k3_strict_v4_reduced_momentum,10,7,volatility_adjusted_momentum,3,strict,4,reduced_momentum,0.8415697268760695,-0.8821616646330148,0.6666666666666666,0.7001985480684859,0.18545957315820827,-0.6865021609488668,8.71877850757161,0.15249875062468768
u20_r14_volatility_adjusted_momentum_k5_balanced_v4_reduced_momentum,20,14,volatility_adjusted_momentum,5,balanced,4,reduced_momentum,0.8412165164069764,-1.2145639177499712,0.7333333333333333,0.8077163752618649,0.27442010159651353,-0.5348514498110921,9.06868039293857,0.28470772044180037
u30_r7_volatility_adjusted_momentum_k3_strict_v4_btc_eth,30,7,volatility_adjusted_momentum,3,strict,4,btc_eth,0.840617672283415,-0.6336605877142331,0.7333333333333333,0.9616311380568964,0.19803737108376196,-0.20525377987523863,7.716107904581562,0.14238702445423956
u20_r7_momentum_126d_k3_strict_v3_btc_eth,20,7,momentum_126d,3,strict,3,btc_eth,0.8401931997523887,-0.5436730645546825,0.8,0.7782334203942028,0.2660577896595606,-0.7322439616733005,16.99522076599096,0.32283690192301695
u50_r14_momentum_126d_k5_balanced_v3_reduced_momentum,50,14,momentum_126d,5,balanced,3,reduced_momentum,0.8391464850596189,-0.522038424111138,0.8,0.8528181573583569,0.4104894770151335,-0.8127709591241116,14.27974805762529,0.6107395392583967
u50_r14_volatility_adjusted_momentum_k10_balanced_v4_reduced_momentum,50,14,volatility_adjusted_momentum,10,balanced,4,reduced_momentum,0.8378790471025542,-1.1094769150192516,0.7333333333333333,0.7156591041893273,0.22974412762595864,-0.5844848321998994,9.592757845895694,0.27493362620721484
u20_r14_momentum_63d_k3_balanced_v3_reduced_momentum,20,14,momentum_63d,3,balanced,3,reduced_momentum,0.8347217792757688,-0.7221832032426658,0.8,0.7613126015490953,0.294123029986336,-0.6771811366616478,11.839333975974448,0.4285633381953146
u10_r14_momentum_21d_k5_strict_v4_btc_eth,10,14,momentum_21d,5,strict,4,btc_eth,0.8340344781036112,-0.9671613588700393,0.6666666666666666,0.6742290202388699,0.15389440388625442,-0.38311104060581735,5.444610228414338,0.17910516142608215
u10_r14_momentum_63d_k3_strict_v4_btc_eth,10,14,momentum_63d,3,strict,4,btc_eth,0.8298548253044185,-1.5423461989697758,0.6,0.5848196490015158,0.11634448054188562,-0.4319591233069128,4.949575807334428,0.1635219186943325
u20_r14_momentum_63d_k10_balanced_v4_btc_eth,20,14,momentum_63d,10,balanced,4,btc_eth,0.8289855414912451,-0.9461555719737382,0.7333333333333333,0.8371801986123151,0.2582056255125653,-0.47962099598568186,7.536131178259128,0.2873570369940606
u10_r14_volatility_adjusted_momentum_k3_balanced_v3_reduced_momentum,10,14,volatility_adjusted_momentum,3,balanced,3,reduced_momentum,0.8268295407812012,-0.9226866632741191,0.7333333333333333,0.8602464406761388,0.35220910815441475,-0.8264253805139319,10.878537539589,0.42048170909231436
u50_r7_volatility_adjusted_momentum_k3_balanced_v4_reduced_momentum,50,7,volatility_adjusted_momentum,3,balanced,4,reduced_momentum,0.8231784770261003,-0.6444354881953345,0.8666666666666667,0.9357396191133366,0.3351371176542579,-0.46195166748939887,15.950721338464966,0.2444236756080834
u20_r14_momentum_63d_k3_strict_v4_reduced_momentum,20,14,momentum_63d,3,strict,4,reduced_momentum,0.8227459655483471,-1.1334776393005705,0.6,0.7463591014060225,0.20579350774693594,-0.4437937747838895,6.482381921560254,0.16682227858645382
u50_r7_momentum_63d_k3_balanced_v3_reduced_momentum,50,7,momentum_63d,3,balanced,3,reduced_momentum,0.822732121900731,-0.6811414078200785,0.8,0.6804335258218969,0.2551138879980104,-0.6903507336273615,20.904653634511412,0.43741958611045895
u20_r14_volatility_adjusted_momentum_k3_strict_v4_reduced_momentum,20,14,volatility_adjusted_momentum,3,strict,4,reduced_momentum,0.8187482432411096,-1.2405642541616568,0.6666666666666666,0.6997288939964369,0.18379576366097994,-0.40012753162448933,6.437661618854715,0.16682970284848592
