name,family,benchmark_group,split,cost_bps,selected_development_candidate,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings,expansion_threshold,leadership_threshold,rebalance_days
eth_leadership_tilt_l40_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,50,False,0.28159185306616075,0.975654666121724,1.3074160228694687,1.4769894907705448,0.2982843696531129,-0.19065257730388752,0.23605947955390336,0.03020446096654275,0.2894981412639405,0.08125000000000002,0.7105018587360594,11.024628252788105,-0.06828014725517517,0.30412236762947686,0.8847583643122676,0.4,0.4,7
eth_leadership_tilt_l40_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,100,False,0.09797082917152822,0.4562399573143444,0.4404173197248988,0.12635751669843948,0.5305999994204242,-0.775346269310927,0.33388067870826493,0.03281335522714833,0.49808429118773945,0.5995,0.5019157088122606,11.976874657909141,-0.44018898344426094,0.4910299227953989,1.2873563218390804,0.4,0.4,7
eth_leadership_tilt_l40_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,100,False,0.21264057965965533,0.7890890089046729,1.0596190496935303,1.043224865729792,0.29895156713277,-0.20383005298757118,0.23234200743494424,0.03020446096654275,0.2894981412639405,0.16250000000000003,0.7105018587360594,11.024628252788105,-0.07538001004986727,0.2949078325153458,0.8847583643122676,0.4,0.4,7
eth_leadership_tilt_l50_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,10,False,0.2300314147844138,0.6718378563326962,0.6406138432713527,0.31602933313202985,0.5248224049423758,-0.7278799486891678,0.33825944170771755,0.03349753694581281,0.49808429118773945,0.061200000000000004,0.5019157088122606,12.226600985221674,-0.4352033772128473,0.4910299227953989,1.2873563218390804,0.4,0.5,7
eth_leadership_tilt_l50_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,10,False,0.267577975387451,1.0025156585878678,1.2793093643621158,1.464894808176093,0.27255994155165614,-0.1826601977793929,0.23234200743494424,0.02946096654275093,0.2894981412639405,0.01585,0.7105018587360594,10.75325278810409,-0.06530213248624106,0.24138495276029226,0.8847583643122676,0.4,0.5,7
eth_leadership_tilt_l50_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,25,False,0.207748715862476,0.6370237807374969,0.6085015722975744,0.28296882524078193,0.5247145681548153,-0.7341752777384571,0.3371647509578544,0.03349753694581281,0.49808429118773945,0.153,0.5019157088122606,12.226600985221674,-0.43603584637947324,0.4910299227953989,1.2873563218390804,0.4,0.5,7
eth_leadership_tilt_l50_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,25,False,0.2472841980659446,0.9431327904465497,1.2067390089017647,1.325136462947255,0.2726188005884466,-0.18661036427596012,0.23234200743494424,0.02946096654275093,0.2894981412639405,0.03962500000000001,0.7105018587360594,10.75325278810409,-0.06771375747681296,0.2394962251277417,0.8847583643122676,0.4,0.5,7
eth_leadership_tilt_l50_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,50,False,0.1714662750638285,0.5789042519370293,0.5543077597164344,0.23035507557333135,0.5245930644572346,-0.7443564012517009,0.33607006020799124,0.03349753694581281,0.49808429118773945,0.306,0.5019157088122606,12.226600985221674,-0.4374219307285393,0.4910299227953989,1.2873563218390804,0.4,0.5,7
eth_leadership_tilt_l50_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,50,False,0.21414699757096822,0.8439224546292106,1.0827154365622818,1.1058836808027666,0.2728125041513073,-0.19364332912076054,0.23048327137546468,0.02946096654275093,0.2894981412639405,0.07925000000000001,0.7105018587360594,10.75325278810409,-0.07172309742005123,0.23635154076334208,0.8847583643122676,0.4,0.5,7
eth_leadership_tilt_l50_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,100,False,0.10200398386211895,0.46239172042980464,0.44465679794976515,0.1325692105192248,0.5245685420132498,-0.7694394758979622,0.3344280240831965,0.03349753694581281,0.49808429118773945,0.612,0.5019157088122606,12.226600985221674,-0.44018898344426094,0.4910299227953989,1.2873563218390804,0.4,0.5,7
eth_leadership_tilt_l50_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,100,False,0.15037030271316754,0.645079921829639,0.8305416503362408,0.7244891929155173,0.2735573194029685,-0.20755354832560247,0.22862453531598512,0.02946096654275093,0.2894981412639405,0.15850000000000003,0.7105018587360594,10.75325278810409,-0.07970423534240534,0.2300741533714854,0.8847583643122676,0.4,0.5,7
eth_leadership_tilt_l60_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,10,False,0.2238825176400856,0.6638405581086236,0.6283269672974857,0.30456661606223484,0.519857841257194,-0.7350855472430953,0.3393541324575807,0.032703886152162014,0.49808429118773945,0.05975,0.5019157088122606,11.936918445539135,-0.4401656306804834,0.45966478924032517,1.2873563218390804,0.4,0.6,7
eth_leadership_tilt_l60_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,10,False,0.2739509118311716,1.0329821577889813,1.314310476945122,1.5179170606047327,0.2683119329647949,-0.1804781822018856,0.23234200743494424,0.02862453531598513,0.2894981412639405,0.015399999999999999,0.7105018587360594,10.447955390334574,-0.057686720710772965,0.246415793598165,0.8847583643122676,0.4,0.6,7
eth_leadership_tilt_l60_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,25,False,0.20220558504512676,0.6294754428137754,0.5968745059283526,0.27288745412983695,0.519793656042289,-0.7409852742769167,0.33825944170771755,0.032703886152162014,0.49808429118773945,0.149375,0.5019157088122606,11.936918445539135,-0.44099336220477103,0.45872901871989535,1.2873563218390804,0.4,0.6,7
eth_leadership_tilt_l60_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,25,False,0.2541226578017928,0.9742841305300142,1.243029712724846,1.3797021823112663,0.2683914252475335,-0.1841866027754544,0.23048327137546468,0.02862453531598513,0.2894981412639405,0.038500000000000006,0.7105018587360594,10.447955390334574,-0.05983982286898448,0.2445206579453003,0.8847583643122676,0.4,0.6,7
eth_leadership_tilt_l60_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,50,False,0.16688997855293763,0.5721177802932577,0.5435617157941822,0.22236049457062812,0.5197444581127061,-0.7505378996174545,0.337712096332786,0.032703886152162014,0.49808429118773945,0.29875,0.5019157088122606,11.936918445539135,-0.44237155395857874,0.4571694011858449,1.2873563218390804,0.4,0.6,7
eth_leadership_tilt_l60_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,50,False,0.22172555717609144,0.8762179125533728,1.1219879579916459,1.1649120523749097,0.26861995690921353,-0.19033673548493113,0.22862453531598512,0.02862453531598513,0.2894981412639405,0.07700000000000001,0.7105018587360594,10.447955390334574,-0.06342103525723375,0.24136530232033437,0.8847583643122676,0.4,0.6,7
eth_leadership_tilt_l60_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,development,100,False,0.09920866128778316,0.4571792214297556,0.4362171584667737,0.12843207138594462,0.5198627635004738,-0.7724601823921092,0.33607006020799124,0.032703886152162014,0.49808429118773945,0.5975,0.5019157088122606,11.936918445539135,-0.4451228345161785,0.4540501661177452,1.2873563218390804,0.4,0.6,7
eth_leadership_tilt_l60_7d,Macro gate plus ETH leadership tilt.,eth_leadership_tilt,holdout,100,False,0.1593010212113073,0.6796787324890718,0.8746786011724023,0.7865822200329544,0.26943588523190937,-0.20252303847477415,0.22676579925650558,0.02862453531598513,0.2894981412639405,0.15400000000000003,0.7105018587360594,10.447955390334574,-0.07055615970418216,0.23506660530718304,0.8847583643122676,0.4,0.6,7
expansion_sizing_t40_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,development,10,False,0.28472798531631893,0.7682304100354258,0.7803648202706877,0.37890911209073896,0.4797203912279988,-0.751441377973866,0.3333333333333333,0.019704433497536946,0.5191570881226054,0.036000000000000004,0.4808429118773946,7.192118226600985,-0.40619577876119406,0.5171626168136121,1.2873563218390804,0.4,0.4,14
expansion_sizing_t40_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,holdout,10,False,0.2993083063558053,1.0662661092671895,1.2991390516401646,1.2568813968929906,0.2820700451893565,-0.23813568018087872,0.24535315985130113,0.023234200743494422,0.3382899628252788,0.0125,0.6617100371747212,8.480483271375466,-0.09895791942392862,0.25572006773133826,0.9368029739776952,0.4,0.4,14
expansion_sizing_t40_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,development,25,False,0.27088912577742685,0.7455916551630194,0.7581622575095448,0.3592483311062557,0.47981708625389535,-0.754044214884064,0.3333333333333333,0.019704433497536946,0.5191570881226054,0.09,0.4808429118773946,7.192118226600985,-0.40641624337319504,0.5171626168136121,1.2873563218390804,0.4,0.4,14
expansion_sizing_t40_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,holdout,25,False,0.2828382089879047,1.0205900107148809,1.2495911370321888,1.1708408084501971,0.2822298882937836,-0.24156845827938656,0.24349442379182157,0.023234200743494422,0.3382899628252788,0.03125,0.6617100371747212,8.480483271375466,-0.09998328175657689,0.2538200387098206,0.9368029739776952,0.4,0.4,14
expansion_sizing_t40_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,development,50,False,0.24812755047050028,0.707816507738432,0.72116368060551,0.32720415782718487,0.48002175173144557,-0.7583263981674419,0.33278598795840175,0.019704433497536946,0.5191570881226054,0.18,0.4808429118773946,7.192118226600985,-0.40678368439319623,0.5171626168136121,1.2873563218390804,0.4,0.4,14
expansion_sizing_t40_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,holdout,50,False,0.2558174039018484,0.9442787944010977,1.1646630329373773,1.0346003483978026,0.2825858190627004,-0.2472620507986596,0.241635687732342,0.023234200743494422,0.3382899628252788,0.0625,0.6617100371747212,8.480483271375466,-0.10169106725255161,0.25065652038736697,0.9368029739776952,0.4,0.4,14
expansion_sizing_t40_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,development,100,False,0.20372101105842955,0.632148452782023,0.6464639655223663,0.2657167259949286,0.48059396092643775,-0.7666849359807244,0.33169129720853857,0.019704433497536946,0.5191570881226054,0.36,0.4808429118773946,7.192118226600985,-0.4075185664331994,0.5171626168136121,1.2873563218390804,0.4,0.4,14
expansion_sizing_t40_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,holdout,100,False,0.20335117017053128,0.7912985957721487,0.9884226497568687,0.7865185616302163,0.28363171801599163,-0.2585459264293083,0.23977695167286245,0.023234200743494422,0.3382899628252788,0.125,0.6617100371747212,8.480483271375466,-0.10510231927535385,0.24434147141773987,0.9368029739776952,0.4,0.4,14
expansion_filter_t40_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,development,10,False,0.1530086023025743,0.610405834038108,0.535727294004929,0.2763095682381821,0.3171667174057879,-0.5537578856866769,0.27476737821565406,0.016146688560481664,0.31226053639846746,0.029500000000000002,0.6877394636015326,5.893541324575807,-0.19668950289419418,0.3838945514273202,1.0574712643678161,0.4,0.4,14
expansion_filter_t40_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,holdout,10,False,0.33139198338186926,1.5554477866055252,2.253444860031302,3.5755849825681123,0.19589251215552902,-0.09268189261267445,0.18029739776951673,0.01486988847583643,0.1691449814126394,0.008,0.8308550185873607,5.4275092936802976,-0.03810888314198302,0.24420112397687488,0.6765799256505576,0.4,0.4,14
expansion_filter_t40_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,development,25,False,0.14284244657501866,0.5824476114251149,0.5117492894534926,0.25654424623371114,0.31721325498834096,-0.5567945828919101,0.2742200328407225,0.016146688560481664,0.31226053639846746,0.07375000000000001,0.6877394636015326,5.893541324575807,-0.19758913655172583,0.3824319274619523,1.0574712643678161,0.4,0.4,14
expansion_filter_t40_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,holdout,25,False,0.3206073252385271,1.5139577943387315,2.2167459940532845,3.4091281803012397,0.19588347285065813,-0.09404378723307416,0.18029739776951673,0.01486988847583643,0.1691449814126394,0.02,0.8308550185873607,5.4275092936802976,-0.03919215750625704,0.24233006222820097,0.6765799256505576,0.4,0.4,14
expansion_filter_t40_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,development,50,False,0.12607940889648295,0.5357855942070502,0.47142452262673823,0.22441447913176013,0.3173400912738992,-0.5618149478780206,0.27367268746579093,0.016146688560481664,0.31226053639846746,0.14750000000000002,0.6877394636015326,5.893541324575807,-0.19908852598094562,0.3799942208530058,1.0574712643678161,0.4,0.4,14
expansion_filter_t40_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,holdout,50,False,0.30280956451596963,1.444318817791686,2.1460219672794185,3.144088274873144,0.19593356659499547,-0.0963107705772629,0.17843866171003717,0.01486988847583643,0.1691449814126394,0.04,0.8308550185873607,5.4275092936802976,-0.04099640828814255,0.23921396434274067,0.6765799256505576,0.4,0.4,14
expansion_filter_t40_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,development,100,False,0.09322069538027411,0.4423164639449639,0.3904285962146482,0.16252300199874464,0.31777822939802636,-0.5735846263841112,0.2720306513409962,0.016146688560481664,0.31226053639846746,0.29500000000000004,0.6877394636015326,5.893541324575807,-0.20208730483938486,0.37511880763511285,1.0574712643678161,0.4,0.4,14
expansion_filter_t40_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,holdout,100,False,0.2678677374857654,1.3035251936686316,1.9785539735848874,2.656519530421271,0.196277749018199,-0.10083409303724822,0.17657992565055763,0.01486988847583643,0.1691449814126394,0.08,0.8308550185873607,5.4275092936802976,-0.044600385507269524,0.2329905374305501,0.6765799256505576,0.4,0.4,14
expansion_sizing_eth_tilt_e40_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,10,False,0.3042794262254498,0.7843329740759802,0.8128512148244708,0.40081805114812097,0.5044346298653014,-0.759146014890942,0.33004926108374383,0.021154898741105637,0.5191570881226054,0.03865,0.4808429118773946,7.721538040503557,-0.40498035347880046,0.549915208952763,1.2873563218390804,0.4,0.4,14
expansion_sizing_eth_tilt_e40_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,10,False,0.3601552935606416,1.1289327247129917,1.4280730781015256,1.3866265145369745,0.31522440359743525,-0.2597348960119268,0.25092936802973975,0.023605947955390335,0.3382899628252788,0.012699999999999998,0.6617100371747212,8.616171003717472,-0.1198769074293573,0.31711361269905547,0.9368029739776952,0.4,0.4,14
expansion_sizing_eth_tilt_e40_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,25,False,0.28920569148356967,0.7612300094683363,0.7898123640917573,0.37951142492924794,0.5045287253935935,-0.7620473916891596,0.33004926108374383,0.021154898741105637,0.5191570881226054,0.09662499999999999,0.4808429118773946,7.721538040503557,-0.4052454656454373,0.549915208952763,1.2873563218390804,0.4,0.4,14
expansion_sizing_eth_tilt_e40_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,25,False,0.3426363864759403,1.0873856188904958,1.38049947850393,1.3034843822671491,0.31538295374333064,-0.26286190393780795,0.24721189591078066,0.023605947955390335,0.3382899628252788,0.03175,0.6617100371747212,8.616171003717472,-0.12088004864038526,0.3151180382390222,0.9368029739776952,0.4,0.4,14
expansion_sizing_eth_tilt_e40_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,50,False,0.2644399066176488,0.7226821401176756,0.7514252364409421,0.34485691562739984,0.5047288995515506,-0.766810507878469,0.32950191570881227,0.021154898741105637,0.5191570881226054,0.19324999999999998,0.4808429118773946,7.721538040503557,-0.4056873192564985,0.549915208952763,1.2873563218390804,0.4,0.4,14
expansion_sizing_eth_tilt_e40_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,50,False,0.3139028115814533,1.0179707635426638,1.301261986211746,1.1691394818502814,0.31572857722936,-0.26849047222720623,0.24535315985130113,0.023605947955390335,0.3382899628252788,0.0635,0.6617100371747212,8.616171003717472,-0.12255082098493075,0.3117954427036691,0.9368029739776952,0.4,0.4,14
expansion_sizing_eth_tilt_e40_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,100,False,0.21622133273108668,0.6454706615057481,0.6737642958572198,0.27861042516852874,0.5052915501128966,-0.7760705027469682,0.3284072249589491,0.021154898741105637,0.5191570881226054,0.38649999999999995,0.4808429118773946,7.721538040503557,-0.40657102647862076,0.549915208952763,1.2873563218390804,0.4,0.4,14
expansion_sizing_eth_tilt_e40_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,100,False,0.25813966427983503,0.8787522005435987,1.137177699592921,0.9231033784520959,0.3167236516092393,-0.27964328839603647,0.24349442379182157,0.023605947955390335,0.3382899628252788,0.127,0.6617100371747212,8.616171003717472,-0.12588812939714056,0.30516285875058524,0.9368029739776952,0.4,0.4,14
expansion_sizing_eth_tilt_e40_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,10,False,0.3057918974242009,0.7912499385606203,0.8164454020771903,0.41044322603637523,0.496353342117057,-0.7450284912172002,0.33278598795840175,0.022140120415982487,0.5191570881226054,0.04045,0.4808429118773946,8.081143951833607,-0.40498035347880046,0.5085617493688988,1.2873563218390804,0.4,0.5,14
expansion_sizing_eth_tilt_e40_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,10,False,0.2865548797469897,1.0049079337433888,1.211580837577412,1.103259069716344,0.29236507553809166,-0.2597348960119268,0.24721189591078066,0.024349442379182157,0.3382899628252788,0.013099999999999999,0.6617100371747212,8.887546468401487,-0.1198769074293573,0.2539771335424541,0.9368029739776952,0.4,0.5,14
expansion_sizing_eth_tilt_e40_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,25,False,0.29000575959182084,0.7666878506831931,0.7918869799883337,0.3873560169362727,0.4964443289241667,-0.7486801467176698,0.33278598795840175,0.022140120415982487,0.5191570881226054,0.10112499999999999,0.4808429118773946,8.081143951833607,-0.4052454656454373,0.5077171762604347,1.2873563218390804,0.4,0.5,14
expansion_sizing_eth_tilt_e40_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,25,False,0.2694732613977078,0.9588229559687761,1.161473557349166,1.0251514478167367,0.29251350576158364,-0.26286190393780795,0.24535315985130113,0.024349442379182157,0.3382899628252788,0.03275,0.6617100371747212,8.887546468401487,-0.12088004864038526,0.25132807745046226,0.9368029739776952,0.4,0.5,14
expansion_sizing_eth_tilt_e40_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,50,False,0.26408848810148156,0.7257046499953169,0.7512174122352743,0.3499453679237315,0.4966414031513666,-0.7546563329823474,0.33169129720853857,0.022140120415982487,0.5191570881226054,0.20224999999999999,0.4808429118773946,8.081143951833607,-0.4056873192564985,0.5063095544129936,1.2873563218390804,0.4,0.5,14
expansion_sizing_eth_tilt_e40_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,50,False,0.2414723053349248,0.8818492444681069,1.07593892296671,0.8993701092327117,0.29285027991362916,-0.26849047222720623,0.24349442379182157,0.024349442379182157,0.3382899628252788,0.0655,0.6617100371747212,8.887546468401487,-0.12255082098493075,0.24692123205563332,0.9368029739776952,0.4,0.5,14
expansion_sizing_eth_tilt_e40_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,100,False,0.21369714932984407,0.6436154923616,0.6683539752028105,0.2789026079700239,0.49720564480785984,-0.7662070673531025,0.331143951833607,0.022140120415982487,0.5191570881226054,0.40449999999999997,0.4808429118773946,8.081143951833607,-0.40657102647862076,0.5034943107181127,1.2873563218390804,0.4,0.5,14
expansion_sizing_eth_tilt_e40_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,100,False,0.1871868996262831,0.7276045928136708,0.8992370658692442,0.669377408268727,0.2938574987759242,-0.27964328839603647,0.23977695167286245,0.024349442379182157,0.3382899628252788,0.131,0.6617100371747212,8.887546468401487,-0.12588812939714056,0.23813842851769706,0.9368029739776952,0.4,0.5,14
expansion_sizing_eth_tilt_e40_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,10,False,0.288443510178781,0.7675971403282927,0.7875281994373097,0.3836312006784783,0.490775054778822,-0.7518770883824066,0.33169129720853857,0.02126436781609195,0.5191570881226054,0.038849999999999996,0.4808429118773946,7.761494252873562,-0.40619577876119406,0.5085617493688988,1.2873563218390804,0.4,0.6,14
expansion_sizing_eth_tilt_e40_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,10,False,0.30428136953959184,1.0723141254212638,1.3096054529113155,1.2777647150921332,0.28472480422332974,-0.23813568018087872,0.24535315985130113,0.023513011152416358,0.3382899628252788,0.012650000000000002,0.6617100371747212,8.58224907063197,-0.09895791942392862,0.25572006773133826,0.9368029739776952,0.4,0.6,14
expansion_sizing_eth_tilt_e40_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,25,False,0.2734687779429654,0.7437136769107643,0.7638065583647929,0.36221069674332373,0.49088150258285335,-0.754999177003201,0.33169129720853857,0.02126436781609195,0.5191570881226054,0.097125,0.4808429118773946,7.761494252873562,-0.40641624337319504,0.5077171762604347,1.2873563218390804,0.4,0.6,14
expansion_sizing_eth_tilt_e40_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,25,False,0.2875571226429092,1.0265814718220432,1.2598251571583188,1.1903752861242107,0.28486882322305035,-0.24156845827938656,0.24349442379182157,0.023513011152416358,0.3382899628252788,0.031625,0.6617100371747212,8.58224907063197,-0.09998328175657689,0.2538200387098206,0.9368029739776952,0.4,0.6,14
expansion_sizing_eth_tilt_e40_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,50,False,0.24886789111457785,0.7038669516172226,0.7245302919736817,0.32740568107715506,0.4911035399331749,-0.760120869912244,0.33059660645867545,0.02126436781609195,0.5191570881226054,0.19425,0.4808429118773946,7.761494252873562,-0.40678368439319623,0.5063095544129936,1.2873563218390804,0.4,0.6,14
expansion_sizing_eth_tilt_e40_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,50,False,0.26012477990382754,0.9501637133089211,1.174530118555546,1.052020635854233,0.2851986761315612,-0.2472620507986596,0.241635687732342,0.023513011152416358,0.3382899628252788,0.06325,0.6617100371747212,8.58224907063197,-0.10169106725255161,0.25065652038736697,0.9368029739776952,0.4,0.6,14
expansion_sizing_eth_tilt_e40_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,100,False,0.20097853769858953,0.6240694152459252,0.6444990593540945,0.2609892961951884,0.4917146599723973,-0.7700642924002596,0.33004926108374383,0.02126436781609195,0.5191570881226054,0.3885,0.4808429118773946,7.761494252873562,-0.4075185664331994,0.5034943107181127,1.2873563218390804,0.4,0.6,14
expansion_sizing_eth_tilt_e40_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,100,False,0.20687918917754788,0.7969226072892842,0.9975823517880401,0.8001641798603732,0.28619364754449905,-0.2585459264293083,0.23977695167286245,0.023513011152416358,0.3382899628252788,0.1265,0.6617100371747212,8.58224907063197,-0.10510231927535385,0.24434147141773987,0.9368029739776952,0.4,0.6,14
expansion_sizing_t50_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,development,10,False,0.2429838623468501,0.7152716515475408,0.693830832972695,0.34025048931041113,0.4499007900331501,-0.7141322936502098,0.33059660645867545,0.01778872468527641,0.47126436781609193,0.0325,0.5287356321839081,6.492884510125889,-0.40293548727121553,0.5171626168136121,1.2720306513409962,0.5,0.4,14
expansion_sizing_t50_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,holdout,10,False,0.33413640698453495,1.2148977099071012,1.5124161567090202,1.7004862982401456,0.2656158772981982,-0.19649461882188457,0.24535315985130113,0.02137546468401487,0.29275092936802977,0.0115,0.7072490706319703,7.802044609665428,-0.07189830674255904,0.25423284307382166,0.9368029739776952,0.5,0.4,14
expansion_sizing_t50_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,development,25,False,0.2308729721838283,0.6934375912619619,0.6732287089230161,0.3221515906785073,0.45002168657521946,-0.7166594201741163,0.33059660645867545,0.01778872468527641,0.47126436781609193,0.08125,0.5287356321839081,6.492884510125889,-0.403378947187807,0.5171626168136121,1.2720306513409962,0.5,0.4,14
expansion_sizing_t50_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,holdout,25,False,0.31857422779658773,1.1701939030085178,1.4637939426606037,1.5968038507708913,0.26576198468518664,-0.19950742706612912,0.24349442379182157,0.02137546468401487,0.29275092936802977,0.028750000000000005,0.7072490706319703,7.802044609665428,-0.07329249916527847,0.2513955758595128,0.9368029739776952,0.5,0.4,14
expansion_sizing_t50_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,development,50,False,0.21092910714600688,0.6570208613741568,0.6389855911086032,0.29209511812250105,0.4502592847057004,-0.7221247260200557,0.33004926108374383,0.01778872468527641,0.47126436781609193,0.1625,0.5287356321839081,6.492884510125889,-0.4041180470487925,0.5171626168136121,1.2720306513409962,0.5,0.4,14
expansion_sizing_t50_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,holdout,50,False,0.29300919229936784,1.09544869146935,1.379501440117141,1.4327504662250954,0.26609000026729274,-0.20450818143606453,0.241635687732342,0.02137546468401487,0.29275092936802977,0.05750000000000001,0.7072490706319703,7.802044609665428,-0.07561382439900322,0.24667393671324356,0.9368029739776952,0.5,0.4,14
expansion_sizing_t50_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,development,100,False,0.17193018648257818,0.5841274782987502,0.5699792444298049,0.23463334713955833,0.45086959664260867,-0.7327610869409593,0.3289545703338807,0.01778872468527641,0.47126436781609193,0.325,0.5287356321839081,6.492884510125889,-0.40559624677076356,0.5171626168136121,1.2720306513409962,0.5,0.4,14
expansion_sizing_t50_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,holdout,100,False,0.24324639881840437,0.9453921747769399,1.2020844859484583,1.134371013422377,0.26706135960679855,-0.21443284070220936,0.23977695167286245,0.02137546468401487,0.29275092936802977,0.11500000000000002,0.7072490706319703,7.802044609665428,-0.08024774185092654,0.23725743171163027,0.9368029739776952,0.5,0.4,14
expansion_filter_t50_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,development,10,False,0.1365594419527656,0.6183927701747781,0.4832243298502148,0.3335494270191726,0.26513989407167643,-0.4094129112232475,0.23097974822112752,0.014230979748221127,0.22413793103448276,0.026000000000000002,0.7758620689655172,5.194307608100711,-0.19668950289419418,0.3838945514273202,0.8888888888888888,0.5,0.4,14
expansion_filter_t50_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,holdout,10,False,0.30786361481415714,1.536598878686943,2.4401422730741897,4.955606187902005,0.1853744178567857,-0.06212430995137119,0.14684014869888476,0.012081784386617101,0.1366171003717472,0.006500000000000001,0.8633828996282528,4.409851301115242,-0.03489145604291999,0.24420112397687488,0.5724907063197026,0.5,0.4,14
