candidate,split,positive_invested_week_percentage,missed_upside_while_in_cash,avoided_downside_while_in_cash,average_exposure
target_a_30d_loss_gt_20__random_forest|cash_if_high|0.60,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|cash_if_high|0.70,development,0.4593301435406698,9.364032807489163,8.17326975843665,0.4708520179372197
target_a_30d_loss_gt_20__random_forest|cash_if_high|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|halve_if_high|0.40,development,0.4593301435406698,9.364032807489163,8.17326975843665,0.4507972097658196
target_a_30d_loss_gt_20__random_forest|halve_if_high|0.40,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|halve_if_high|0.50,development,0.4593301435406698,9.364032807489163,8.17326975843665,0.4621325361235675
target_a_30d_loss_gt_20__random_forest|halve_if_high|0.50,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|halve_if_high|0.60,development,0.4593301435406698,9.364032807489163,8.17326975843665,0.4673642252117588
target_a_30d_loss_gt_20__random_forest|halve_if_high|0.60,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|halve_if_high|0.70,development,0.4593301435406698,9.364032807489163,8.17326975843665,0.4708520179372197
target_a_30d_loss_gt_20__random_forest|halve_if_high|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|halve_if_rising|0.40,development,0.4593301435406698,9.364032807489163,8.17326975843665,0.4656203288490284
target_a_30d_loss_gt_20__random_forest|halve_if_rising|0.40,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|halve_if_rising|0.50,development,0.4593301435406698,9.364032807489163,8.17326975843665,0.4691081215744893
target_a_30d_loss_gt_20__random_forest|halve_if_rising|0.50,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|halve_if_rising|0.60,development,0.4593301435406698,9.364032807489163,8.17326975843665,0.4708520179372197
target_a_30d_loss_gt_20__random_forest|halve_if_rising|0.60,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|halve_if_rising|0.70,development,0.4593301435406698,9.364032807489163,8.17326975843665,0.4708520179372197
target_a_30d_loss_gt_20__random_forest|halve_if_rising|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|cash_if_high_and_trend_negative|0.40,development,0.4846938775510204,9.655497046118084,8.658295256923235,0.456028898854011
target_a_30d_loss_gt_20__random_forest|cash_if_high_and_trend_negative|0.40,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|cash_if_high_and_trend_negative|0.50,development,0.4705882352941176,9.482021190205202,8.376856854536936,0.4656203288490284
target_a_30d_loss_gt_20__random_forest|cash_if_high_and_trend_negative|0.50,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|cash_if_high_and_trend_negative|0.60,development,0.4660194174757281,9.40536479681366,8.29294363122605,0.4673642252117588
target_a_30d_loss_gt_20__random_forest|cash_if_high_and_trend_negative|0.60,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|cash_if_high_and_trend_negative|0.70,development,0.4593301435406698,9.364032807489163,8.17326975843665,0.4708520179372197
target_a_30d_loss_gt_20__random_forest|cash_if_high_and_trend_negative|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|cash_if_high_and_macro_stress|0.40,development,0.4455445544554455,10.11843052433947,8.506294409473542,0.4507972097658196
target_a_30d_loss_gt_20__random_forest|cash_if_high_and_macro_stress|0.40,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|cash_if_high_and_macro_stress|0.50,development,0.448780487804878,9.828806179691036,8.338748793514448,0.4612605879422023
target_a_30d_loss_gt_20__random_forest|cash_if_high_and_macro_stress|0.50,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|cash_if_high_and_macro_stress|0.60,development,0.4541062801932367,9.515570820267902,8.202997093391021,0.4673642252117588
target_a_30d_loss_gt_20__random_forest|cash_if_high_and_macro_stress|0.60,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__random_forest|cash_if_high_and_macro_stress|0.70,development,0.4593301435406698,9.364032807489163,8.17326975843665,0.4708520179372197
target_a_30d_loss_gt_20__random_forest|cash_if_high_and_macro_stress|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high|0.40,development,0.4482758620689655,12.65638784511783,10.960361753484689,0.3740657698056801
