candidate,fold,fold_sharpe,fold_return,positive_fold
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.70,6,0.7638925576174016,0.6504210665811083,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.70,7,2.194846090957732,3.0041844995591163,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.70,8,2.019834038246257,2.4331250330402816,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.70,9,-0.4223084699771504,-0.4811898057271955,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.70,10,0.6317527493982966,0.2587162029044094,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.70,11,0.2966971348934171,0.0792035447318526,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.70,12,-0.3582401054329702,-0.4359243069807118,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.70,13,-0.5487358454055222,-0.5163703414647131,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_high|0.70,14,0.5592519052324316,0.1733626172414675,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.40,0,1.613232105418726,2.728221539770625,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.40,1,0.1812572290778037,-0.0583461430503802,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.40,2,-0.3166608953858134,-0.5184057229665268,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.40,3,0.4339997320103959,0.1496164073875971,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.40,4,0.2758065718394064,0.0252498306268,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.40,5,1.7570949554473254,2.693643778732384,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.40,6,0.8727099942388911,0.8890568886959693,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.40,7,2.1011932517434944,3.509378323826115,True
