feature,importance,abs_importance,target,model,model_config
funding_change,0.0312265957565302,0.0312265957565302,target_b_60d_loss_gt_30,gradient_boosting,target_b_60d_loss_gt_30__gradient_boosting
drawdown_4h_30d_btc_eth_avg,0.0307586197307287,0.0307586197307287,target_b_60d_loss_gt_30,gradient_boosting,target_b_60d_loss_gt_30__gradient_boosting
vix_change_21d,0.0286540863651981,0.0286540863651981,target_b_60d_loss_gt_30,gradient_boosting,target_b_60d_loss_gt_30__gradient_boosting
credit_spread_level,0.018274551599046,0.018274551599046,target_b_60d_loss_gt_30,gradient_boosting,target_b_60d_loss_gt_30__gradient_boosting
real_yield_10y_change_21d,0.0140931657260726,0.0140931657260726,target_b_60d_loss_gt_30,gradient_boosting,target_b_60d_loss_gt_30__gradient_boosting
stablecoin_supply_change_7d,0.0135944313725505,0.0135944313725505,target_b_60d_loss_gt_30,gradient_boosting,target_b_60d_loss_gt_30__gradient_boosting
BTC_rv_21d,0.0128748056042601,0.0128748056042601,target_b_60d_loss_gt_30,gradient_boosting,target_b_60d_loss_gt_30__gradient_boosting
BTC_rv_percentile,0.0089550473545882,0.0089550473545882,target_b_60d_loss_gt_30,gradient_boosting,target_b_60d_loss_gt_30__gradient_boosting
ETH_momentum_63d,0.0081833544491345,0.0081833544491345,target_b_60d_loss_gt_30,gradient_boosting,target_b_60d_loss_gt_30__gradient_boosting
funding_sum_7d,0.0055290062588268,0.0055290062588268,target_b_60d_loss_gt_30,gradient_boosting,target_b_60d_loss_gt_30__gradient_boosting
yield_curve_slope_change_21d,0.0050636809464294,0.0050636809464294,target_b_60d_loss_gt_30,gradient_boosting,target_b_60d_loss_gt_30__gradient_boosting
volume_shock_4h_btc_eth_avg,0.0043712195918353,0.0043712195918353,target_b_60d_loss_gt_30,gradient_boosting,target_b_60d_loss_gt_30__gradient_boosting
funding_level,0.0042334588028862,0.0042334588028862,target_b_60d_loss_gt_30,gradient_boosting,target_b_60d_loss_gt_30__gradient_boosting
tvl_growth_30d,0.0041455710647078,0.0041455710647078,target_b_60d_loss_gt_30,gradient_boosting,target_b_60d_loss_gt_30__gradient_boosting
BTC_momentum_63d,1.3988855942611171,1.3988855942611171,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
ETH_drawdown_from_90d_high,-1.206085836686695,1.206085836686695,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
vix_change_21d,0.8636250594308607,0.8636250594308607,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
trend_4h_14d_btc_eth_avg,0.8043739655202339,0.8043739655202339,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
ETH_rv_percentile,-0.793887207007527,0.793887207007527,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
volatility_4h_30d_btc_eth_avg,0.7767413165932499,0.7767413165932499,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
cross_sectional_dispersion,0.768404303121388,0.768404303121388,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
ETH_momentum_63d,0.7450437857445275,0.7450437857445275,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
equity_realized_vol_21d,0.6761957036675719,0.6761957036675719,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
rates_10y_change_21d,0.6672553124798808,0.6672553124798808,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
stablecoin_supply_change_7d,0.6325869630127469,0.6325869630127469,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
volatility_4h_7d_btc_eth_avg,-0.6313024216980438,0.6313024216980438,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
credit_spread_change_21d,0.58989876329021,0.58989876329021,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
ETH_rv_acceleration,0.5664278891428701,0.5664278891428701,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
BTC_drawdown_from_90d_high,-0.565722393804208,0.565722393804208,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
funding_sum_7d,0.5143663874142246,0.5143663874142246,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
BTC_rv_63d,0.5093619230847531,0.5093619230847531,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
funding_level,0.5044704053809347,0.5044704053809347,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
drawdown_4h_30d_btc_eth_avg,-0.5009930861461435,0.5009930861461435,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
ETH_rv_63d,-0.5001476726751851,0.5001476726751851,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
BTC_below_100dma,0.4890329177468668,0.4890329177468668,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
equity_momentum_21d,0.4876263183835997,0.4876263183835997,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
ETH_lower_high_low_proxy,-0.4242747443268587,0.4242747443268587,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
usd_trend_21d,-0.4155492326474599,0.4155492326474599,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
stablecoin_supply_change_30d,-0.4029541760465069,0.4029541760465069,target_c_forward_vol_top20,logistic_regression,target_c_forward_vol_top20__logistic_regression
BTC_momentum_63d,0.9001589618368644,0.9001589618368644,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
ETH_drawdown_from_90d_high,-0.760660236510771,0.760660236510771,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
ETH_momentum_63d,0.7447293436075305,0.7447293436075305,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
cross_sectional_dispersion,0.720595487428436,0.720595487428436,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
ETH_rv_percentile,-0.6550570167615256,0.6550570167615256,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
equity_realized_vol_21d,0.604797749144397,0.604797749144397,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
volatility_4h_30d_btc_eth_avg,0.5493030555309573,0.5493030555309573,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
trend_4h_14d_btc_eth_avg,0.4811691227670434,0.4811691227670434,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
BTC_drawdown_from_90d_high,-0.4632056964859545,0.4632056964859545,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
funding_sum_7d,0.4356325983110687,0.4356325983110687,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
funding_level,0.4257698668815731,0.4257698668815731,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
stablecoin_supply_change_7d,0.4124126268989656,0.4124126268989656,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
BTC_below_100dma,0.4014551512766455,0.4014551512766455,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
vix_change_21d,0.3696706791466684,0.3696706791466684,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
ETH_rv_acceleration,0.3399814059710583,0.3399814059710583,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
volatility_4h_7d_btc_eth_avg,-0.3355276670828526,0.3355276670828526,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
rates_10y_change_21d,0.3144270791755213,0.3144270791755213,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
BTC_below_200dma,0.3110589991472032,0.3110589991472032,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
vix_change_5d,-0.2868737264091239,0.2868737264091239,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
drawdown_4h_30d_btc_eth_avg,-0.2790099680224678,0.2790099680224678,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
stablecoin_supply_change_30d,-0.256237326340101,0.256237326340101,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
ETH_lower_high_low_proxy,-0.2535569632725305,0.2535569632725305,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
credit_spread_change_21d,0.2400430323522555,0.2400430323522555,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
BTC_failed_breakout,0.2109045828168909,0.2109045828168909,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
stablecoin_supply_z_90,-0.2060937119382866,0.2060937119382866,target_c_forward_vol_top20,elastic_net_logistic,target_c_forward_vol_top20__elastic_net_logistic
cross_sectional_dispersion,0.0918994685598369,0.0918994685598369,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
ETH_rv_21d,0.0741011132804378,0.0741011132804378,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
ETH_momentum_63d,0.072076108680328,0.072076108680328,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
volatility_4h_30d_btc_eth_avg,0.0560478050940939,0.0560478050940939,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
ETH_rv_63d,0.0490043470374584,0.0490043470374584,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
BTC_rv_63d,0.0450116156522482,0.0450116156522482,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
tvl_change_30d,0.0417016515806771,0.0417016515806771,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
ETH_downside_semivariance_21d,0.0395344392649858,0.0395344392649858,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
funding_sum_7d,0.03921442832779,0.03921442832779,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
volatility_4h_7d_btc_eth_avg,0.03665694267042,0.03665694267042,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
funding_level,0.0318310495785878,0.0318310495785878,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
vix_level,0.0289554775829082,0.0289554775829082,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
equity_realized_vol_21d,0.0271385949789617,0.0271385949789617,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
eth_btc_relative_weakness_63d,0.0270713883964925,0.0270713883964925,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
BTC_rv_21d,0.0262461036649281,0.0262461036649281,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
BTC_downside_semivariance_21d,0.0253990292325469,0.0253990292325469,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
BTC_momentum_63d,0.0229296626505663,0.0229296626505663,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
usd_trend_63d,0.0228122029249067,0.0228122029249067,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
ETH_rv_acceleration,0.0201915674403561,0.0201915674403561,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
tvl_growth_30d,0.0193719579371112,0.0193719579371112,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
drawdown_4h_30d_btc_eth_avg,0.017428408203715,0.017428408203715,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
BTC_momentum_126d,0.0138419859931619,0.0138419859931619,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
stablecoin_supply_change_30d,0.0135792571838548,0.0135792571838548,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
trend_4h_14d_btc_eth_avg,0.0115871573435416,0.0115871573435416,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
BTC_rv_percentile,0.0110311209766538,0.0110311209766538,target_c_forward_vol_top20,random_forest,target_c_forward_vol_top20__random_forest
equity_realized_vol_21d,0.1425739574752011,0.1425739574752011,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
ETH_momentum_63d,0.142130911077056,0.142130911077056,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
cross_sectional_dispersion,0.1380925543253255,0.1380925543253255,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
ETH_rv_63d,0.0867330024496587,0.0867330024496587,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
tvl_growth_30d,0.0828849344538869,0.0828849344538869,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
volatility_4h_30d_btc_eth_avg,0.0711203451966965,0.0711203451966965,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
BTC_momentum_63d,0.0491193818661196,0.0491193818661196,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
ETH_rv_acceleration,0.0237189685813144,0.0237189685813144,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
BTC_rv_percentile,0.0200699637632105,0.0200699637632105,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
funding_sum_7d,0.0197522708144678,0.0197522708144678,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
equity_momentum_21d,0.0187527812389962,0.0187527812389962,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
credit_spread_level,0.0173040553569063,0.0173040553569063,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
funding_level,0.0172717109924551,0.0172717109924551,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
ETH_drawdown_from_90d_high,0.0157964694335426,0.0157964694335426,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
stablecoin_supply_change_30d,0.0156543656418313,0.0156543656418313,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
rates_10y_change_21d,0.0143013503856726,0.0143013503856726,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
eth_btc_relative_weakness_63d,0.0137109960842895,0.0137109960842895,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
credit_spread_change_21d,0.013588533662845,0.013588533662845,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
trend_4h_14d_btc_eth_avg,0.0122832327749441,0.0122832327749441,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
vix_level,0.0122580868758661,0.0122580868758661,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
usd_trend_21d,0.0119997176728207,0.0119997176728207,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
volatility_4h_7d_btc_eth_avg,0.0113244345667984,0.0113244345667984,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
tvl_change_30d,0.0099451303358876,0.0099451303358876,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
tvl_change_90d,0.0068705616061464,0.0068705616061464,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
usd_change_5d,0.0047802002477682,0.0047802002477682,target_c_forward_vol_top20,gradient_boosting,target_c_forward_vol_top20__gradient_boosting
ETH_below_200dma,1.3604436476191182,1.3604436476191182,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
BTC_rv_63d,1.3551791032702298,1.3551791032702298,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
usd_trend_21d,-1.2932187886864268,1.2932187886864268,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
eth_btc_relative_weakness_63d,-1.2817480367884448,1.2817480367884448,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
usd_trend_63d,1.0506363809609816,1.0506363809609816,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
drawdown_4h_30d_btc_eth_avg,-1.0497983090946517,1.0497983090946517,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
tvl_change_90d,-0.9564912677781922,0.9564912677781922,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
equity_realized_vol_21d,0.9464804205177824,0.9464804205177824,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
BTC_rv_acceleration,-0.9463855076085652,0.9463855076085652,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
rates_10y_change_21d,-0.89177132947523,0.89177132947523,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
vix_change_21d,0.8108920376447958,0.8108920376447958,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
BTC_below_100dma,0.8068039956548582,0.8068039956548582,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
BTC_drawdown_from_90d_high,-0.7909675138246436,0.7909675138246436,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
BTC_below_200dma,-0.7904690021395745,0.7904690021395745,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
BTC_downside_semivariance_21d,0.7701527011096597,0.7701527011096597,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
BTC_rv_percentile,-0.7128307013193627,0.7128307013193627,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
ETH_rv_percentile,-0.7095584402640469,0.7095584402640469,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
stablecoin_supply_z_90,0.6799332108032523,0.6799332108032523,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
vix_level,-0.6098058381472541,0.6098058381472541,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
ETH_drawdown_from_90d_high,-0.5419528372456582,0.5419528372456582,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
ETH_lower_high_low_proxy,-0.4305107854796566,0.4305107854796566,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
BTC_rv_21d,0.4149381985351977,0.4149381985351977,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
yield_curve_slope_change_21d,-0.4080584692698523,0.4080584692698523,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
BTC_momentum_63d,-0.3428240870321531,0.3428240870321531,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
volatility_4h_7d_btc_eth_avg,0.3380013619146632,0.3380013619146632,target_d_future_drawdown_gt_25,logistic_regression,target_d_future_drawdown_gt_25__logistic_regression
BTC_rv_63d,1.2080460772145944,1.2080460772145944,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
ETH_below_200dma,1.030931421015634,1.030931421015634,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
drawdown_4h_30d_btc_eth_avg,-0.9301209206601952,0.9301209206601952,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
BTC_drawdown_from_90d_high,-0.8898533766887093,0.8898533766887093,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
eth_btc_relative_weakness_63d,-0.8650424226377896,0.8650424226377896,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
tvl_change_90d,-0.7452518439788085,0.7452518439788085,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
usd_trend_63d,0.7282119100730198,0.7282119100730198,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
rates_10y_change_21d,-0.6630690386009572,0.6630690386009572,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
usd_trend_21d,-0.6540422745831984,0.6540422745831984,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
BTC_rv_percentile,-0.5531990532315753,0.5531990532315753,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
stablecoin_supply_z_90,0.5317001792452241,0.5317001792452241,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
BTC_below_100dma,0.4792983562902973,0.4792983562902973,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
ETH_rv_percentile,-0.4338994592455445,0.4338994592455445,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
BTC_downside_semivariance_21d,0.4292468265636019,0.4292468265636019,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
BTC_below_200dma,-0.3994344420029111,0.3994344420029111,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
ETH_drawdown_from_90d_high,-0.3671747880221246,0.3671747880221246,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
vix_change_21d,0.3636131150557993,0.3636131150557993,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
equity_realized_vol_21d,0.3604611968839321,0.3604611968839321,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
BTC_momentum_63d,-0.3322162850323648,0.3322162850323648,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
BTC_rv_acceleration,-0.2742063234468173,0.2742063234468173,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
ETH_lower_high_low_proxy,-0.2374924296310261,0.2374924296310261,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
yield_curve_slope_change_21d,-0.2331659789605428,0.2331659789605428,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
volatility_4h_7d_btc_eth_avg,0.1818081169825688,0.1818081169825688,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
vix_level,-0.138554424360766,0.138554424360766,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
funding_level,0.1275468535601067,0.1275468535601067,target_d_future_drawdown_gt_25,elastic_net_logistic,target_d_future_drawdown_gt_25__elastic_net_logistic
BTC_drawdown_from_90d_high,0.1369306096655357,0.1369306096655357,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
ETH_drawdown_from_90d_high,0.0993229130858061,0.0993229130858061,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
BTC_below_100dma,0.0960416242901505,0.0960416242901505,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
BTC_momentum_63d,0.0891995311391798,0.0891995311391798,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
drawdown_4h_30d_btc_eth_avg,0.0789172368420631,0.0789172368420631,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
BTC_momentum_126d,0.0458733574156607,0.0458733574156607,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
BTC_rv_63d,0.0423720512966585,0.0423720512966585,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
ETH_downside_semivariance_21d,0.0407490311027183,0.0407490311027183,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
ETH_rv_63d,0.0402393322538879,0.0402393322538879,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
ETH_below_100dma,0.0337979442632155,0.0337979442632155,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
ETH_momentum_63d,0.0330023294301476,0.0330023294301476,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
BTC_downside_semivariance_21d,0.0249606180867101,0.0249606180867101,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
volatility_4h_30d_btc_eth_avg,0.0245515291527811,0.0245515291527811,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
ETH_rv_21d,0.0216972885090651,0.0216972885090651,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
BTC_below_200dma,0.0199401425318974,0.0199401425318974,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
ETH_momentum_126d,0.0161169470174801,0.0161169470174801,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
ETH_below_200dma,0.0150790425492003,0.0150790425492003,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
eth_btc_relative_weakness_63d,0.0142636663559779,0.0142636663559779,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
tvl_change_30d,0.0115389306450366,0.0115389306450366,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
volatility_4h_7d_btc_eth_avg,0.0105954335266931,0.0105954335266931,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
BTC_rv_21d,0.0086921786266991,0.0086921786266991,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
funding_sum_7d,0.0078406195675919,0.0078406195675919,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
cross_sectional_dispersion,0.0076806224080191,0.0076806224080191,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
tvl_change_90d,0.0075011707873813,0.0075011707873813,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
funding_level,0.0058601300633371,0.0058601300633371,target_d_future_drawdown_gt_25,random_forest,target_d_future_drawdown_gt_25__random_forest
