,ret
1994-03-31,-0.06284092028781457
1994-04-30,-0.008309448189873232
1994-05-31,0.0017408124663996604
1994-06-30,0.00657211492978443
1994-07-31,0.020601807296939296
1994-08-31,0.014469658741166656
1994-09-30,0.0012068657510908116
1994-10-31,-0.009207776854509825
1994-11-30,0.0098924034003178
1994-12-31,0.013944234175909545
1995-01-31,0.010954703525668465
1995-02-28,0.04348385175894062
1995-03-31,0.0019248815844375637
1995-04-30,0.027532634980181454
1995-05-31,0.04480745024051211
1995-06-30,0.0499539985276727
1995-07-31,0.06429644640571924
1995-08-31,0.04466572515734195
1995-09-30,0.03235438516191664
1995-10-31,0.023649998698832348
1995-11-30,0.04194950879861704
1995-12-31,0.09166657161295297
1996-01-31,0.03076805776693341
1996-02-29,0.05951442307369559
1996-03-31,-0.004254224217641258
1996-04-30,0.0511946147711455
1996-05-31,0.023399843569587065
1996-06-30,0.018732910067722253
1996-07-31,-0.001097267783216817
1996-08-31,0.04982947703072938
1996-09-30,0.02673088804098543
1996-10-31,0.061552878613709144
1996-11-30,0.06599581911065312
1996-12-31,0.017280851461894894
1997-01-31,0.06706230633367123
1997-02-28,0.039161653792836766
1997-03-31,-0.002791914671458669
1997-04-30,0.01098419641453975
1997-05-31,0.058914522323698454
1997-06-30,0.006316596511567501
1997-07-31,0.07391871729180385
1997-08-31,0.016605010394590648
1997-09-30,0.05360900423278264
1997-10-31,0.022225257408663695
1997-11-30,0.10012436045570235
1997-12-31,0.02272361604470997
1998-01-31,0.028296404809146962
1998-02-28,0.05957578640558822
1998-03-31,0.013110461526999243
1998-04-30,0.039591718236074366
1998-05-31,0.0071649258425016986
1998-06-30,0.030065031933156884
1998-07-31,0.011632836290592708
1998-08-31,-0.08866782229429611
1998-09-30,-0.011641275573671842
1998-10-31,0.00799590552231157
1998-11-30,0.03510886072875011
1998-12-31,0.027534798350383412
1999-01-31,0.04288028545062539
1999-02-28,0.02067435475066889
1999-03-31,0.028407492541570937
1999-04-30,0.05748665754395181
1999-05-31,0.010607479699896654
1999-06-30,0.025381063335928634
1999-07-31,0.013042961610956012
1999-08-31,0.013688256266415913
1999-09-30,0.012531469264367254
1999-10-31,0.04570046958619187
1999-11-30,0.08442476424063011
1999-12-31,0.08948034180374909
2000-01-31,0.01894783343367915
2000-02-29,0.05172655989522843
2000-03-31,0.061758696762101745
2000-04-30,-0.015460558382132028
2000-05-31,0.009171536900795212
2000-06-30,0.04769038379900995
2000-07-31,0.0069803503596850905
2000-08-31,0.02100004506584416
2000-09-30,-0.010322970737795435
2000-10-31,0.0006356278136155534
2000-11-30,-0.006356639295189695
2000-12-31,0.02053922220032712
2001-01-31,0.004616568646502551
2001-02-28,-0.03190491692157746
2001-03-31,-0.01988047758089999
2001-04-30,0.0447151425901851
2001-05-31,0.007101763076526381
2001-06-30,-0.008881813501607612
2001-07-31,-0.007508271214309794
2001-08-31,-0.010750347210778876
2001-09-30,-0.11432089964092594
2001-10-31,0.012031223002052654
2001-11-30,0.017630199753845287
2001-12-31,0.005474144389585609
2002-01-31,0.014673188896780475
2002-02-28,-0.004533881549568598
2002-03-31,0.013822348852398256
2002-04-30,-0.010470351556594896
2002-05-31,0.003453899546029087
2002-06-30,-0.04589542037646361
2002-07-31,-0.023140821927631693
2002-08-31,0.0025249625592989066
2002-09-30,-0.029084729477943955
2002-10-31,0.014057446014143837
2002-11-30,0.020037188517103992
2002-12-31,-0.009915916013394303
2003-01-31,0.0038819308356516286
2003-02-28,-0.000537556709872047
2003-03-31,-0.017982515708106255
2003-04-30,0.039663699469071105
2003-05-31,0.007732257392935389
2003-06-30,0.02236015737508317
2003-07-31,0.026693562346569832
2003-08-31,0.0015719440371196316
2003-09-30,0.00013209687246850798
2003-10-31,0.03801465904143551
2003-11-30,0.022876885500357467
2003-12-31,0.024252652346548054
2004-01-31,0.02354880873412335
2004-02-29,0.006459365471389181
2004-03-31,0.01261769490251284
2004-04-30,0.032307370867560595
2004-05-31,-0.0003729661369396838
2004-06-30,0.026043027812151506
2004-07-31,-0.019678031005125534
2004-08-31,-0.01545028848481822
2004-09-30,0.0050167124961079815
2004-10-31,0.02526773755764966
2004-11-30,0.05946380747542792
2004-12-31,0.01650724178843047
2005-01-31,0.01066977736669307
2005-02-28,0.020099190289328547
2005-03-31,0.03325235566149304
2005-04-30,0.01090188963857422
2005-05-31,0.019875971120508245
2005-06-30,0.0061096917099252215
2005-07-31,0.018590852682571875
2005-08-31,-0.0012424905648203515
2005-09-30,0.03636473195976545
2005-10-31,-0.02486386837106928
2005-11-30,0.032056456167112196
2005-12-31,0.011699238068744455
2006-01-31,0.04797912249942367
2006-02-28,0.00019300943122089022
2006-03-31,0.004007088388813104
2006-04-30,0.026406660233250827
2006-05-31,-0.008414882701425179
2006-06-30,0.0442803704751175
2006-07-31,0.017470164028214902
2006-08-31,0.04512996210833347
2006-09-30,0.01762679625240291
2006-10-31,0.018597629903751887
2006-11-30,0.005984511113382107
2006-12-31,0.022592838553118555
2007-01-31,0.02240065113279735
2007-02-28,0.003529435641241957
2007-03-31,-0.03538238100108124
2007-04-30,0.028891960076441868
2007-05-31,0.04076366089237314
2007-06-30,0.0031659118854898104
2007-07-31,0.014571520224408057
2007-08-31,0.004074789818701537
2007-09-30,0.018463827376602578
2007-10-31,0.08112862257373166
2007-11-30,-0.004587455578588401
2007-12-31,0.09373100086041954
2008-01-31,-0.11324709524654572
2008-02-29,-0.00010842369830483528
2008-03-31,-0.010987765590193052
2008-04-30,0.02199383121583383
2008-05-31,0.01646274673301318
2008-06-30,-0.018002860058016802
2008-07-31,-0.013396349528447569
2008-08-31,0.0046513630701353935
2008-09-30,-0.008145088084512917
2008-10-31,-0.10151038785388376
2008-11-30,-0.011384051923420983
2008-12-31,0.007691369511291193
2009-01-31,-0.0014129222751300711
2009-02-28,-0.021407565067306903
2009-03-31,0.01000562077302091
2009-04-30,0.00792148704284864
2009-05-31,0.025644073850521015
2009-06-30,0.01716892478252987
2009-07-31,0.001951811716624259
2009-08-31,0.004321913870124504
2009-09-30,0.0038204358798933995
2009-10-31,0.003669744309686564
2009-11-30,0.016221900051725472
2009-12-31,0.031409521672342136
2010-01-31,-0.005175989171390381
2010-02-28,-0.002114148951811553
2010-03-31,0.030337905183947574
2010-04-30,0.015203016044536971
2010-05-31,-0.11397908940301063
2010-06-30,-0.01142839135378427
2010-07-31,0.03265786750936831
2010-08-31,-0.017004488215689464
2010-09-30,0.0385172513907525
2010-10-31,0.013895113809743924
2010-11-30,0.004503900104981485
2010-12-31,0.02995340124196257
2011-01-31,0.008895795623293994
2011-02-28,0.0023790154936553266
2011-03-31,0.0008652177495704144
2011-04-30,0.014832445640997899
2011-05-31,-0.0009537550043295078
2011-06-30,-0.021281198701362004
2011-07-31,0.01843401503601447
2011-08-31,-0.08759123520925503
2011-09-30,-0.011738494691518372
2011-10-31,0.03391216661720069
2011-11-30,0.012832298892968694
2011-12-31,0.04075014239148895
2012-01-31,0.013239997165666775
2012-02-29,0.010902863575288456
2012-03-31,0.002251632956983697
2012-04-30,-0.003307529653154133
2012-05-31,-0.0194578423743581
2012-06-30,0.013534660106968223
2012-07-31,0.009131234618010887
2012-08-31,0.01628322756882523
2012-09-30,0.010686145879675877
2012-10-31,0.011164329560829337
2012-11-30,0.0008424399383348915
2012-12-31,-0.0007163040468574856
2013-01-31,0.03587453914465829
2013-02-28,0.013472132394291932
2013-03-31,0.017858809824746608
2013-04-30,0.0057448578184310945
2013-05-31,0.009416463165779368
2013-06-30,-0.01013241804731727
2013-07-31,0.08549778099733786
2013-08-31,-0.020322526503910636
2013-09-30,0.02923256864311985
2013-10-31,0.02696180506270759
2013-11-30,0.023581775983889757
2013-12-31,0.019933006387374722
2014-01-31,-0.018817803393582695
2014-02-28,0.03774540100981448
2014-03-31,0.04298510853646971
2014-04-30,0.03008367116588819
2014-05-31,0.008195059149152074
2014-06-30,0.011480238278708312
2014-07-31,0.008538143564248018
2014-08-31,0.02210847683539026
2014-09-30,-0.01982943324543239
2014-10-31,-0.027819163024044354
2014-11-30,0.03547393483851428
2014-12-31,0.0070704313978539055
2015-01-31,-0.019442747547979058
2015-02-28,0.0249660629567551
2015-03-31,-0.015319037437717745
2015-04-30,0.01910597507245508
2015-05-31,0.007806632372707318
2015-06-30,-0.014993956477868052
2015-07-31,0.04874872852635816
2015-08-31,-0.06564266301940615
2015-09-30,0.013509856439799866
2015-10-31,0.05277590755670347
2015-11-30,0.005120679001946574
2015-12-31,0.0035473326557474
2016-01-31,-0.07131022227872158
2016-02-29,0.006716937601555631
2016-03-31,0.021450374675059714
2016-04-30,-0.0009385768462502384
2016-05-31,-0.002942778783569642
2016-06-30,-0.0017553579589512358
2016-07-31,0.02746779057307505
2016-08-31,0.0023286884954555154
2016-09-30,0.0014270766535207091
2016-10-31,0.010048066303749038
2016-11-30,0.0023588051802184997
2016-12-31,0.011757203145588369
2017-01-31,0.018236017877507164
2017-02-28,0.00726163291201331
