timestamp,hl_8h,okx_8h,dispersion
2026-05-25 08:00:00+00:00,-9.69791e-05,-1.01054458323e-05,-8.68736541677e-05
2026-05-25 16:00:00+00:00,-3.4007499999999996e-05,5.9773379947e-06,-3.9984837994699994e-05
2026-05-26 00:00:00+00:00,-3.45166e-05,5.2431413321e-05,-8.6948013321e-05
2026-05-26 08:00:00+00:00,-7.95607e-05,2.01047785825e-05,-9.96654785825e-05
2026-05-26 16:00:00+00:00,-5.1335700000000004e-05,6.24817032964e-05,-0.0001138174032964
2026-05-27 00:00:00+00:00,3.0904e-06,5.38321463723e-05,-5.07417463723e-05
2026-05-27 08:00:00+00:00,-4.07797e-05,2.01365468022e-05,-6.09162468022e-05
2026-05-27 16:00:00+00:00,-2.8329e-05,0.0001,-0.000128329
2026-05-28 00:00:00+00:00,5.37426e-05,9.7347204197e-05,-4.360460419699999e-05
2026-05-28 08:00:00+00:00,5.17109e-05,9.01431920054e-05,-3.8432292005400004e-05
2026-05-28 16:00:00+00:00,7.2095e-05,0.0001,-2.790500000000001e-05
2026-05-29 00:00:00+00:00,0.0001,8.22613661661e-05,1.773863383390001e-05
2026-05-29 08:00:00+00:00,8.84193e-05,6.90249741874e-05,1.93943258126e-05
2026-05-29 16:00:00+00:00,3.89233e-05,5.04528084404e-05,-1.1529508440400002e-05
2026-05-30 00:00:00+00:00,5.51135e-05,2.76952137454e-05,2.74182862546e-05
2026-05-30 08:00:00+00:00,3.80321e-05,2.72922964657e-05,1.0739803534299997e-05
2026-05-30 16:00:00+00:00,7.36139e-05,1.3613413701e-05,6.0000486299e-05
2026-05-31 00:00:00+00:00,3.58424e-05,-2.6552209543e-06,3.8497620954300004e-05
2026-05-31 08:00:00+00:00,7.698150000000001e-05,-1.4934683232e-06,7.84749683232e-05
2026-05-31 16:00:00+00:00,8.755650000000001e-05,2.19344236021e-05,6.562207639790001e-05
2026-06-01 00:00:00+00:00,0.0001,4.66943658692e-05,5.3305634130800006e-05
2026-06-01 08:00:00+00:00,0.0001,2.36646806892e-05,7.63353193108e-05
2026-06-01 16:00:00+00:00,0.0001,0.0001,0.0
2026-06-02 00:00:00+00:00,0.0001,0.0001,0.0
2026-06-02 08:00:00+00:00,0.0001,0.0001,0.0
2026-06-02 16:00:00+00:00,0.0001,0.0001,0.0
