,ret
2008-09-30,-0.010275023053860681
2008-10-31,-0.10517665972528811
2008-11-30,-0.009542816752215124
2008-12-31,0.01062126286608877
2009-01-31,0.000908509670682177
2009-02-28,-0.01876245588964232
2009-03-31,0.00664198349778657
2009-04-30,0.00990052472568945
2009-05-31,0.02624985001088579
2009-06-30,0.018047259870915926
2009-07-31,0.0021818992026308155
2009-08-31,0.004627080875514577
2009-09-30,0.0032272927647816504
2009-10-31,0.0030180135000095597
2009-11-30,0.018649855071200594
2009-12-31,0.02844923011826495
2010-01-31,-0.00557041541271028
2010-02-28,-0.0027117950405975352
2010-03-31,0.02908951535539194
2010-04-30,0.015369095392242167
2010-05-31,-0.11176429960306154
2010-06-30,-0.012763318267686674
2010-07-31,0.030985774427566726
2010-08-31,-0.012173239841080236
2010-09-30,0.03730523644897871
2010-10-31,0.013360910546672764
2010-11-30,0.00669706865343285
2010-12-31,0.02950193213926318
2011-01-31,0.008986757827451846
2011-02-28,0.0038087752989143108
2011-03-31,0.0008839431018173579
2011-04-30,0.01449908891452964
2011-05-31,-0.0001887135169529539
2011-06-30,-0.02283927999745654
2011-07-31,0.024172703840711202
2011-08-31,-0.09753489881372106
2011-09-30,-0.008405368820842269
2011-10-31,0.03261470535953964
2011-11-30,0.013455774037372333
2011-12-31,0.04091585063220487
2012-01-31,0.012061742316168815
2012-02-29,0.010782621187553736
2012-03-31,0.0014815155966701994
2012-04-30,-0.0033437833877805216
2012-05-31,-0.017496091130866573
2012-06-30,0.012232586691557015
2012-07-31,0.01022069269142709
2012-08-31,0.01664246465635319
2012-09-30,0.011856767036042347
2012-10-31,0.00972327968565322
2012-11-30,0.0001547295115740781
2012-12-31,0.0008419335761834442
2013-01-31,0.03758363950372211
2013-02-28,0.01279752478923045
2013-03-31,0.02013547356622257
2013-04-30,0.006657634328534955
2013-05-31,0.011704958396176956
2013-06-30,-0.013457749895756358
2013-07-31,0.08004151528874406
2013-08-31,-0.017937077546471492
2013-09-30,0.025617536146675217
2013-10-31,0.027058444046820514
2013-11-30,0.02272493455935039
2013-12-31,0.016278749402081044
2014-01-31,-0.01851829814120046
2014-02-28,0.03770293976972426
2014-03-31,0.04074634504158228
2014-04-30,0.026531407248937013
2014-05-31,0.008380265743521029
2014-06-30,0.014713735378605009
2014-07-31,0.009582931223834317
2014-08-31,0.01853595558486687
2014-09-30,-0.017285539568780275
2014-10-31,-0.03529253639596479
2014-11-30,0.039571804949726015
2014-12-31,0.008221404563059692
2015-01-31,-0.026299989288677682
2015-02-28,0.02500192977679064
2015-03-31,-0.013626971191837279
2015-04-30,0.02033533973523031
2015-05-31,0.003168612827847496
2015-06-30,-0.01587227494765842
2015-07-31,0.03907698093774942
2015-08-31,-0.05758612662056348
2015-09-30,0.016565728221750283
2015-10-31,0.05483413319536997
2015-11-30,0.007221130281037027
2015-12-31,0.0027518018432280502
2016-01-31,-0.0751045918340502
2016-02-29,0.00937467068854647
2016-03-31,0.024373773440332206
2016-04-30,0.0014525017824096086
2016-05-31,-0.0035344486347048095
2016-06-30,0.0020146416641152335
2016-07-31,0.026941061666370336
2016-08-31,0.00223002910634661
2016-09-30,0.002153661812547681
2016-10-31,0.00895555527676752
2016-11-30,0.0004720830520943042
2016-12-31,0.010116994565508335
2017-01-31,0.017212498605949176
2017-02-28,0.0076016621952876085
2017-03-31,0.007564658244930413
2017-04-30,0.03712864086766811
2017-05-31,0.027031178698370968
2017-06-30,0.02339859711874921
2017-07-31,0.02215758151867071
2017-08-31,0.004579824496431298
2017-09-30,0.023805770806480313
2017-10-31,0.04938662236941398
2017-11-30,0.029063277667881054
2017-12-31,0.031371107558391384
2018-01-31,0.06089765695355662
2018-02-28,-0.0848436171235961
2018-03-31,-0.0005748582912426732
2018-04-30,0.06091217652543441
2018-05-31,0.012844909394155573
2018-06-30,0.012901522293200128
2018-07-31,0.026023403542508143
2018-08-31,0.011246940337917958
2018-09-30,-0.004655576740190199
2018-10-31,-0.02841877091340095
2018-11-30,0.010216186611934496
2018-12-31,-0.038213648257838136
2019-01-31,0.050111608009896315
2019-02-28,0.01393872437895181
2019-03-31,0.009322666360677316
2019-04-30,0.02803816395452424
2019-05-31,-0.05316694805980482
2019-06-30,0.04247968376504763
2019-07-31,0.01264147539644562
2019-08-31,-0.019742703420387493
2019-09-30,0.019176161073270227
2019-10-31,0.012163628443445835
2019-11-30,0.013771767837857173
2019-12-31,0.008494898786916184
2020-01-31,-0.002930951449551575
2020-02-29,-0.03538145953082346
2020-03-31,-0.11016242469221083
2020-04-30,0.04500815990711885
2020-05-31,0.012717264046728655
2020-06-30,0.015606981320448172
2020-07-31,0.019394098700426014
2020-08-31,0.01577351477972781
2020-09-30,0.0010891314971344867
2020-10-31,0.0031769502820836195
2020-11-30,0.034568133175742956
2020-12-31,0.012963480659111428
2021-01-31,0.008162728145025047
2021-02-28,0.003214516982084218
2021-03-31,0.007586570046064175
2021-04-30,0.027546644378251058
2021-05-31,0.009235148533559086
2021-06-30,0.0194378111236037
2021-07-31,0.011519087903770138
2021-08-31,0.010117946511054512
2021-09-30,-0.00396218089628259
2021-10-31,0.01898358740544375
2021-11-30,0.010710194148110252
2021-12-31,0.020966550792793567
2022-01-31,-0.058736017534279136
2022-02-28,-0.004485985700097655
2022-03-31,0.04607674161641613
2022-04-30,-0.04262431834469571
2022-05-31,-0.04322612445377026
2022-06-30,-0.01194467231258115
2022-07-31,0.014147164561106972
2022-08-31,-0.004758777649114444
2022-09-30,-0.08847385454591632
2022-10-31,0.0202755446981731
2022-11-30,0.016652805348654015
2022-12-31,-0.017234771988620286
2023-01-31,0.01819852329939793
2023-02-28,-0.0024248998790392354
2023-03-31,0.020188556533412668
2023-04-30,0.0106812606673563
2023-05-31,0.005887177341543956
2023-06-30,0.026506834495113107
2023-07-31,0.02125911978513333
2023-08-31,-0.015057197796776457
2023-09-30,-0.007319282192923154
2023-10-31,-0.016527706730717493
2023-11-30,0.057313632297687364
2023-12-31,0.00833519633860633
2024-01-31,-0.0051092994690122495
2024-02-29,0.021217504370528103
2024-03-31,0.020268153810118403
2024-04-30,-0.011501776449731483
2024-05-31,0.033417736819183586
2024-06-30,0.018370141576491587
2024-07-31,0.03064385720298561
2024-08-31,-0.010039986137307165
2024-09-30,0.0035460417839812144
2024-10-31,0.004724309337884371
2024-11-30,0.052073550045239725
2024-12-31,0.012031192477301366
2025-01-31,0.010901412015844202
2025-02-28,-0.002815627156938839
2025-03-31,-0.08459433871544118
2025-04-30,-0.08807675240453804
2025-05-31,0.01878916296714034
2025-06-30,0.022566968826288288
2025-07-31,0.018418213584702366
2025-08-31,0.0026439840981563292
2025-09-30,0.012731860544682201
2025-10-31,0.023248449798273348
2025-11-30,-0.0009060062208863005
2025-12-31,0.013307327173411548
2026-01-31,0.007178951375600266
2026-02-28,-0.011093694631283438
2026-03-31,-0.013128000587295402
2026-04-30,0.018527646612639802
2026-05-31,0.028054716707727047
2026-06-30,0.017467727759593665
2026-07-31,0.0002490895428590492
