date,standalone_volatility_breakout__cost_10,standalone_volatility_breakout__cost_25,standalone_volatility_breakout__cost_50,standalone_volatility_breakout__cost_100,standalone_trend_following__cost_10,standalone_trend_following__cost_25,standalone_trend_following__cost_50,standalone_trend_following__cost_100,breakout_risk_off_sizing__cost_10,breakout_risk_off_sizing__cost_25,breakout_risk_off_sizing__cost_50,breakout_risk_off_sizing__cost_100,trend_risk_off_sizing__cost_10,trend_risk_off_sizing__cost_25,trend_risk_off_sizing__cost_50,trend_risk_off_sizing__cost_100,breakout_activation__cost_10,breakout_activation__cost_25,breakout_activation__cost_50,breakout_activation__cost_100,breakout_volatility_targeted__cost_10,breakout_volatility_targeted__cost_25,breakout_volatility_targeted__cost_50,breakout_volatility_targeted__cost_100,trend_volatility_targeted__cost_10,trend_volatility_targeted__cost_25,trend_volatility_targeted__cost_50,trend_volatility_targeted__cost_100,volatility_regime_switching__cost_10,volatility_regime_switching__cost_25,volatility_regime_switching__cost_50,volatility_regime_switching__cost_100,btc_buy_hold__cost_10,btc_buy_hold__cost_25,btc_buy_hold__cost_50,btc_buy_hold__cost_100,eth_buy_hold__cost_10,eth_buy_hold__cost_25,eth_buy_hold__cost_50,eth_buy_hold__cost_100,btc_eth_50_50__cost_10,btc_eth_50_50__cost_25,btc_eth_50_50__cost_50,btc_eth_50_50__cost_100,equal_weight_top10__cost_10,equal_weight_top10__cost_25,equal_weight_top10__cost_50,equal_weight_top10__cost_100
2024-04-16,0.0,0.0,0.0,0.0,-0.015258332231830419,-0.015258332231830419,-0.015258332231830419,-0.015258332231830419,0.0,0.0,0.0,0.0,-0.011337869108096681,-0.011337869108096681,-0.011337869108096681,-0.011337869108096681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015258332231830419,-0.015258332231830419,-0.015258332231830419,-0.015258332231830419,-0.015258332231830419,-0.015258332231830419,-0.015258332231830419,-0.015258332231830419,0.005887733504845949,0.005887733504845949,0.005887733504845949,0.005887733504845949,-0.0057285806853020205,-0.0057285806853020205,-0.0057285806853020205,-0.0057285806853020205,7.957640977196423e-05,7.957640977196423e-05,7.957640977196423e-05,7.957640977196423e-05,-0.005290223397776162,-0.005290223397776162,-0.005290223397776162,-0.005290223397776162
2024-04-17,0.0,0.0,0.0,0.0,-0.018553369902194406,-0.018553369902194406,-0.018553369902194406,-0.018553369902194406,0.0,0.0,0.0,0.0,-0.013786282554941198,-0.013786282554941198,-0.013786282554941198,-0.013786282554941198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018553369902194406,-0.018553369902194406,-0.018553369902194406,-0.018553369902194406,-0.018553369902194406,-0.018553369902194406,-0.018553369902194406,-0.018553369902194406,-0.03944013635268473,-0.03944013635268473,-0.03944013635268473,-0.03944013635268473,-0.032037273605644234,-0.032037273605644234,-0.032037273605644234,-0.032037273605644234,-0.03573870497916448,-0.03573870497916448,-0.03573870497916448,-0.03573870497916448,-0.02376539156641193,-0.02376539156641193,-0.02376539156641193,-0.02376539156641193
2024-04-18,0.0,0.0,0.0,0.0,0.028561642491235384,0.028561642491235384,0.028561642491235384,0.028561642491235384,0.0,0.0,0.0,0.0,0.02122303795445881,0.02122303795445881,0.02122303795445881,0.02122303795445881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028561642491235384,0.028561642491235384,0.028561642491235384,0.028561642491235384,0.028561642491235384,0.028561642491235384,0.028561642491235384,0.028561642491235384,0.03578335689015377,0.03578335689015377,0.03578335689015377,0.03578335689015377,0.026458677367597883,0.026458677367597883,0.026458677367597883,0.026458677367597883,0.031121017128875827,0.031121017128875827,0.031121017128875827,0.031121017128875827,0.03408755094845126,0.03408755094845126,0.03408755094845126,0.03408755094845126
2024-04-19,0.0,0.0,0.0,0.0,0.00630718985914296,0.00570718985914296,0.00470718985914296,0.0027071898591429604,0.0,0.0,0.0,0.0,0.0045935526479608975,0.004008106461381487,0.0030323628170824696,0.0010808755284844348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00630718985914296,0.00570718985914296,0.00470718985914296,0.0027071898591429604,0.00630718985914296,0.00570718985914296,0.00470718985914296,0.0027071898591429604,0.005481795516879773,0.005481795516879773,0.005481795516879773,0.005481795516879773,-0.002591045555410565,-0.002591045555410565,-0.002591045555410565,-0.002591045555410565,0.001445374980734604,0.001445374980734604,0.001445374980734604,0.001445374980734604,0.007837813098958438,0.007237813098958437,0.006237813098958437,0.004237813098958437
2024-04-20,0.0,0.0,0.0,0.0,0.0176406424798516,0.0176406424798516,0.0176406424798516,0.0176406424798516,0.0,0.0,0.0,0.0,0.015844520038450608,0.015844520038450608,0.015844520038450608,0.015844520038450608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176406424798516,0.0176406424798516,0.0176406424798516,0.0176406424798516,0.0176406424798516,0.0176406424798516,0.0176406424798516,0.0176406424798516,0.017590332258871744,0.017590332258871744,0.017590332258871744,0.017590332258871744,0.03249838047937814,0.03249838047937814,0.03249838047937814,0.03249838047937814,0.025044356369124943,0.025044356369124943,0.025044356369124943,0.025044356369124943,0.06989983940123938,0.06989983940123938,0.06989983940123938,0.06989983940123938
2024-04-21,0.0,0.0,0.0,0.0,-0.002301009619488536,-0.002301009619488536,-0.002301009619488536,-0.002301009619488536,0.0,0.0,0.0,0.0,-0.0020667270518233663,-0.0020667270518233663,-0.0020667270518233663,-0.0020667270518233663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002301009619488536,-0.002301009619488536,-0.002301009619488536,-0.002301009619488536,-0.002301009619488536,-0.002301009619488536,-0.002301009619488536,-0.002301009619488536,8.623266280816111e-06,8.623266280816111e-06,8.623266280816111e-06,8.623266280816111e-06,-0.0025730482700052626,-0.0025730482700052626,-0.0025730482700052626,-0.0025730482700052626,-0.0012822125018622232,-0.0012822125018622232,-0.0012822125018622232,-0.0012822125018622232,-0.006033394181107377,-0.006033394181107377,-0.006033394181107377,-0.006033394181107377
2024-04-22,0.0,0.0,0.0,0.0,0.018104632106847783,0.018104632106847783,0.018104632106847783,0.018104632106847783,0.0,0.0,0.0,0.0,0.016261267498242454,0.016261267498242454,0.016261267498242454,0.016261267498242454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018104632106847783,0.018104632106847783,0.018104632106847783,0.018104632106847783,0.018104632106847783,0.018104632106847783,0.018104632106847783,0.018104632106847783,0.028921107802987844,0.028921107802987844,0.028921107802987844,0.028921107802987844,0.01668853469391629,0.01668853469391629,0.01668853469391629,0.01668853469391629,0.022804821248452067,0.022804821248452067,0.022804821248452067,0.022804821248452067,0.04733014809397676,0.04733014809397676,0.04733014809397676,0.04733014809397676
2024-04-23,0.0,0.0,0.0,0.0,-0.002400113403950521,-0.002400113403950521,-0.002400113403950521,-0.002400113403950521,0.0,0.0,0.0,0.0,-0.002155740357352781,-0.002155740357352781,-0.002155740357352781,-0.002155740357352781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002400113403950521,-0.002400113403950521,-0.002400113403950521,-0.002400113403950521,-0.002400113403950521,-0.002400113403950521,-0.002400113403950521,-0.002400113403950521,-0.0060659102786441155,-0.0060659102786441155,-0.0060659102786441155,-0.0060659102786441155,0.006018373851634395,0.006018373851634395,0.006018373851634395,0.006018373851634395,-2.3768213504860025e-05,-2.3768213504860025e-05,-2.3768213504860025e-05,-2.3768213504860025e-05,0.002530795703958754,0.002530795703958754,0.002530795703958754,0.002530795703958754
2024-04-24,0.0,0.0,0.0,0.0,-0.016053473091975714,-0.016053473091975714,-0.016053473091975714,-0.016053473091975714,0.0,0.0,0.0,0.0,-0.014418951939140293,-0.014418951939140293,-0.014418951939140293,-0.014418951939140293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016053473091975714,-0.016053473091975714,-0.016053473091975714,-0.016053473091975714,-0.016053473091975714,-0.016053473091975714,-0.016053473091975714,-0.016053473091975714,-0.031987382178456425,-0.031987382178456425,-0.031987382178456425,-0.031987382178456425,-0.024432668832661375,-0.024432668832661375,-0.024432668832661375,-0.024432668832661375,-0.0282100255055589,-0.0282100255055589,-0.0282100255055589,-0.0282100255055589,-0.03836703974442646,-0.03836703974442646,-0.03836703974442646,-0.03836703974442646
2024-04-25,0.0,0.0,0.0,0.0,0.0019363408374176718,0.0019363408374176718,0.0019363408374176718,0.0019363408374176718,0.0,0.0,0.0,0.0,0.0017391878575157556,0.0017391878575157556,0.0017391878575157556,0.0017391878575157556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019363408374176718,0.0019363408374176718,0.0019363408374176718,0.0019363408374176718,0.0019363408374176718,0.0019363408374176718,0.0019363408374176718,0.0019363408374176718,0.003247026462604552,0.003247026462604552,0.003247026462604552,0.003247026462604552,0.004775853285787113,0.004775853285787113,0.004775853285787113,0.004775853285787113,0.004011439874195832,0.004011439874195832,0.004011439874195832,0.004011439874195832,0.002045889532490653,0.002045889532490653,0.002045889532490653,0.002045889532490653
2024-04-26,0.0,0.0,0.0,0.0,-0.011939440452906335,-0.012539440452906336,-0.013539440452906336,-0.015539440452906336,0.0,0.0,0.0,0.0,-0.010764738303485611,-0.011365056941576785,-0.012365588005062076,-0.014366650132032657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011943690831074343,-0.012550066398326353,-0.013560692343746373,-0.01558194423458641,-0.012039440452906336,-0.012789440452906335,-0.014039440452906336,-0.016539440452906336,-0.0112922286061935,-0.0112922286061935,-0.0112922286061935,-0.0112922286061935,-0.007763483110463265,-0.007763483110463265,-0.007763483110463265,-0.007763483110463265,-0.009527855858328382,-0.009527855858328382,-0.009527855858328382,-0.009527855858328382,-0.023215783435323878,-0.02351578343532388,-0.02401578343532388,-0.02501578343532388
2024-04-27,0.0,0.0,0.0,0.0,-0.000602006688963197,-0.000602006688963197,-0.000602006688963197,-0.000602006688963197,0.0,0.0,0.0,0.0,-0.0004174832094297697,-0.0004174832094297697,-0.0004174832094297697,-0.0004174832094297697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005892129085243792,-0.0005892129085243792,-0.0005892129085243792,-0.0005892129085243792,-0.0003010033444815985,-0.0003010033444815985,-0.0003010033444815985,-0.0003010033444815985,-0.004830326982856015,-0.004830326982856015,-0.004830326982856015,-0.004830326982856015,0.03968319867147829,0.03968319867147829,0.03968319867147829,0.03968319867147829,0.01742643584431114,0.01742643584431114,0.01742643584431114,0.01742643584431114,0.008281026308179675,0.008281026308179675,0.008281026308179675,0.008281026308179675
2024-04-28,0.0,0.0,0.0,0.0,0.001341831600134169,0.001341831600134169,0.001341831600134169,0.001341831600134169,0.0,0.0,0.0,0.0,0.0009305414262141911,0.0009305414262141911,0.0009305414262141911,0.0009305414262141911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013133151414424058,0.0013133151414424058,0.0013133151414424058,0.0013133151414424058,0.0006709158000670845,0.0006709158000670845,0.0006709158000670845,0.0006709158000670845,-0.0054104835682718955,-0.0054104835682718955,-0.0054104835682718955,-0.0054104835682718955,0.0024235461794590574,0.0024235461794590574,0.0024235461794590574,0.0024235461794590574,-0.001493468694406419,-0.001493468694406419,-0.001493468694406419,-0.001493468694406419,-0.011726463482944285,-0.011726463482944285,-0.011726463482944285,-0.011726463482944285
2024-04-29,0.0,0.0,0.0,0.0,-0.0024658447184272127,-0.0024658447184272127,-0.0024658447184272127,-0.0024658447184272127,0.0,0.0,0.0,0.0,-0.0017100287851907468,-0.0017100287851907468,-0.0017100287851907468,-0.0017100287851907468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002413440855642716,-0.002413440855642716,-0.002413440855642716,-0.002413440855642716,-0.0012329223592136064,-0.0012329223592136064,-0.0012329223592136064,-0.0012329223592136064,0.01184087991784355,0.01184087991784355,0.01184087991784355,0.01184087991784355,-0.014316137829597397,-0.014316137829597397,-0.014316137829597397,-0.014316137829597397,-0.0012376289558769238,-0.0012376289558769238,-0.0012376289558769238,-0.0012376289558769238,-0.005247061810165721,-0.005247061810165721,-0.005247061810165721,-0.005247061810165721
2024-04-30,0.0,0.0,0.0,0.0,-0.004858299595141702,-0.004858299595141702,-0.004858299595141702,-0.004858299595141702,0.0,0.0,0.0,0.0,-0.00336916274276664,-0.00336916274276664,-0.00336916274276664,-0.00336916274276664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004755051542477556,-0.004755051542477556,-0.004755051542477556,-0.004755051542477556,-0.002429149797570851,-0.002429149797570851,-0.002429149797570851,-0.002429149797570851,-0.05001096044843889,-0.05001096044843889,-0.05001096044843889,-0.05001096044843889,-0.06300808585115936,-0.06300808585115936,-0.06300808585115936,-0.06300808585115936,-0.056509523149799123,-0.056509523149799123,-0.056509523149799123,-0.056509523149799123,-0.055235808313493145,-0.055235808313493145,-0.055235808313493145,-0.055235808313493145
2024-05-01,0.0,0.0,0.0,0.0,-0.005739972337482713,-0.005739972337482713,-0.005739972337482713,-0.005739972337482713,0.0,0.0,0.0,0.0,-0.003980590444297999,-0.003980590444297999,-0.003980590444297999,-0.003980590444297999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056179870719417,-0.0056179870719417,-0.0056179870719417,-0.0056179870719417,-0.0028699861687413565,-0.0028699861687413565,-0.0028699861687413565,-0.0028699861687413565,-0.03802462420886077,-0.03802462420886077,-0.03802462420886077,-0.03802462420886077,-0.013798709377747631,-0.013798709377747631,-0.013798709377747631,-0.013798709377747631,-0.0259116667933042,-0.0259116667933042,-0.0259116667933042,-0.0259116667933042,0.008130771127883542,0.008130771127883542,0.008130771127883542,0.008130771127883542
