refit_date,split,candidate,feature,importance
2023-01-01,development,random_forest__risk_adjusted_rank,market_dispersion_7,0.0109845341604136
2023-01-01,development,random_forest__risk_adjusted_rank,market_average_correlation_30,0.0097215230453298
2023-01-01,development,random_forest__risk_adjusted_rank,market_realized_volatility_30,0.0198673072047683
2023-01-01,development,random_forest__risk_adjusted_rank,market_drawdown,0.0211547543720792
2023-01-01,development,random_forest__risk_adjusted_rank,market_volatility_expansion_probability,0.0072494889803536
2023-01-01,development,random_forest__risk_adjusted_rank,funding_rate,0.0424230932027787
2023-01-01,development,random_forest__risk_adjusted_rank,funding_rate_abs,0.062249475435285
2023-01-01,development,random_forest__risk_adjusted_rank,funding_rate_change_7,0.0254709803821889
2023-01-01,development,random_forest__risk_adjusted_rank,funding_coverage_flag,0.0
2023-01-01,development,gradient_boosting__risk_adjusted_rank,momentum_7,0.0283276392250976
2023-01-01,development,gradient_boosting__risk_adjusted_rank,momentum_14,0.0145865064595135
2023-01-01,development,gradient_boosting__risk_adjusted_rank,momentum_30,0.0505828777582893
2023-01-01,development,gradient_boosting__risk_adjusted_rank,momentum_90,0.0327931449354622
2023-01-01,development,gradient_boosting__risk_adjusted_rank,momentum_30_ex_7,0.0046091409876585
2023-01-01,development,gradient_boosting__risk_adjusted_rank,momentum_90_ex_7,0.0170109778677376
2023-01-01,development,gradient_boosting__risk_adjusted_rank,realized_volatility_30,0.0360357411870724
2023-01-01,development,gradient_boosting__risk_adjusted_rank,downside_volatility_30,0.0513902339781725
2023-01-01,development,gradient_boosting__risk_adjusted_rank,max_drawdown_90,0.0333822526550047
2023-01-01,development,gradient_boosting__risk_adjusted_rank,volatility_adjusted_momentum,0.099252920574552
2023-01-01,development,gradient_boosting__risk_adjusted_rank,distance_ma_20,0.0234014452556709
2023-01-01,development,gradient_boosting__risk_adjusted_rank,distance_ma_100,0.0622081789976003
2023-01-01,development,gradient_boosting__risk_adjusted_rank,breakout_strength_20,0.0652752750175513
2023-01-01,development,gradient_boosting__risk_adjusted_rank,reversal_7,0.0328280131942747
2023-01-01,development,gradient_boosting__risk_adjusted_rank,asset_age_days,0.0703306065724127
2023-01-01,development,gradient_boosting__risk_adjusted_rank,recent_listing_flag,0.0
2023-01-01,development,gradient_boosting__risk_adjusted_rank,log_dollar_volume_30,0.011448303270254
2023-01-01,development,gradient_boosting__risk_adjusted_rank,volume_growth_7_30,0.0561930229067724
2023-01-01,development,gradient_boosting__risk_adjusted_rank,amihud_illiquidity_30,0.0678098711115561
2023-01-01,development,gradient_boosting__risk_adjusted_rank,market_btc_trend_30,0.0044926126765096
2023-01-01,development,gradient_boosting__risk_adjusted_rank,market_eth_trend_30,0.0316292065937726
2023-01-01,development,gradient_boosting__risk_adjusted_rank,market_breadth_30,0.0144975113935058
2023-01-01,development,gradient_boosting__risk_adjusted_rank,market_dispersion_7,0.0067641199785968
2023-01-01,development,gradient_boosting__risk_adjusted_rank,market_average_correlation_30,0.0
2023-01-01,development,gradient_boosting__risk_adjusted_rank,market_realized_volatility_30,0.0121660611692302
2023-01-01,development,gradient_boosting__risk_adjusted_rank,market_drawdown,0.0287477613410279
2023-01-01,development,gradient_boosting__risk_adjusted_rank,market_volatility_expansion_probability,0.0103194890540083
2023-01-01,development,gradient_boosting__risk_adjusted_rank,funding_rate,0.0453135476851905
2023-01-01,development,gradient_boosting__risk_adjusted_rank,funding_rate_abs,0.0575790306352832
2023-01-01,development,gradient_boosting__risk_adjusted_rank,funding_rate_change_7,0.0310245075182215
2023-01-01,development,gradient_boosting__risk_adjusted_rank,funding_coverage_flag,0.0
2023-01-01,development,boosted_tree__risk_adjusted_rank,momentum_7,0.0436490625143051
2023-01-01,development,boosted_tree__risk_adjusted_rank,momentum_14,0.0360559448599815
2023-01-01,development,boosted_tree__risk_adjusted_rank,momentum_30,0.0374914035201072
2023-01-01,development,boosted_tree__risk_adjusted_rank,momentum_90,0.0361594855785369
2023-01-01,development,boosted_tree__risk_adjusted_rank,momentum_30_ex_7,0.0273228790611028
2023-01-01,development,boosted_tree__risk_adjusted_rank,momentum_90_ex_7,0.0299744345247745
2023-01-01,development,boosted_tree__risk_adjusted_rank,realized_volatility_30,0.0350261516869068
2023-01-01,development,boosted_tree__risk_adjusted_rank,downside_volatility_30,0.0356750264763832
2023-01-01,development,boosted_tree__risk_adjusted_rank,max_drawdown_90,0.0328906215727329
2023-01-01,development,boosted_tree__risk_adjusted_rank,volatility_adjusted_momentum,0.0342964343726635
2023-01-01,development,boosted_tree__risk_adjusted_rank,distance_ma_20,0.0395060777664184
2023-01-01,development,boosted_tree__risk_adjusted_rank,distance_ma_100,0.0272759292274713
2023-01-01,development,boosted_tree__risk_adjusted_rank,breakout_strength_20,0.0330817252397537
2023-01-01,development,boosted_tree__risk_adjusted_rank,reversal_7,0.0318354777991771
2023-01-01,development,boosted_tree__risk_adjusted_rank,asset_age_days,0.0353904701769351
2023-01-01,development,boosted_tree__risk_adjusted_rank,recent_listing_flag,0.0
2023-01-01,development,boosted_tree__risk_adjusted_rank,log_dollar_volume_30,0.0246914364397525
2023-01-01,development,boosted_tree__risk_adjusted_rank,volume_growth_7_30,0.0317454636096954
2023-01-01,development,boosted_tree__risk_adjusted_rank,amihud_illiquidity_30,0.0384838059544563
2023-01-01,development,boosted_tree__risk_adjusted_rank,market_btc_trend_30,0.0250836554914712
2023-01-01,development,boosted_tree__risk_adjusted_rank,market_eth_trend_30,0.0421039089560508
2023-01-01,development,boosted_tree__risk_adjusted_rank,market_breadth_30,0.0
2023-01-01,development,boosted_tree__risk_adjusted_rank,market_dispersion_7,0.0367523245513439
2023-01-01,development,boosted_tree__risk_adjusted_rank,market_average_correlation_30,0.0482671111822128
2023-01-01,development,boosted_tree__risk_adjusted_rank,market_realized_volatility_30,0.0408136583864688
2023-01-01,development,boosted_tree__risk_adjusted_rank,market_drawdown,0.0384258925914764
2023-01-01,development,boosted_tree__risk_adjusted_rank,market_volatility_expansion_probability,0.0366236381232738
2023-01-01,development,boosted_tree__risk_adjusted_rank,funding_rate,0.0315808169543743
2023-01-01,development,boosted_tree__risk_adjusted_rank,funding_rate_abs,0.0320060402154922
2023-01-01,development,boosted_tree__risk_adjusted_rank,funding_rate_change_7,0.0263019930571317
2023-01-01,development,boosted_tree__risk_adjusted_rank,funding_coverage_flag,0.0314890593290329
2023-01-01,development,logistic__top_quintile,momentum_7,0.0270061132466995
2023-01-01,development,logistic__top_quintile,momentum_14,0.0426242965424764
2023-01-01,development,logistic__top_quintile,momentum_30,0.282340954915771
2023-01-01,development,logistic__top_quintile,momentum_90,0.0260081919994163
2023-01-01,development,logistic__top_quintile,momentum_30_ex_7,0.1848391474163444
2023-01-01,development,logistic__top_quintile,momentum_90_ex_7,0.0246401282075418
2023-01-01,development,logistic__top_quintile,realized_volatility_30,0.027737025502453
2023-01-01,development,logistic__top_quintile,downside_volatility_30,0.0030400504139236
2023-01-01,development,logistic__top_quintile,max_drawdown_90,0.0641953697208821
2023-01-01,development,logistic__top_quintile,volatility_adjusted_momentum,0.2158871978400418
2023-01-01,development,logistic__top_quintile,distance_ma_20,0.1407042232208804
2023-01-01,development,logistic__top_quintile,distance_ma_100,0.0545221031230426
2023-01-01,development,logistic__top_quintile,breakout_strength_20,0.1129326664236165
2023-01-01,development,logistic__top_quintile,reversal_7,0.0270061132466995
2023-01-01,development,logistic__top_quintile,asset_age_days,0.0431914681058067
2023-01-01,development,logistic__top_quintile,recent_listing_flag,0.0628291266854258
2023-01-01,development,logistic__top_quintile,log_dollar_volume_30,0.1142817082792101
2023-01-01,development,logistic__top_quintile,volume_growth_7_30,0.0067026020039491
2023-01-01,development,logistic__top_quintile,amihud_illiquidity_30,0.1772346601439731
2023-01-01,development,logistic__top_quintile,market_btc_trend_30,0.0400600215645893
2023-01-01,development,logistic__top_quintile,market_eth_trend_30,0.042476176824631
2023-01-01,development,logistic__top_quintile,market_breadth_30,0.1083016984405741
2023-01-01,development,logistic__top_quintile,market_dispersion_7,0.0601766554833297
2023-01-01,development,logistic__top_quintile,market_average_correlation_30,0.0573219763724779
2023-01-01,development,logistic__top_quintile,market_realized_volatility_30,0.0400137179096117
2023-01-01,development,logistic__top_quintile,market_drawdown,0.016125164534932
2023-01-01,development,logistic__top_quintile,market_volatility_expansion_probability,0.0194631691124975
2023-01-01,development,logistic__top_quintile,funding_rate,0.0468262062049109
2023-01-01,development,logistic__top_quintile,funding_rate_abs,0.1864061420525637
2023-01-01,development,logistic__top_quintile,funding_rate_change_7,0.249767175038453
2023-01-01,development,logistic__top_quintile,funding_coverage_flag,3.986693260380049e-05
2023-01-01,development,random_forest__top_quintile,momentum_7,0.0336206853925157
2023-01-01,development,random_forest__top_quintile,momentum_14,0.0505400917148538
2023-01-01,development,random_forest__top_quintile,momentum_30,0.0261120132991513
2023-01-01,development,random_forest__top_quintile,momentum_90,0.0485423083740713
2023-01-01,development,random_forest__top_quintile,momentum_30_ex_7,0.0211826965299329
2023-01-01,development,random_forest__top_quintile,momentum_90_ex_7,0.0411654183601911
2023-01-01,development,random_forest__top_quintile,realized_volatility_30,0.0340886761524793
2023-01-01,development,random_forest__top_quintile,downside_volatility_30,0.0512172451024758
2023-01-01,development,random_forest__top_quintile,max_drawdown_90,0.0479514159059052
2023-01-01,development,random_forest__top_quintile,volatility_adjusted_momentum,0.0379120670398735
2023-01-01,development,random_forest__top_quintile,distance_ma_20,0.0607036656899737
2023-01-01,development,random_forest__top_quintile,distance_ma_100,0.0546744667402101
2023-01-01,development,random_forest__top_quintile,breakout_strength_20,0.0673838351109075
2023-01-01,development,random_forest__top_quintile,reversal_7,0.0439733049651268
2023-01-01,development,random_forest__top_quintile,asset_age_days,0.0669237824307304
2023-01-01,development,random_forest__top_quintile,recent_listing_flag,0.002084144115762
2023-01-01,development,random_forest__top_quintile,log_dollar_volume_30,0.0373385235313383
2023-01-01,development,random_forest__top_quintile,volume_growth_7_30,0.0339817538194252
2023-01-01,development,random_forest__top_quintile,amihud_illiquidity_30,0.0538510666037782
2023-01-01,development,random_forest__top_quintile,market_btc_trend_30,0.0144533328963087
2023-01-01,development,random_forest__top_quintile,market_eth_trend_30,0.030331390641507
2023-01-01,development,random_forest__top_quintile,market_breadth_30,0.0202091338080374
2023-01-01,development,random_forest__top_quintile,market_dispersion_7,0.0191583507176231
2023-01-01,development,random_forest__top_quintile,market_average_correlation_30,0.0198722100466972
2023-01-01,development,random_forest__top_quintile,market_realized_volatility_30,0.0086497520210684
2023-01-01,development,random_forest__top_quintile,market_drawdown,0.0192318993646572
2023-01-01,development,random_forest__top_quintile,market_volatility_expansion_probability,0.0070210656424916
2023-01-01,development,random_forest__top_quintile,funding_rate,0.0151872384180761
2023-01-01,development,random_forest__top_quintile,funding_rate_abs,0.0122850312450846
2023-01-01,development,random_forest__top_quintile,funding_rate_change_7,0.0163560030128624
2023-01-01,development,random_forest__top_quintile,funding_coverage_flag,0.0039974313068829
2023-01-01,development,gradient_boosting__top_quintile,momentum_7,0.0204576597014222
2023-01-01,development,gradient_boosting__top_quintile,momentum_14,0.0571458455702197
2023-01-01,development,gradient_boosting__top_quintile,momentum_30,0.0
2023-01-01,development,gradient_boosting__top_quintile,momentum_90,0.0616487310038229
2023-01-01,development,gradient_boosting__top_quintile,momentum_30_ex_7,0.0057301475968886
2023-01-01,development,gradient_boosting__top_quintile,momentum_90_ex_7,0.0243550085547932
2023-01-01,development,gradient_boosting__top_quintile,realized_volatility_30,0.0135597954645735
2023-01-01,development,gradient_boosting__top_quintile,downside_volatility_30,0.0455049181139794
2023-01-01,development,gradient_boosting__top_quintile,max_drawdown_90,0.0745864265233304
2023-01-01,development,gradient_boosting__top_quintile,volatility_adjusted_momentum,0.0042678543751565
2023-01-01,development,gradient_boosting__top_quintile,distance_ma_20,0.0574757295416344
2023-01-01,development,gradient_boosting__top_quintile,distance_ma_100,0.075667423166982
2023-01-01,development,gradient_boosting__top_quintile,breakout_strength_20,0.1026483614878714
2023-01-01,development,gradient_boosting__top_quintile,reversal_7,0.0081971006032981
2023-01-01,development,gradient_boosting__top_quintile,asset_age_days,0.1100614587946154
2023-01-01,development,gradient_boosting__top_quintile,recent_listing_flag,0.0
2023-01-01,development,gradient_boosting__top_quintile,log_dollar_volume_30,0.0
2023-01-01,development,gradient_boosting__top_quintile,volume_growth_7_30,0.1111309582012713
2023-01-01,development,gradient_boosting__top_quintile,amihud_illiquidity_30,0.0845114713123648
2023-01-01,development,gradient_boosting__top_quintile,market_btc_trend_30,0.0
2023-01-01,development,gradient_boosting__top_quintile,market_eth_trend_30,0.0105323003668201
2023-01-01,development,gradient_boosting__top_quintile,market_breadth_30,0.008035268585849
2023-01-01,development,gradient_boosting__top_quintile,market_dispersion_7,0.0
2023-01-01,development,gradient_boosting__top_quintile,market_average_correlation_30,0.0542799101873765
2023-01-01,development,gradient_boosting__top_quintile,market_realized_volatility_30,0.0
2023-01-01,development,gradient_boosting__top_quintile,market_drawdown,0.010063518541234
2023-01-01,development,gradient_boosting__top_quintile,market_volatility_expansion_probability,0.0
2023-01-01,development,gradient_boosting__top_quintile,funding_rate,0.0094989439832366
2023-01-01,development,gradient_boosting__top_quintile,funding_rate_abs,0.0352965095039604
2023-01-01,development,gradient_boosting__top_quintile,funding_rate_change_7,0.0153446588192984
2023-01-01,development,gradient_boosting__top_quintile,funding_coverage_flag,0.0
2023-01-01,development,boosted_tree__top_quintile,momentum_7,0.0329613126814365
2023-01-01,development,boosted_tree__top_quintile,momentum_14,0.0307679027318954
2023-01-01,development,boosted_tree__top_quintile,momentum_30,0.039190549403429
2023-01-01,development,boosted_tree__top_quintile,momentum_90,0.0380199924111366
2023-01-01,development,boosted_tree__top_quintile,momentum_30_ex_7,0.0281045679003
2023-01-01,development,boosted_tree__top_quintile,momentum_90_ex_7,0.0282635875046253
2023-01-01,development,boosted_tree__top_quintile,realized_volatility_30,0.0344545021653175
2023-01-01,development,boosted_tree__top_quintile,downside_volatility_30,0.0358837656676769
2023-01-01,development,boosted_tree__top_quintile,max_drawdown_90,0.039023570716381
2023-01-01,development,boosted_tree__top_quintile,volatility_adjusted_momentum,0.0168129671365022
2023-01-01,development,boosted_tree__top_quintile,distance_ma_20,0.0316934995353221
2023-01-01,development,boosted_tree__top_quintile,distance_ma_100,0.0354927293956279
2023-01-01,development,boosted_tree__top_quintile,breakout_strength_20,0.0499992594122886
2023-01-01,development,boosted_tree__top_quintile,reversal_7,0.0441884621977806
2023-01-01,development,boosted_tree__top_quintile,asset_age_days,0.032381672412157
2023-01-01,development,boosted_tree__top_quintile,recent_listing_flag,0.0
2023-01-01,development,boosted_tree__top_quintile,log_dollar_volume_30,0.0357292219996452
2023-01-01,development,boosted_tree__top_quintile,volume_growth_7_30,0.0450324639678001
2023-01-01,development,boosted_tree__top_quintile,amihud_illiquidity_30,0.0358021967113018
2023-01-01,development,boosted_tree__top_quintile,market_btc_trend_30,0.0368567258119583
2023-01-01,development,boosted_tree__top_quintile,market_eth_trend_30,0.0387951955199241
2023-01-01,development,boosted_tree__top_quintile,market_breadth_30,0.0393710806965827
2023-01-01,development,boosted_tree__top_quintile,market_dispersion_7,0.0
2023-01-01,development,boosted_tree__top_quintile,market_average_correlation_30,0.0437694378197193
2023-01-01,development,boosted_tree__top_quintile,market_realized_volatility_30,0.0389920212328434
2023-01-01,development,boosted_tree__top_quintile,market_drawdown,0.0479450970888137
2023-01-01,development,boosted_tree__top_quintile,market_volatility_expansion_probability,0.03365383669734
2023-01-01,development,boosted_tree__top_quintile,funding_rate,0.02744747325778
2023-01-01,development,boosted_tree__top_quintile,funding_rate_abs,0.0309467948973178
2023-01-01,development,boosted_tree__top_quintile,funding_rate_change_7,0.0284201186150312
2023-01-01,development,boosted_tree__top_quintile,funding_coverage_flag,0.0
2023-04-01,development,elastic_net__forward_rank,momentum_7,0.0030204782550739
2023-04-01,development,elastic_net__forward_rank,momentum_14,0.0
2023-04-01,development,elastic_net__forward_rank,momentum_30,0.0
2023-04-01,development,elastic_net__forward_rank,momentum_90,0.0
2023-04-01,development,elastic_net__forward_rank,momentum_30_ex_7,0.0
2023-04-01,development,elastic_net__forward_rank,momentum_90_ex_7,0.0
2023-04-01,development,elastic_net__forward_rank,realized_volatility_30,0.009991726911811
2023-04-01,development,elastic_net__forward_rank,downside_volatility_30,0.0
2023-04-01,development,elastic_net__forward_rank,max_drawdown_90,0.0030827914234126
2023-04-01,development,elastic_net__forward_rank,volatility_adjusted_momentum,0.0
2023-04-01,development,elastic_net__forward_rank,distance_ma_20,0.0
2023-04-01,development,elastic_net__forward_rank,distance_ma_100,0.0
2023-04-01,development,elastic_net__forward_rank,breakout_strength_20,0.0021821018353874
2023-04-01,development,elastic_net__forward_rank,reversal_7,0.0028217805126537
2023-04-01,development,elastic_net__forward_rank,asset_age_days,0.0050781763231959
2023-04-01,development,elastic_net__forward_rank,recent_listing_flag,0.0
2023-04-01,development,elastic_net__forward_rank,log_dollar_volume_30,0.0
2023-04-01,development,elastic_net__forward_rank,volume_growth_7_30,0.0
2023-04-01,development,elastic_net__forward_rank,amihud_illiquidity_30,0.0035560003397219
2023-04-01,development,elastic_net__forward_rank,market_btc_trend_30,0.0
2023-04-01,development,elastic_net__forward_rank,market_eth_trend_30,0.0
2023-04-01,development,elastic_net__forward_rank,market_breadth_30,0.0
2023-04-01,development,elastic_net__forward_rank,market_dispersion_7,0.0
2023-04-01,development,elastic_net__forward_rank,market_average_correlation_30,0.0
2023-04-01,development,elastic_net__forward_rank,market_realized_volatility_30,0.0007639393681967
2023-04-01,development,elastic_net__forward_rank,market_drawdown,0.0
2023-04-01,development,elastic_net__forward_rank,market_volatility_expansion_probability,0.0
2023-04-01,development,elastic_net__forward_rank,funding_rate,0.0002996397591326
2023-04-01,development,elastic_net__forward_rank,funding_rate_abs,0.0
2023-04-01,development,elastic_net__forward_rank,funding_rate_change_7,0.0051117161215369
2023-04-01,development,elastic_net__forward_rank,funding_coverage_flag,5.991744120185952e-05
2023-04-01,development,random_forest__forward_rank,momentum_7,0.0445176610986727
2023-04-01,development,random_forest__forward_rank,momentum_14,0.0446904805852205
2023-04-01,development,random_forest__forward_rank,momentum_30,0.0323735732747188
2023-04-01,development,random_forest__forward_rank,momentum_90,0.0155088763348819
2023-04-01,development,random_forest__forward_rank,momentum_30_ex_7,0.0208877437857044
2023-04-01,development,random_forest__forward_rank,momentum_90_ex_7,0.0194778204792929
2023-04-01,development,random_forest__forward_rank,realized_volatility_30,0.108528986002297
2023-04-01,development,random_forest__forward_rank,downside_volatility_30,0.0332231875695071
2023-04-01,development,random_forest__forward_rank,max_drawdown_90,0.0353725567872021
2023-04-01,development,random_forest__forward_rank,volatility_adjusted_momentum,0.0326596459073737
2023-04-01,development,random_forest__forward_rank,distance_ma_20,0.0351454691250917
2023-04-01,development,random_forest__forward_rank,distance_ma_100,0.0231089562847147
2023-04-01,development,random_forest__forward_rank,breakout_strength_20,0.0552890135636527
2023-04-01,development,random_forest__forward_rank,reversal_7,0.0296254835234803
2023-04-01,development,random_forest__forward_rank,asset_age_days,0.0572365779176091
2023-04-01,development,random_forest__forward_rank,recent_listing_flag,0.0
2023-04-01,development,random_forest__forward_rank,log_dollar_volume_30,0.0360145615303123
2023-04-01,development,random_forest__forward_rank,volume_growth_7_30,0.0574122734208349
2023-04-01,development,random_forest__forward_rank,amihud_illiquidity_30,0.1077960585880489
2023-04-01,development,random_forest__forward_rank,market_btc_trend_30,0.0212484576100837
2023-04-01,development,random_forest__forward_rank,market_eth_trend_30,0.0150232688418135
2023-04-01,development,random_forest__forward_rank,market_breadth_30,0.0090240491261476
2023-04-01,development,random_forest__forward_rank,market_dispersion_7,0.0174759721554623
2023-04-01,development,random_forest__forward_rank,market_average_correlation_30,0.0094926617665531
2023-04-01,development,random_forest__forward_rank,market_realized_volatility_30,0.028998783780973
2023-04-01,development,random_forest__forward_rank,market_drawdown,0.0269374596869315
2023-04-01,development,random_forest__forward_rank,market_volatility_expansion_probability,0.006141251506638
2023-04-01,development,random_forest__forward_rank,funding_rate,0.0323370493125163
2023-04-01,development,random_forest__forward_rank,funding_rate_abs,0.0275117158338877
2023-04-01,development,random_forest__forward_rank,funding_rate_change_7,0.0162105115840523
2023-04-01,development,random_forest__forward_rank,funding_coverage_flag,0.0007298930163239
2023-04-01,development,gradient_boosting__forward_rank,momentum_7,0.0487054155189414
2023-04-01,development,gradient_boosting__forward_rank,momentum_14,0.0191195452927004
2023-04-01,development,gradient_boosting__forward_rank,momentum_30,0.0413326971260442
2023-04-01,development,gradient_boosting__forward_rank,momentum_90,0.010035897903911
2023-04-01,development,gradient_boosting__forward_rank,momentum_30_ex_7,0.0203185917947122
2023-04-01,development,gradient_boosting__forward_rank,momentum_90_ex_7,0.0094293407306012
2023-04-01,development,gradient_boosting__forward_rank,realized_volatility_30,0.1283512381366032
2023-04-01,development,gradient_boosting__forward_rank,downside_volatility_30,0.0088816994974874
2023-04-01,development,gradient_boosting__forward_rank,max_drawdown_90,0.0234874119447372
2023-04-01,development,gradient_boosting__forward_rank,volatility_adjusted_momentum,0.0442619589397646
2023-04-01,development,gradient_boosting__forward_rank,distance_ma_20,0.0155879061205952
2023-04-01,development,gradient_boosting__forward_rank,distance_ma_100,0.0143381356532791
2023-04-01,development,gradient_boosting__forward_rank,breakout_strength_20,0.0844171037616604
2023-04-01,development,gradient_boosting__forward_rank,reversal_7,0.0474531494696049
2023-04-01,development,gradient_boosting__forward_rank,asset_age_days,0.0812664003653781
2023-04-01,development,gradient_boosting__forward_rank,recent_listing_flag,0.0
2023-04-01,development,gradient_boosting__forward_rank,log_dollar_volume_30,0.035818178086845
2023-04-01,development,gradient_boosting__forward_rank,volume_growth_7_30,0.0373333878024166
2023-04-01,development,gradient_boosting__forward_rank,amihud_illiquidity_30,0.1281925570438948
2023-04-01,development,gradient_boosting__forward_rank,market_btc_trend_30,0.0
2023-04-01,development,gradient_boosting__forward_rank,market_eth_trend_30,0.0187985783867785
2023-04-01,development,gradient_boosting__forward_rank,market_breadth_30,0.0132220011629611
2023-04-01,development,gradient_boosting__forward_rank,market_dispersion_7,0.0079426189866187
2023-04-01,development,gradient_boosting__forward_rank,market_average_correlation_30,0.0147404643242299
2023-04-01,development,gradient_boosting__forward_rank,market_realized_volatility_30,0.0148361017187822
2023-04-01,development,gradient_boosting__forward_rank,market_drawdown,0.03981588241261
2023-04-01,development,gradient_boosting__forward_rank,market_volatility_expansion_probability,0.0
2023-04-01,development,gradient_boosting__forward_rank,funding_rate,0.0421662011918924
2023-04-01,development,gradient_boosting__forward_rank,funding_rate_abs,0.0245993626166198
2023-04-01,development,gradient_boosting__forward_rank,funding_rate_change_7,0.0255481740103293
2023-04-01,development,gradient_boosting__forward_rank,funding_coverage_flag,0.0
2023-04-01,development,boosted_tree__forward_rank,momentum_7,0.036731906235218
2023-04-01,development,boosted_tree__forward_rank,momentum_14,0.029054906219244
2023-04-01,development,boosted_tree__forward_rank,momentum_30,0.0380155332386493
2023-04-01,development,boosted_tree__forward_rank,momentum_90,0.0341588221490383
2023-04-01,development,boosted_tree__forward_rank,momentum_30_ex_7,0.0246425326913595
2023-04-01,development,boosted_tree__forward_rank,momentum_90_ex_7,0.0384723283350467
2023-04-01,development,boosted_tree__forward_rank,realized_volatility_30,0.0410226136445999
2023-04-01,development,boosted_tree__forward_rank,downside_volatility_30,0.0385100953280925
2023-04-01,development,boosted_tree__forward_rank,max_drawdown_90,0.0310573112219572
2023-04-01,development,boosted_tree__forward_rank,volatility_adjusted_momentum,0.037113718688488
2023-04-01,development,boosted_tree__forward_rank,distance_ma_20,0.0288311783224344
2023-04-01,development,boosted_tree__forward_rank,distance_ma_100,0.0301208551973104
2023-04-01,development,boosted_tree__forward_rank,breakout_strength_20,0.0341451950371265
2023-04-01,development,boosted_tree__forward_rank,reversal_7,0.045561634004116
2023-04-01,development,boosted_tree__forward_rank,asset_age_days,0.034198697656393
2023-04-01,development,boosted_tree__forward_rank,recent_listing_flag,0.0
2023-04-01,development,boosted_tree__forward_rank,log_dollar_volume_30,0.0359992049634456
2023-04-01,development,boosted_tree__forward_rank,volume_growth_7_30,0.0365393385291099
2023-04-01,development,boosted_tree__forward_rank,amihud_illiquidity_30,0.0617807060480117
2023-04-01,development,boosted_tree__forward_rank,market_btc_trend_30,0.0297423414885997
2023-04-01,development,boosted_tree__forward_rank,market_eth_trend_30,0.0163139086216688
2023-04-01,development,boosted_tree__forward_rank,market_breadth_30,0.0259848572313785
2023-04-01,development,boosted_tree__forward_rank,market_dispersion_7,0.0408613942563533
2023-04-01,development,boosted_tree__forward_rank,market_average_correlation_30,0.0352058112621307
2023-04-01,development,boosted_tree__forward_rank,market_realized_volatility_30,0.0337749309837818
2023-04-01,development,boosted_tree__forward_rank,market_drawdown,0.0405793413519859
2023-04-01,development,boosted_tree__forward_rank,market_volatility_expansion_probability,0.0243243444710969
2023-04-01,development,boosted_tree__forward_rank,funding_rate,0.0273116547614336
2023-04-01,development,boosted_tree__forward_rank,funding_rate_abs,0.0344807691872119
2023-04-01,development,boosted_tree__forward_rank,funding_rate_change_7,0.0354641042649745
2023-04-01,development,boosted_tree__forward_rank,funding_coverage_flag,0.0
2023-04-01,development,elastic_net__residual_rank,momentum_7,0.0030204782550739
2023-04-01,development,elastic_net__residual_rank,momentum_14,0.0
2023-04-01,development,elastic_net__residual_rank,momentum_30,0.0
2023-04-01,development,elastic_net__residual_rank,momentum_90,0.0
2023-04-01,development,elastic_net__residual_rank,momentum_30_ex_7,0.0
2023-04-01,development,elastic_net__residual_rank,momentum_90_ex_7,0.0
2023-04-01,development,elastic_net__residual_rank,realized_volatility_30,0.009991726911811
2023-04-01,development,elastic_net__residual_rank,downside_volatility_30,0.0
2023-04-01,development,elastic_net__residual_rank,max_drawdown_90,0.0030827914234126
2023-04-01,development,elastic_net__residual_rank,volatility_adjusted_momentum,0.0
2023-04-01,development,elastic_net__residual_rank,distance_ma_20,0.0
2023-04-01,development,elastic_net__residual_rank,distance_ma_100,0.0
2023-04-01,development,elastic_net__residual_rank,breakout_strength_20,0.0021821018353874
2023-04-01,development,elastic_net__residual_rank,reversal_7,0.0028217805126537
2023-04-01,development,elastic_net__residual_rank,asset_age_days,0.0050781763231959
2023-04-01,development,elastic_net__residual_rank,recent_listing_flag,0.0
2023-04-01,development,elastic_net__residual_rank,log_dollar_volume_30,0.0
2023-04-01,development,elastic_net__residual_rank,volume_growth_7_30,0.0
2023-04-01,development,elastic_net__residual_rank,amihud_illiquidity_30,0.0035560003397219
2023-04-01,development,elastic_net__residual_rank,market_btc_trend_30,0.0
2023-04-01,development,elastic_net__residual_rank,market_eth_trend_30,0.0
2023-04-01,development,elastic_net__residual_rank,market_breadth_30,0.0
2023-04-01,development,elastic_net__residual_rank,market_dispersion_7,0.0
2023-04-01,development,elastic_net__residual_rank,market_average_correlation_30,0.0
2023-04-01,development,elastic_net__residual_rank,market_realized_volatility_30,0.0007639393681967
2023-04-01,development,elastic_net__residual_rank,market_drawdown,0.0
2023-04-01,development,elastic_net__residual_rank,market_volatility_expansion_probability,0.0
2023-04-01,development,elastic_net__residual_rank,funding_rate,0.0002996397591326
2023-04-01,development,elastic_net__residual_rank,funding_rate_abs,0.0
2023-04-01,development,elastic_net__residual_rank,funding_rate_change_7,0.0051117161215369
2023-04-01,development,elastic_net__residual_rank,funding_coverage_flag,5.991744120185952e-05
2023-04-01,development,random_forest__residual_rank,momentum_7,0.0445176610986727
2023-04-01,development,random_forest__residual_rank,momentum_14,0.0446904805852205
2023-04-01,development,random_forest__residual_rank,momentum_30,0.0323735732747188
2023-04-01,development,random_forest__residual_rank,momentum_90,0.0155088763348819
