candidate,fold,test_groups,train_sharpe,fold_sharpe,train_test_decay
simple_vix_level_change_equity_momentum,3,"0,4",0.6267787216983052,2.8626070513322537,-2.2358283296339483
simple_vix_level_change_equity_momentum,4,"0,5",0.9155062180080006,1.8370637263638152,-0.9215575083558146
simple_vix_level_change_equity_momentum,5,"1,2",1.4904454544136407,0.907125423950398,0.5833200304632428
simple_vix_level_change_equity_momentum,6,"1,3",1.3445338655931853,1.2835308775537775,0.061002988039407846
simple_vix_level_change_equity_momentum,7,"1,4",0.7552987748429485,2.3617084914743574,-1.6064097166314089
simple_vix_level_change_equity_momentum,8,"1,5",1.0893379705436472,1.567267143319757,-0.4779291727761097
simple_vix_level_change_equity_momentum,9,"2,3",2.1246769046549265,-0.5439068085641695,2.668583713219096
simple_vix_level_change_equity_momentum,10,"2,4",1.577460807494957,0.6394910130310646,0.9379697944638924
simple_vix_level_change_equity_momentum,11,"2,5",1.9270713177269878,-0.11503749779033047,2.0421088155173184
simple_vix_level_change_equity_momentum,12,"3,4",1.3568789179418042,1.0858132034634238,0.27106571447838035
simple_vix_level_change_equity_momentum,13,"3,5",1.7002291841786497,0.29645108869578884,1.4037780954828607
simple_vix_level_change_equity_momentum,14,"4,5",1.1953143529032428,1.4122577607619464,-0.21694340785870359
btc_eth_macro_gate_balanced,0,"0,1",-0.1412332546411915,1.6932464777707228,-1.8344797324119142
btc_eth_macro_gate_balanced,1,"0,2",1.1487894244894048,-0.12360265451492912,1.272392079004334
btc_eth_macro_gate_balanced,2,"0,3",0.16550840132482267,1.2123475353804767,-1.046839134055654
btc_eth_macro_gate_balanced,3,"0,4",0.42290990028634384,1.0102176638326972,-0.5873077635463533
btc_eth_macro_gate_balanced,4,"0,5",0.44535412373019817,0.9380139359464245,-0.4926598122162263
btc_eth_macro_gate_balanced,5,"1,2",0.9309648496114709,0.23844066413381756,0.6925241854776533
btc_eth_macro_gate_balanced,6,"1,3",-0.023719292807834406,1.617050481558081,-1.6407697743659155
