name,family,benchmark_group,split,cost_bps,selected_development_candidate,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings
macro_gate_trend_confirmation_weekly,Frozen macro gate must permit exposure and trend model confirms BTC/ETH exposure.,macro_gate_trend_confirmation,holdout,25,False,0.2422214173465691,1.0043967587647251,1.2019124903591762,1.2868035732006418,0.24483081505596552,-0.18823495861462092,0.18029739776951673,0.023234200743494422,0.2179368029739777,0.03125,0.7820631970260223,8.480483271375466,-0.06450523159577015,0.2544918453950096,0.6765799256505576
macro_gate_trend_confirmation_weekly,Frozen macro gate must permit exposure and trend model confirms BTC/ETH exposure.,macro_gate_trend_confirmation,development,50,False,0.15447101857545786,0.5740430490218998,0.5434690074040175,0.22112940736349646,0.36955393912048645,-0.6985548435967888,0.2471350274040857,0.02665670154459392,0.3636023916292975,0.26749999999999996,0.6363976083707026,9.72969606377678,-0.43432753933400514,0.44949275810729517,0.9626307922272048
macro_gate_trend_confirmation_weekly,Frozen macro gate must permit exposure and trend model confirms BTC/ETH exposure.,macro_gate_trend_confirmation,holdout,50,False,0.21608236856255525,0.9166580148845468,1.1027976859267592,1.106312399937309,0.24513620702678385,-0.19531767751568174,0.17843866171003717,0.023234200743494422,0.2179368029739777,0.0625,0.7820631970260223,8.480483271375466,-0.06918274600175933,0.25133435775224466,0.6765799256505576
macro_gate_trend_confirmation_weekly,Frozen macro gate must permit exposure and trend model confirms BTC/ETH exposure.,macro_gate_trend_confirmation,development,100,False,0.09951387553714652,0.4419724586106077,0.42134641680037527,0.13881724351401503,0.3699130714747432,-0.7168696987352264,0.24564025909317388,0.02665670154459392,0.3636023916292975,0.5349999999999999,0.6363976083707026,9.72969606377678,-0.4371185082202741,0.44949275810729517,0.9626307922272048
macro_gate_trend_confirmation_weekly,Frozen macro gate must permit exposure and trend model confirms BTC/ETH exposure.,macro_gate_trend_confirmation,holdout,100,False,0.16533983815737696,0.7408094866948478,0.8984840611393183,0.789859983613158,0.24608709233189896,-0.20932803482592155,0.17657992565055763,0.023234200743494422,0.2179368029739777,0.125,0.7820631970260223,8.480483271375466,-0.0784872501894962,0.24502836054232602,0.6765799256505576
macro_gate_trend_confirmation_biweekly,Frozen macro gate must permit exposure and trend model confirms BTC/ETH exposure.,macro_gate_trend_confirmation,development,10,False,0.26044454146877394,0.813776874933829,0.765520070583438,0.3817025239773678,0.3683272145114962,-0.6823233411058514,0.255107125062282,0.01669157947184853,0.3662182361733931,0.0335,0.6337817638266069,6.0924265072247135,-0.40293548727121553,0.5171626168136121,0.9905331340308918
macro_gate_trend_confirmation_biweekly,Frozen macro gate must permit exposure and trend model confirms BTC/ETH exposure.,macro_gate_trend_confirmation,holdout,10,False,0.3092020084059923,1.1966474441429664,1.4238690792077124,1.3645072974323085,0.2506857633920597,-0.2266034113469675,0.20817843866171004,0.01858736059479554,0.24721189591078066,0.01,0.7527881040892194,6.784386617100372,-0.09895791942392862,0.25202515120949,0.7806691449814126
macro_gate_trend_confirmation_biweekly,Frozen macro gate must permit exposure and trend model confirms BTC/ETH exposure.,macro_gate_trend_confirmation,development,25,False,0.24892372924156247,0.7886909004319206,0.7428411050762125,0.3622470852341803,0.36845553772494005,-0.6871655822451734,0.255107125062282,0.01669157947184853,0.3662182361733931,0.08374999999999999,0.6337817638266069,6.0924265072247135,-0.403378947187807,0.5171626168136121,0.9905331340308918
macro_gate_trend_confirmation_biweekly,Frozen macro gate must permit exposure and trend model confirms BTC/ETH exposure.,macro_gate_trend_confirmation,holdout,25,False,0.2959159084538261,1.1554969717389256,1.3827446556001315,1.2860972418629362,0.25080628094105056,-0.23008828479033694,0.20817843866171004,0.01858736059479554,0.24721189591078066,0.025,0.7527881040892194,6.784386617100372,-0.09998328175657689,0.25013806817888184,0.7806691449814126
macro_gate_trend_confirmation_biweekly,Frozen macro gate must permit exposure and trend model confirms BTC/ETH exposure.,macro_gate_trend_confirmation,development,50,False,0.2299338286105017,0.7468252737293868,0.7053167881758566,0.33080140940612796,0.36871604809819003,-0.6950811637208287,0.25411061285500747,0.01669157947184853,0.3662182361733931,0.16749999999999998,0.6337817638266069,6.0924265072247135,-0.4041180470487925,0.5171626168136121,0.9905331340308918
macro_gate_trend_confirmation_biweekly,Frozen macro gate must permit exposure and trend model confirms BTC/ETH exposure.,macro_gate_trend_confirmation,holdout,50,False,0.2740463476444801,1.0866751222483684,1.3111661517972446,1.1618641664869414,0.2510823391384994,-0.23586780240679728,0.20817843866171004,0.01858736059479554,0.24721189591078066,0.05,0.7527881040892194,6.784386617100372,-0.10169106725255161,0.2469953042575399,0.7806691449814126
