config,model,feature,importance,method,fold,target,label_tstat_threshold,exploratory_model
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,vix_change_5d,-0.08290178456248787,coefficient,10.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,top20_30d_high_pct,0.0498118488934995,coefficient,10.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volatility_expansion_probability,0.011767074377349755,coefficient,10.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,tvl_acceleration,0.007902987843892975,coefficient,10.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volume_confirmation_of_price_trend,0.0,coefficient,10.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volatility_of_volatility,0.0,coefficient,10.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,vix_level,0.5486466835406327,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,vix_change_21d,-0.528571449504226,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,top20_above_30dma_pct,0.48363600002494556,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,dow_vol_level,0.45409566112059996,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_percentile,0.4095826984326704,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,distance_from_90d_lows,0.3970267014549678,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,recovery_from_drawdown,-0.39258202141142434,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,eth_btc_relative_strength_30d,-0.35404586880672595,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,tvl_percentile,0.35191118833869495,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,equity_realized_vol_21d,-0.3324611887984285,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,dispersion_acceleration,-0.3232128521739941,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,eth_btc_relative_strength_14d,0.29144007913330494,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,market_dollar_volume_growth_30d,0.28415512702273454,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,equity_momentum_21d,-0.23681202695573564,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volatility_4h_7d,-0.19127373600980865,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,risk_appetite_recovery_score,-0.17349626973670007,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volume_confirmation_of_price_trend,-0.15858592209820935,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volatility_of_volatility,0.1480550657023051,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volatility_expansion_probability,0.14303443740131758,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,tvl_growth_30d,-0.13389973863775861,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_change_7d,0.12365923765177922,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,upside_semivariance,-0.12064774820457634,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_acceleration,-0.11735436885089935,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,downside_to_upside_volatility_ratio,-0.06770847779164546,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,vix_change_5d,0.059430907240281355,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,combined_crypto_liquidity_impulse,0.039027167236567864,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,tvl_acceleration,0.025603790893963998,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,jump_intensity,0.022882383458777772,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,top20_30d_high_pct,-0.0064336318812992874,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,cross_sectional_dispersion,0.0,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,falling_vix_after_high_vix,0.0,coefficient,11.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,vix_level,1.0977383328138755,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,dow_vol_level,0.9113159011553642,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,eth_btc_relative_strength_30d,-0.8033870383869994,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,falling_vix_after_high_vix,0.7786590754681513,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,cross_sectional_dispersion,-0.6314388958366095,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,top20_above_30dma_pct,0.6297025499764812,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,equity_realized_vol_21d,-0.610350794714637,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,upside_semivariance,0.5723535876376075,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,recovery_from_drawdown,-0.43513611845855626,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,dispersion_acceleration,-0.37750828731046887,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,equity_momentum_21d,-0.3533755312529323,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,distance_from_90d_lows,0.3297364912870514,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,eth_btc_relative_strength_14d,0.30127978513356396,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,market_dollar_volume_growth_30d,0.26148126063332744,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,vix_change_21d,-0.24521049645558288,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,risk_appetite_recovery_score,-0.1871268860895947,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volatility_of_volatility,-0.16256793561096902,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,tvl_percentile,-0.12104917688422137,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,jump_intensity,0.08521532135783501,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,downside_to_upside_volatility_ratio,0.07843118281567972,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,vix_change_5d,-0.06482687212656618,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volatility_expansion_probability,-0.058885776301305766,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,tvl_acceleration,0.03287513759520902,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_percentile,0.031034373476821933,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volatility_4h_7d,0.0,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_change_7d,0.0,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,tvl_growth_30d,0.0,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,top20_30d_high_pct,0.0,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volume_confirmation_of_price_trend,0.0,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_acceleration,0.0,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,combined_crypto_liquidity_impulse,0.0,coefficient,12.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,vix_level,0.87746227672981,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,eth_btc_relative_strength_30d,-0.7070721884451845,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,top20_above_30dma_pct,0.6966369699898809,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,falling_vix_after_high_vix,0.48654596188476473,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,cross_sectional_dispersion,-0.47515057861917487,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,jump_intensity,0.45118720855279437,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,market_dollar_volume_growth_30d,0.4302913341183114,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,risk_appetite_recovery_score,-0.4078281336454091,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,recovery_from_drawdown,-0.40690566020727037,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,distance_from_90d_lows,0.3156299305674743,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,vix_change_21d,-0.2649335477916866,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_percentile,0.24410148455977154,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,dow_vol_level,0.21525913188423432,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,downside_to_upside_volatility_ratio,-0.1965094497434086,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,dispersion_acceleration,-0.16324915645297874,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volume_confirmation_of_price_trend,-0.14549581829316238,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volatility_expansion_probability,-0.13876300226711855,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,top20_30d_high_pct,-0.1222352131401779,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volatility_of_volatility,0.07368756999614264,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,equity_realized_vol_21d,-0.06957295406595451,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,vix_change_5d,0.031442042387365636,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,eth_btc_relative_strength_14d,0.01574238162140284,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,combined_crypto_liquidity_impulse,-0.00022906837133649904,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,tvl_percentile,0.0,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,tvl_growth_30d,0.0,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volatility_4h_7d,0.0,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_change_7d,0.0,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,equity_momentum_21d,0.0,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,upside_semivariance,0.0,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,tvl_acceleration,0.0,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_acceleration,0.0,coefficient,13.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,dow_vol_level,1.0883137762966688,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,eth_btc_relative_strength_30d,-0.9709743313673943,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,top20_above_30dma_pct,0.7709224402989644,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,equity_realized_vol_21d,-0.6852518106209611,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,dispersion_acceleration,-0.5685823088253454,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,falling_vix_after_high_vix,0.5624596802002296,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,tvl_percentile,0.4208469993794573,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,vix_level,0.4014179279886614,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,eth_btc_relative_strength_14d,0.3935563927062317,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,equity_momentum_21d,-0.31221446757832816,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,recovery_from_drawdown,-0.2918704064646801,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,upside_semivariance,0.26663188041367525,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,risk_appetite_recovery_score,-0.20774624915114606,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,jump_intensity,-0.1417389458870884,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volatility_of_volatility,0.14061169908589977,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,top20_30d_high_pct,-0.12295366431231353,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_change_7d,0.11959034844638015,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volatility_expansion_probability,0.10487654899220844,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,market_dollar_volume_growth_30d,0.10292798559949544,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,cross_sectional_dispersion,-0.0729457858862113,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_acceleration,-0.06636073833733748,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,downside_to_upside_volatility_ratio,0.05849126668258768,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volume_confirmation_of_price_trend,-0.04918700521023843,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,distance_from_90d_lows,0.0430849799640129,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,vix_change_5d,0.019660454875111553,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volatility_4h_7d,0.0,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,vix_change_21d,0.0,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_percentile,0.0,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,tvl_growth_30d,0.0,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,tvl_acceleration,0.0,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,combined_crypto_liquidity_impulse,0.0,coefficient,14.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,eth_btc_relative_strength_30d,-0.8269003322011285,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,dow_vol_level,0.6743660988942479,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,equity_realized_vol_21d,-0.6221544156478712,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,top20_above_30dma_pct,0.4954646508155682,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,vix_level,0.4611495320661197,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,dispersion_acceleration,-0.45415242480866125,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,risk_appetite_recovery_score,-0.41854663511565937,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_percentile,0.37617630337248004,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,cross_sectional_dispersion,-0.35448039747452464,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,eth_btc_relative_strength_14d,0.32424395209455775,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,falling_vix_after_high_vix,0.301335531904733,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,distance_from_90d_lows,0.28119953898869027,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,recovery_from_drawdown,-0.2614620792618532,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,market_dollar_volume_growth_30d,0.2437887212061441,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,vix_change_21d,-0.21901803524555682,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,jump_intensity,0.21398070830720423,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volume_confirmation_of_price_trend,-0.14955285434168256,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_change_7d,0.14794933601725915,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,downside_to_upside_volatility_ratio,-0.14149524562785706,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volatility_of_volatility,0.10148814394883507,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,stablecoin_supply_acceleration,-0.09038499871501995,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volatility_4h_7d,-0.07756911382087484,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,combined_crypto_liquidity_impulse,0.06397140240015578,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,equity_momentum_21d,-0.049710815838477806,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,top20_30d_high_pct,-0.04218340866930836,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,tvl_acceleration,0.037888074022946125,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,volatility_expansion_probability,0.02587468735435886,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,vix_change_5d,-0.00944120841577674,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,tvl_growth_30d,0.0,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,tvl_percentile,0.0,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__elastic_net_logistic,elastic_net_logistic,upside_semivariance,0.0,coefficient,,top20_upward_trend,2.0,False
top20_upward_trend__t2_0__random_forest,random_forest,eth_btc_relative_strength_30d,0.13082409187787988,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,dispersion_acceleration,0.09349143032538551,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,upside_semivariance,0.05261199936730802,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,risk_appetite_recovery_score,0.04840615538746081,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,downside_to_upside_volatility_ratio,0.047429735046353616,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,tvl_percentile,0.0418811858697299,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,equity_realized_vol_21d,0.04085468434986602,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,recovery_from_drawdown,0.035731546510245196,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volatility_4h_7d,0.03470130222041397,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,distance_from_90d_lows,0.033864060544730054,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,stablecoin_supply_change_7d,0.033830299401198353,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,tvl_acceleration,0.031887384992173244,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,vix_change_21d,0.03187074920374948,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,cross_sectional_dispersion,0.03174049755152758,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,equity_momentum_21d,0.030740335536173294,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volatility_expansion_probability,0.028070845970671183,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,eth_btc_relative_strength_14d,0.027664409937806465,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,stablecoin_supply_percentile,0.026504684377989328,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,stablecoin_supply_acceleration,0.022471269975232026,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volatility_of_volatility,0.021764176693187413,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,vix_level,0.02078915223288437,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,volume_confirmation_of_price_trend,0.020249615598122158,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,combined_crypto_liquidity_impulse,0.019692972072332136,model_importance,0.0,top20_upward_trend,2.0,
top20_upward_trend__t2_0__random_forest,random_forest,falling_vix_after_high_vix,0.01810849368392209,model_importance,0.0,top20_upward_trend,2.0,
