name,family,benchmark_group,split,cost_bps,selected_development_candidate,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings,Average Winning Period,Average Losing Period,Time in BTC,Time in ETH,Time in Cash
eth_btc_leadership_rotation,Family D: ETH/BTC Leadership Rotation,agentic_candidate,holdout,25,False,-0.20942335441213156,-0.5744212037322556,-0.5806628083748543,-0.4851319010352205,0.32015242491099,-0.43168332976092505,0.2527881040892193,0.032156133828996285,0.4107806691449814,0.04325,0.5892193308550187,11.736988847583644,-0.1757306964360782,0.10959176313315666,1.0223048327137547,0.0150369609385172,-0.015863655481418576,0.5111524163568774,0.5111524163568774,0.4888475836431227
eth_btc_leadership_rotation,Family D: ETH/BTC Leadership Rotation,agentic_candidate,development,50,False,0.358732741828226,0.9073656489777071,0.9199237230742838,0.5446479143835619,0.451075730600529,-0.6586507216028605,0.2928297755883963,0.041516146688560476,0.47386425834701695,0.37925,0.526135741652983,15.153393541324574,-0.19559623729062559,0.35360235956329156,1.1472359058565955,0.02218494107905482,-0.01832135760032971,0.5736179529282978,0.5736179529282978,0.42638204707170224
eth_btc_leadership_rotation,Family D: ETH/BTC Leadership Rotation,agentic_candidate,holdout,50,False,-0.23236648102484248,-0.6655624962501357,-0.6753426152019726,-0.5278859057669208,0.3203978809136319,-0.4401831503480981,0.2527881040892193,0.032156133828996285,0.4107806691449814,0.0865,0.5892193308550187,11.736988847583644,-0.1778976598121641,0.10959176313315666,1.0223048327137547,0.014944130056164255,-0.01607341575539118,0.5111524163568774,0.5111524163568774,0.4888475836431227
eth_btc_leadership_rotation,Family D: ETH/BTC Leadership Rotation,agentic_candidate,development,100,False,0.2590709779884943,0.7378541941337979,0.7524920415457065,0.36720577776685187,0.45201837704447656,-0.7055198846925141,0.29009304871373837,0.041516146688560476,0.47386425834701695,0.7585,0.526135741652983,15.153393541324574,-0.20002839884430368,0.3419900907753539,1.1472359058565955,0.022173618620406343,-0.018636916941400655,0.5736179529282978,0.5736179529282978,0.42638204707170224
eth_btc_leadership_rotation,Family D: ETH/BTC Leadership Rotation,agentic_candidate,holdout,100,False,-0.27637602334137756,-0.8463475362239656,-0.8635720273085262,-0.6049722336799215,0.3212979845906813,-0.4568408398848971,0.2527881040892193,0.032156133828996285,0.4107806691449814,0.173,0.5892193308550187,11.736988847583644,-0.1822253838996415,0.10959176313315666,1.0223048327137547,0.014758468291458372,-0.016492936303336383,0.5111524163568774,0.5111524163568774,0.4888475836431227
trend_scanning_confirmation,Family E: Trend-Scanning Meta Strategy,agentic_candidate,development,10,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
trend_scanning_confirmation,Family E: Trend-Scanning Meta Strategy,agentic_candidate,holdout,10,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
trend_scanning_confirmation,Family E: Trend-Scanning Meta Strategy,agentic_candidate,development,25,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
trend_scanning_confirmation,Family E: Trend-Scanning Meta Strategy,agentic_candidate,holdout,25,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
trend_scanning_confirmation,Family E: Trend-Scanning Meta Strategy,agentic_candidate,development,50,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
trend_scanning_confirmation,Family E: Trend-Scanning Meta Strategy,agentic_candidate,holdout,50,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
trend_scanning_confirmation,Family E: Trend-Scanning Meta Strategy,agentic_candidate,development,100,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
trend_scanning_confirmation,Family E: Trend-Scanning Meta Strategy,agentic_candidate,holdout,100,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
macro_gated_expansion_rebound,Family F: Macro-Gated Expansion Rebound,agentic_candidate,development,10,False,0.26950892495162826,0.7763010132323936,0.6113420986259771,0.6065470936953525,0.42585853593639733,-0.44433305798179823,0.19485495347564313,0.02047071702244116,0.316776135741653,0.037399999999999996,0.683223864258347,7.471811713191023,-0.19204420838682046,0.33553277705073814,0.7257799671592775,0.026458740871522488,-0.024340213822323722,0.36288998357963875,0.36288998357963875,0.6371100164203612
macro_gated_expansion_rebound,Family F: Macro-Gated Expansion Rebound,agentic_candidate,holdout,10,False,-0.19465659485834708,-0.489986368513846,-0.43211747475345086,-0.3858202560984954,0.330125518708526,-0.5045266332741574,0.2137546468401487,0.035037174721189585,0.3554832713754647,0.01885,0.6445167286245352,12.7885687732342,-0.18991719690698494,0.24314945859347037,0.8921933085501859,0.016413773067706087,-0.01610613102333606,0.44609665427509293,0.44609665427509293,0.5539033457249071
macro_gated_expansion_rebound,Family F: Macro-Gated Expansion Rebound,agentic_candidate,development,25,False,0.2553824921125245,0.7500630715612069,0.5917646231027832,0.5651315690229962,0.4258131182308711,-0.45189917907794763,0.19430760810071154,0.02047071702244116,0.316776135741653,0.0935,0.683223864258347,7.471811713191023,-0.1933768754404206,0.33468760889266647,0.7257799671592775,0.02647311561566751,-0.024372726570691332,0.36288998357963875,0.36288998357963875,0.6371100164203612
macro_gated_expansion_rebound,Family F: Macro-Gated Expansion Rebound,agentic_candidate,holdout,25,False,-0.20987156533218754,-0.5488130971716108,-0.48486362418164874,-0.41271775276061656,0.3296930378631487,-0.5085111166853942,0.21189591078066913,0.035037174721189585,0.3554832713754647,0.047125,0.6445167286245352,12.7885687732342,-0.19169003469359314,0.2402581997667721,0.8921933085501859,0.016445942923936214,-0.01610178861370593,0.44609665427509293,0.44609665427509293,0.5539033457249071
macro_gated_expansion_rebound,Family F: Macro-Gated Expansion Rebound,agentic_candidate,development,50,False,0.2321583180353486,0.7062334054927218,0.5592943717665925,0.49940505299998805,0.42579006281716275,-0.4648697818348949,0.1926655719759168,0.02047071702244116,0.316776135741653,0.187,0.683223864258347,7.471811713191023,-0.19559623729062559,0.33327899529588256,0.7257799671592775,0.026609077327128198,-0.024338116650799962,0.36288998357963875,0.36288998357963875,0.6371100164203612
macro_gated_expansion_rebound,Family F: Macro-Gated Expansion Rebound,agentic_candidate,holdout,50,False,-0.23462597670011165,-0.6469624880080642,-0.5729965376433616,-0.4555057004886087,0.32909370033834673,-0.5150890020661315,0.2100371747211896,0.035037174721189585,0.3554832713754647,0.09425,0.6445167286245352,12.7885687732342,-0.19463946031051282,0.23544887640429835,0.8921933085501859,0.01642256932714792,-0.016190863628819965,0.44609665427509293,0.44609665427509293,0.5539033457249071
