strategy,family,group,split,start,end,cost_bps,basis,dataset,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings,Allocation Changes,drawdown_start,drawdown_trough,drawdown_recovery,drawdown_depth
pure_top10_momentum,Pure top-10 momentum,universe_question,holdout,2025-01-01,2026-06-22,50,net_after_costs,top10,-0.37942041781209623,-0.47176383653440906,-0.6936341070822549,-0.5912138542520281,0.6140579989089868,-0.6417650991824583,0.49070631970260226,0.0436396375464684,1.0,0.117390625,0.0,15.928467704460965,-0.2209199017936957,0.2568025467818449,5.299256505576208,51,2025-09-13,2026-06-06,,-0.6417650991824583
pure_top10_momentum,Pure top-10 momentum,universe_question,full_sample,2019-01-04,2026-06-22,100,net_after_costs,top10,-0.0807286591437516,0.3089733864766353,0.38423679578256276,-0.08384287850212285,0.8017704651375943,-0.9628564832934213,0.48734873487348734,0.04642338003336821,0.9326182618261826,1.265965573509951,0.06738173817381743,16.944533712179396,-0.718429333074643,1.1493765050925848,5.071873854052072,268,2021-11-08,2023-10-12,,-0.9628564832934213
pure_top10_momentum,Pure top-10 momentum,universe_question,development,2019-07-05,2024-12-31,100,net_after_costs,top10,0.03556358548466987,0.49571119319816603,0.6294208814269541,0.03693549984004439,0.8787373417409429,-0.9628564832934213,0.5311410064773293,0.0513793883163902,0.9991280518186347,1.0311843235099512,0.0008719481813652674,18.75347673548242,-0.718429333074643,1.1493765050925848,5.4708520179372195,217,2021-11-08,2023-10-12,,-0.9628564832934213
pure_top10_momentum,Pure top-10 momentum,universe_question,holdout,2025-01-01,2026-06-22,100,net_after_costs,top10,-0.4270881280146671,-0.6013020706175481,-0.8840749113362457,-0.6398727505088296,0.6142215601601687,-0.6674579088967998,0.4888475836431227,0.0436396375464684,1.0,0.23478125,0.0,15.928467704460965,-0.22402675020126273,0.25178804807082944,5.299256505576208,51,2025-01-17,2026-06-06,,-0.6674579088967998
btc_buy_hold,BTC buy-and-hold,benchmark,full_sample,2019-01-01,2026-06-22,0,gross_0bps,top10,0.46218380185960095,0.9276944240743659,1.2576177852942234,0.603142763142258,0.6203830055191941,-0.7662925431645935,0.5091575091575091,0.0003663003663003663,1.0,0.0,0.0,0.1336996336996337,-0.3729069866897433,0.6078379043792197,1.0,1,2021-11-08,2022-11-21,2024-03-04,-0.7662925431645935
btc_buy_hold,BTC buy-and-hold,benchmark,development,2019-07-05,2024-12-31,0,gross_0bps,top10,0.4724903439480006,0.9263730704033335,1.244962697800101,0.6165926422782813,0.6522440785527022,-0.7662925431645935,0.5067264573991032,0.0,1.0,0.0,0.0,0.0,-0.3729069866897433,0.46851243433267964,1.0,0,2021-11-08,2022-11-21,2024-03-04,-0.7662925431645935
btc_buy_hold,BTC buy-and-hold,benchmark,holdout,2025-01-01,2026-06-22,0,gross_0bps,top10,-0.21821159706853388,-0.33192186171076005,-0.46807366395507555,-0.42653704055876956,0.44404818879221286,-0.5115888570490235,0.49070631970260226,0.0,1.0,0.0,0.0,0.0,-0.17650783621446742,0.1407872633813132,1.0,0,2025-10-06,2026-06-06,,-0.5115888570490235
btc_buy_hold,BTC buy-and-hold,benchmark,full_sample,2019-01-01,2026-06-22,10,net_after_costs,top10,0.461988223690156,0.9274782433283242,1.2574861255215286,0.6028875366348495,0.6203834532140787,-0.7662925431645937,0.5091575091575091,0.0003663003663003663,1.0,0.001,0.0,0.1336996336996337,-0.3729069866897433,0.6078379043792197,1.0,1,2021-11-08,2022-11-21,2024-03-04,-0.7662925431645937
btc_buy_hold,BTC buy-and-hold,benchmark,development,2019-07-05,2024-12-31,10,net_after_costs,top10,0.4724903439480006,0.9263730704033335,1.244962697800101,0.6165926422782813,0.6522440785527022,-0.7662925431645935,0.5067264573991032,0.0,1.0,0.0,0.0,0.0,-0.3729069866897433,0.46851243433267964,1.0,0,2021-11-08,2022-11-21,2024-03-04,-0.7662925431645935
btc_buy_hold,BTC buy-and-hold,benchmark,holdout,2025-01-01,2026-06-22,10,net_after_costs,top10,-0.21821159706853388,-0.33192186171076005,-0.46807366395507555,-0.42653704055876956,0.44404818879221286,-0.5115888570490235,0.49070631970260226,0.0,1.0,0.0,0.0,0.0,-0.17650783621446742,0.1407872633813132,1.0,0,2025-10-06,2026-06-06,,-0.5115888570490235
btc_buy_hold,BTC buy-and-hold,benchmark,full_sample,2019-01-01,2026-06-22,25,net_after_costs,top10,0.4616945382006332,0.9271533688999863,1.2570936891271782,0.6025042815814858,0.620384528838886,-0.7662925431645936,0.5091575091575091,0.0003663003663003663,1.0,0.0025,0.0,0.1336996336996337,-0.3729069866897433,0.6078379043792197,1.0,1,2021-11-08,2022-11-21,2024-03-04,-0.7662925431645936
btc_buy_hold,BTC buy-and-hold,benchmark,development,2019-07-05,2024-12-31,25,net_after_costs,top10,0.4724903439480006,0.9263730704033335,1.244962697800101,0.6165926422782813,0.6522440785527022,-0.7662925431645935,0.5067264573991032,0.0,1.0,0.0,0.0,0.0,-0.3729069866897433,0.46851243433267964,1.0,0,2021-11-08,2022-11-21,2024-03-04,-0.7662925431645935
btc_buy_hold,BTC buy-and-hold,benchmark,holdout,2025-01-01,2026-06-22,25,net_after_costs,top10,-0.21821159706853388,-0.33192186171076005,-0.46807366395507555,-0.42653704055876956,0.44404818879221286,-0.5115888570490235,0.49070631970260226,0.0,1.0,0.0,0.0,0.0,-0.17650783621446742,0.1407872633813132,1.0,0,2025-10-06,2026-06-06,,-0.5115888570490235
btc_buy_hold,BTC buy-and-hold,benchmark,full_sample,2019-01-01,2026-06-22,50,net_after_costs,top10,0.46120421110712084,0.9266103045973527,1.2564313941120215,0.6018644122549655,0.620387399093249,-0.7662925431645936,0.5091575091575091,0.0003663003663003663,1.0,0.005,0.0,0.1336996336996337,-0.3729069866897433,0.6078379043792197,1.0,1,2021-11-08,2022-11-21,2024-03-04,-0.7662925431645936
btc_buy_hold,BTC buy-and-hold,benchmark,development,2019-07-05,2024-12-31,50,net_after_costs,top10,0.4724903439480006,0.9263730704033335,1.244962697800101,0.6165926422782813,0.6522440785527022,-0.7662925431645935,0.5067264573991032,0.0,1.0,0.0,0.0,0.0,-0.3729069866897433,0.46851243433267964,1.0,0,2021-11-08,2022-11-21,2024-03-04,-0.7662925431645935
btc_buy_hold,BTC buy-and-hold,benchmark,holdout,2025-01-01,2026-06-22,50,net_after_costs,top10,-0.21821159706853388,-0.33192186171076005,-0.46807366395507555,-0.42653704055876956,0.44404818879221286,-0.5115888570490235,0.49070631970260226,0.0,1.0,0.0,0.0,0.0,-0.17650783621446742,0.1407872633813132,1.0,0,2025-10-06,2026-06-06,,-0.5115888570490235
btc_buy_hold,BTC buy-and-hold,benchmark,full_sample,2019-01-01,2026-06-22,100,net_after_costs,top10,0.46022034661199385,0.9255181630181432,1.255075972315015,0.6005804841991556,0.6203971803224358,-0.7662925431645935,0.5091575091575091,0.0003663003663003663,1.0,0.01,0.0,0.1336996336996337,-0.3729069866897433,0.6078379043792197,1.0,1,2021-11-08,2022-11-21,2024-03-04,-0.7662925431645935
btc_buy_hold,BTC buy-and-hold,benchmark,development,2019-07-05,2024-12-31,100,net_after_costs,top10,0.4724903439480006,0.9263730704033335,1.244962697800101,0.6165926422782813,0.6522440785527022,-0.7662925431645935,0.5067264573991032,0.0,1.0,0.0,0.0,0.0,-0.3729069866897433,0.46851243433267964,1.0,0,2021-11-08,2022-11-21,2024-03-04,-0.7662925431645935
btc_buy_hold,BTC buy-and-hold,benchmark,holdout,2025-01-01,2026-06-22,100,net_after_costs,top10,-0.21821159706853388,-0.33192186171076005,-0.46807366395507555,-0.42653704055876956,0.44404818879221286,-0.5115888570490235,0.49070631970260226,0.0,1.0,0.0,0.0,0.0,-0.17650783621446742,0.1407872633813132,1.0,0,2025-10-06,2026-06-06,,-0.5115888570490235
eth_buy_hold,ETH buy-and-hold,benchmark,full_sample,2019-01-01,2026-06-22,0,gross_0bps,top10,0.4044920595447432,0.8306305871708768,1.1481116989441225,0.5100619569219702,0.8155919428009547,-0.7930253453633336,0.5124542124542124,0.0003663003663003663,1.0,0.0,0.0,0.1336996336996337,-0.4484731448581286,0.7823388827028048,1.0,1,2021-11-08,2022-06-18,2025-08-22,-0.7930253453633336
eth_buy_hold,ETH buy-and-hold,benchmark,development,2019-07-05,2024-12-31,0,gross_0bps,top10,0.5666545877606064,0.9644059009448438,1.3035103459037767,0.7145478906490527,0.8348817297778497,-0.7930253453633335,0.5171898355754858,0.0,1.0,0.0,0.0,0.0,-0.4484731448581286,0.7823388827028048,1.0,0,2021-11-08,2022-06-18,,-0.7930253453633335
eth_buy_hold,ETH buy-and-hold,benchmark,holdout,2025-01-01,2026-06-22,0,gross_0bps,top10,-0.3510212516138813,-0.23851086051698195,-0.355579393263979,-0.5199146817004417,0.7232706923508007,-0.6751516430846409,0.49256505576208176,0.0,1.0,0.0,0.0,0.0,-0.32214578050827136,0.488004280880477,1.0,0,2025-08-22,2026-06-06,,-0.6751516430846409
eth_buy_hold,ETH buy-and-hold,benchmark,full_sample,2019-01-01,2026-06-22,10,net_after_costs,top10,0.4043041980832378,0.8304662642220186,1.1479879965655428,0.509825064794116,0.8155923291374264,-0.7930253453633336,0.5124542124542124,0.0003663003663003663,1.0,0.001,0.0,0.1336996336996337,-0.4484731448581286,0.7823388827028048,1.0,1,2021-11-08,2022-06-18,2025-08-22,-0.7930253453633336
eth_buy_hold,ETH buy-and-hold,benchmark,development,2019-07-05,2024-12-31,10,net_after_costs,top10,0.5666545877606064,0.9644059009448438,1.3035103459037767,0.7145478906490527,0.8348817297778497,-0.7930253453633335,0.5171898355754858,0.0,1.0,0.0,0.0,0.0,-0.4484731448581286,0.7823388827028048,1.0,0,2021-11-08,2022-06-18,,-0.7930253453633335
eth_buy_hold,ETH buy-and-hold,benchmark,holdout,2025-01-01,2026-06-22,10,net_after_costs,top10,-0.3510212516138813,-0.23851086051698195,-0.355579393263979,-0.5199146817004417,0.7232706923508007,-0.6751516430846409,0.49256505576208176,0.0,1.0,0.0,0.0,0.0,-0.32214578050827136,0.488004280880477,1.0,0,2025-08-22,2026-06-06,,-0.6751516430846409
eth_buy_hold,ETH buy-and-hold,benchmark,full_sample,2019-01-01,2026-06-22,25,net_after_costs,top10,0.40402210021188134,0.8302194672112352,1.1476836376611692,0.5094693411429039,0.8155932160093062,-0.7930253453633336,0.5124542124542124,0.0003663003663003663,1.0,0.0025,0.0,0.1336996336996337,-0.4484731448581286,0.7823388827028048,1.0,1,2021-11-08,2022-06-18,2025-08-22,-0.7930253453633336
eth_buy_hold,ETH buy-and-hold,benchmark,development,2019-07-05,2024-12-31,25,net_after_costs,top10,0.5666545877606064,0.9644059009448438,1.3035103459037767,0.7145478906490527,0.8348817297778497,-0.7930253453633335,0.5171898355754858,0.0,1.0,0.0,0.0,0.0,-0.4484731448581286,0.7823388827028048,1.0,0,2021-11-08,2022-06-18,,-0.7930253453633335
eth_buy_hold,ETH buy-and-hold,benchmark,holdout,2025-01-01,2026-06-22,25,net_after_costs,top10,-0.3510212516138813,-0.23851086051698195,-0.355579393263979,-0.5199146817004417,0.7232706923508007,-0.6751516430846409,0.49256505576208176,0.0,1.0,0.0,0.0,0.0,-0.32214578050827136,0.488004280880477,1.0,0,2025-08-22,2026-06-06,,-0.6751516430846409
eth_buy_hold,ETH buy-and-hold,benchmark,full_sample,2019-01-01,2026-06-22,50,net_after_costs,top10,0.4035511194032151,0.8298073061270018,1.147171814088433,0.5088754372892376,0.8155955137716189,-0.7930253453633337,0.5124542124542124,0.0003663003663003663,1.0,0.005,0.0,0.1336996336996337,-0.4484731448581286,0.7823388827028048,1.0,1,2021-11-08,2022-06-18,2025-08-22,-0.7930253453633337
eth_buy_hold,ETH buy-and-hold,benchmark,development,2019-07-05,2024-12-31,50,net_after_costs,top10,0.5666545877606064,0.9644059009448438,1.3035103459037767,0.7145478906490527,0.8348817297778497,-0.7930253453633335,0.5171898355754858,0.0,1.0,0.0,0.0,0.0,-0.4484731448581286,0.7823388827028048,1.0,0,2021-11-08,2022-06-18,,-0.7930253453633335
eth_buy_hold,ETH buy-and-hold,benchmark,holdout,2025-01-01,2026-06-22,50,net_after_costs,top10,-0.3510212516138813,-0.23851086051698195,-0.355579393263979,-0.5199146817004417,0.7232706923508007,-0.6751516430846409,0.49256505576208176,0.0,1.0,0.0,0.0,0.0,-0.32214578050827136,0.488004280880477,1.0,0,2025-08-22,2026-06-06,,-0.6751516430846409
eth_buy_hold,ETH buy-and-hold,benchmark,full_sample,2019-01-01,2026-06-22,100,net_after_costs,top10,0.4026060741432973,0.8289798668799728,1.1461310933807722,0.5076837411278937,0.8156031829196296,-0.7930253453633338,0.5124542124542124,0.0003663003663003663,1.0,0.01,0.0,0.1336996336996337,-0.4484731448581286,0.7823388827028048,1.0,1,2021-11-08,2022-06-18,2025-08-22,-0.7930253453633338
eth_buy_hold,ETH buy-and-hold,benchmark,development,2019-07-05,2024-12-31,100,net_after_costs,top10,0.5666545877606064,0.9644059009448438,1.3035103459037767,0.7145478906490527,0.8348817297778497,-0.7930253453633335,0.5171898355754858,0.0,1.0,0.0,0.0,0.0,-0.4484731448581286,0.7823388827028048,1.0,0,2021-11-08,2022-06-18,,-0.7930253453633335
eth_buy_hold,ETH buy-and-hold,benchmark,holdout,2025-01-01,2026-06-22,100,net_after_costs,top10,-0.3510212516138813,-0.23851086051698195,-0.355579393263979,-0.5199146817004417,0.7232706923508007,-0.6751516430846409,0.49256505576208176,0.0,1.0,0.0,0.0,0.0,-0.32214578050827136,0.488004280880477,1.0,0,2025-08-22,2026-06-06,,-0.6751516430846409
btc_eth_50_50_buy_hold,50/50 BTC/ETH buy-and-hold,benchmark,full_sample,2019-01-01,2026-06-22,0,gross_0bps,top10,0.47188561544349517,0.914162734274135,1.2153469208754781,0.6188364251678039,0.6853164225438159,-0.7625369100009562,0.5223443223443224,0.0003663003663003663,1.0,0.0,0.0,0.1336996336996337,-0.4105176007687238,0.6408803163434247,2.0,1,2021-11-08,2022-11-21,2024-11-11,-0.7625369100009562
btc_eth_50_50_buy_hold,50/50 BTC/ETH buy-and-hold,benchmark,development,2019-07-05,2024-12-31,0,gross_0bps,top10,0.5612786104457315,0.9924769251532791,1.2959920478620346,0.7360674651736232,0.7100347528343742,-0.7625369100009567,0.5236671649227703,0.0,1.0,0.0,0.0,0.0,-0.4105176007687238,0.5171626168136121,2.0,0,2021-11-08,2022-11-21,2024-11-11,-0.7625369100009567
btc_eth_50_50_buy_hold,50/50 BTC/ETH buy-and-hold,benchmark,holdout,2025-01-01,2026-06-22,0,gross_0bps,top10,-0.27206512833669316,-0.284780677797741,-0.409522389245089,-0.45948250290703135,0.5616554100620985,-0.5921120534849638,0.5037174721189591,0.0,1.0,0.0,0.0,0.0,-0.2510281674199146,0.2709681421331145,2.0,0,2025-10-06,2026-06-06,,-0.5921120534849638
btc_eth_50_50_buy_hold,50/50 BTC/ETH buy-and-hold,benchmark,full_sample,2019-01-01,2026-06-22,10,net_after_costs,top10,0.4716887395829268,0.9139670656101728,1.215219261952963,0.6185782398157428,0.6853168550704415,-0.7625369100009559,0.5223443223443224,0.0003663003663003663,1.0,0.001,0.0,0.1336996336996337,-0.4105176007687238,0.6408803163434247,2.0,1,2021-11-08,2022-11-21,2024-11-11,-0.7625369100009559
btc_eth_50_50_buy_hold,50/50 BTC/ETH buy-and-hold,benchmark,development,2019-07-05,2024-12-31,10,net_after_costs,top10,0.5612786104457315,0.9924769251532791,1.2959920478620346,0.7360674651736232,0.7100347528343742,-0.7625369100009567,0.5236671649227703,0.0,1.0,0.0,0.0,0.0,-0.4105176007687238,0.5171626168136121,2.0,0,2021-11-08,2022-11-21,2024-11-11,-0.7625369100009567
btc_eth_50_50_buy_hold,50/50 BTC/ETH buy-and-hold,benchmark,holdout,2025-01-01,2026-06-22,10,net_after_costs,top10,-0.27206512833669316,-0.284780677797741,-0.409522389245089,-0.45948250290703135,0.5616554100620985,-0.5921120534849638,0.5037174721189591,0.0,1.0,0.0,0.0,0.0,-0.2510281674199146,0.2709681421331145,2.0,0,2025-10-06,2026-06-06,,-0.5921120534849638
btc_eth_50_50_buy_hold,50/50 BTC/ETH buy-and-hold,benchmark,full_sample,2019-01-01,2026-06-22,25,net_after_costs,top10,0.47139310544517743,0.9136730753939608,1.2148726295099217,0.6181905416809087,0.685317869656371,-0.7625369100009562,0.5223443223443224,0.0003663003663003663,1.0,0.0025,0.0,0.1336996336996337,-0.4105176007687238,0.6408803163434247,2.0,1,2021-11-08,2022-11-21,2024-11-11,-0.7625369100009562
btc_eth_50_50_buy_hold,50/50 BTC/ETH buy-and-hold,benchmark,development,2019-07-05,2024-12-31,25,net_after_costs,top10,0.5612786104457315,0.9924769251532791,1.2959920478620346,0.7360674651736232,0.7100347528343742,-0.7625369100009567,0.5236671649227703,0.0,1.0,0.0,0.0,0.0,-0.4105176007687238,0.5171626168136121,2.0,0,2021-11-08,2022-11-21,2024-11-11,-0.7625369100009567
btc_eth_50_50_buy_hold,50/50 BTC/ETH buy-and-hold,benchmark,holdout,2025-01-01,2026-06-22,25,net_after_costs,top10,-0.27206512833669316,-0.284780677797741,-0.409522389245089,-0.45948250290703135,0.5616554100620985,-0.5921120534849638,0.5037174721189591,0.0,1.0,0.0,0.0,0.0,-0.2510281674199146,0.2709681421331145,2.0,0,2025-10-06,2026-06-06,,-0.5921120534849638
btc_eth_50_50_buy_hold,50/50 BTC/ETH buy-and-hold,benchmark,full_sample,2019-01-01,2026-06-22,50,net_after_costs,top10,0.47089952495626375,0.9131817938559745,1.2142884600988164,0.6175432543398761,0.6853205360835617,-0.7625369100009562,0.5223443223443224,0.0003663003663003663,1.0,0.005,0.0,0.1336996336996337,-0.4105176007687238,0.6408803163434247,2.0,1,2021-11-08,2022-11-21,2024-11-11,-0.7625369100009562
btc_eth_50_50_buy_hold,50/50 BTC/ETH buy-and-hold,benchmark,development,2019-07-05,2024-12-31,50,net_after_costs,top10,0.5612786104457315,0.9924769251532791,1.2959920478620346,0.7360674651736232,0.7100347528343742,-0.7625369100009567,0.5236671649227703,0.0,1.0,0.0,0.0,0.0,-0.4105176007687238,0.5171626168136121,2.0,0,2021-11-08,2022-11-21,2024-11-11,-0.7625369100009567
btc_eth_50_50_buy_hold,50/50 BTC/ETH buy-and-hold,benchmark,holdout,2025-01-01,2026-06-22,50,net_after_costs,top10,-0.27206512833669316,-0.284780677797741,-0.409522389245089,-0.45948250290703135,0.5616554100620985,-0.5921120534849638,0.5037174721189591,0.0,1.0,0.0,0.0,0.0,-0.2510281674199146,0.2709681421331145,2.0,0,2025-10-06,2026-06-06,,-0.5921120534849638
btc_eth_50_50_buy_hold,50/50 BTC/ETH buy-and-hold,benchmark,full_sample,2019-01-01,2026-06-22,100,net_after_costs,top10,0.46990913236944865,0.9121943734729353,1.2130959717043266,0.616244441687235,0.6853295268184144,-0.7625369100009562,0.5223443223443224,0.0003663003663003663,1.0,0.01,0.0,0.1336996336996337,-0.4105176007687238,0.6408803163434247,2.0,1,2021-11-08,2022-11-21,2024-11-11,-0.7625369100009562
btc_eth_50_50_buy_hold,50/50 BTC/ETH buy-and-hold,benchmark,development,2019-07-05,2024-12-31,100,net_after_costs,top10,0.5612786104457315,0.9924769251532791,1.2959920478620346,0.7360674651736232,0.7100347528343742,-0.7625369100009567,0.5236671649227703,0.0,1.0,0.0,0.0,0.0,-0.4105176007687238,0.5171626168136121,2.0,0,2021-11-08,2022-11-21,2024-11-11,-0.7625369100009567
btc_eth_50_50_buy_hold,50/50 BTC/ETH buy-and-hold,benchmark,holdout,2025-01-01,2026-06-22,100,net_after_costs,top10,-0.27206512833669316,-0.284780677797741,-0.409522389245089,-0.45948250290703135,0.5616554100620985,-0.5921120534849638,0.5037174721189591,0.0,1.0,0.0,0.0,0.0,-0.2510281674199146,0.2709681421331145,2.0,0,2025-10-06,2026-06-06,,-0.5921120534849638
equal_weight_top20,Equal-weight top-20,universe_question,full_sample,2019-01-01,2026-06-22,0,gross_0bps,top20,-0.0387014129233334,0.36405692963326003,0.4525677961442552,-0.043082380314559895,0.800612717672258,-0.8983118537267559,0.49413919413919416,0.008879410063620589,0.9336996336996337,0.0,0.06630036630036629,3.2409846732215155,-0.4175126978507434,0.645419735101987,18.591941391941393,199,2021-11-08,2026-02-05,,-0.8983118537267559
equal_weight_top20,Equal-weight top-20,universe_question,development,2019-07-05,2024-12-31,0,gross_0bps,top20,0.1484978591697701,0.604055340829579,0.7564817854027258,0.16833663472746882,0.8504360349931315,-0.8821481991141321,0.5386148480318884,0.009287887131880524,1.0,0.0,0.0,3.390078803136391,-0.4175126978507434,0.645419735101987,19.898355754857995,156,2021-11-08,2022-12-30,,-0.8821481991141321
equal_weight_top20,Equal-weight top-20,universe_question,holdout,2025-01-01,2026-06-22,0,gross_0bps,top20,-0.5009901418072438,-0.5605261380450783,-0.8203494732813845,-0.6908841394370628,0.7430665349916253,-0.7251434983229663,0.4962825278810409,0.00855018587360595,1.0,0.0,0.0,3.1208178438661713,-0.2991481200250765,0.22565982649093796,20.0,42,2025-01-17,2026-02-05,,-0.7251434983229663
equal_weight_top20,Equal-weight top-20,universe_question,full_sample,2019-01-01,2026-06-22,10,net_after_costs,top20,-0.04181340589907556,0.3600101503814697,0.44755274614474133,-0.04646847617480634,0.8006097129274616,-0.8998230486788676,0.49413919413919416,0.008879410063620589,0.9336996336996337,0.02424078947368421,0.06630036630036629,3.2409846732215155,-0.4178100825946681,0.6449354844313708,18.591941391941393,199,2021-11-08,2026-02-05,,-0.8998230486788676
equal_weight_top20,Equal-weight top-20,universe_question,development,2019-07-05,2024-12-31,10,net_after_costs,top20,0.14461610792448099,0.6000744298207867,0.7514783931731495,0.16382480825153384,0.850428421555645,-0.8827485255007279,0.5386148480318884,0.009287887131880524,1.0,0.01864078947368421,0.0,3.390078803136391,-0.4178100825946681,0.6449354844313708,19.898355754857995,156,2021-11-08,2023-09-11,,-0.8827485255007279
equal_weight_top20,Equal-weight top-20,universe_question,holdout,2025-01-01,2026-06-22,10,net_after_costs,top20,-0.5025571264992257,-0.5647130357848426,-0.8263924130452999,-0.6922459828293968,0.7430836662554747,-0.7259805603279035,0.4962825278810409,0.00855018587360595,1.0,0.0046,0.0,3.1208178438661713,-0.2993658682479754,0.22541495496158026,20.0,42,2025-01-17,2026-02-05,,-0.7259805603279035
equal_weight_top20,Equal-weight top-20,universe_question,full_sample,2019-01-01,2026-06-22,25,net_after_costs,top20,-0.0464634968005625,0.35393939001695585,0.4399971120353565,-0.05150127801333495,0.8006064149132244,-0.902181433022535,0.49413919413919416,0.008879410063620589,0.9336996336996337,0.060601973684210525,0.06630036630036629,3.2409846732215155,-0.4182559559732497,0.6442092233666914,18.591941391941393,199,2021-05-09,2026-02-05,,-0.902181433022535
equal_weight_top20,Equal-weight top-20,universe_question,development,2019-07-05,2024-12-31,25,net_after_costs,top20,0.13881707913075014,0.5941022677158556,0.7439722916144936,0.15704508632154943,0.8504179489268208,-0.8839313752645691,0.5386148480318884,0.009287887131880524,1.0,0.046601973684210526,0.0,3.390078803136391,-0.4182559559732497,0.6442092233666914,19.898355754857995,156,2021-05-09,2023-09-11,,-0.8839313752645691
equal_weight_top20,Equal-weight top-20,universe_question,holdout,2025-01-01,2026-06-22,25,net_after_costs,top20,-0.5048987332026829,-0.5709923612296242,-0.8354520834904542,-0.6942750674939416,0.7431102210637509,-0.7272315496294107,0.4962825278810409,0.00855018587360595,1.0,0.0115,0.0,3.1208178438661713,-0.29969240617719173,0.22504769352354992,20.0,42,2025-01-17,2026-02-05,,-0.7272315496294107
equal_weight_top20,Equal-weight top-20,universe_question,full_sample,2019-01-01,2026-06-22,50,net_after_costs,top20,-0.05416615094492083,0.34381996024002226,0.4274013046998231,-0.05977271788980845,0.8006041425367854,-0.9062019071104751,0.49413919413919416,0.008879410063620589,0.9336996336996337,0.12120394736842105,0.06630036630036629,3.2409846732215155,-0.4189985351849037,0.6429990947688697,18.591941391941393,199,2021-05-09,2026-02-05,,-0.9062019071104751
equal_weight_top20,Equal-weight top-20,universe_question,development,2019-07-05,2024-12-31,50,net_after_costs,top20,0.12921463358517915,0.5841466016267952,0.7314595369261517,0.1458184408690531,0.8504030213861012,-0.8861336934826756,0.5386148480318884,0.009287887131880524,1.0,0.09320394736842105,0.0,3.390078803136391,-0.4189985351849037,0.6429990947688697,19.898355754857995,156,2021-05-09,2023-09-11,,-0.8861336934826756
equal_weight_top20,Equal-weight top-20,universe_question,holdout,2025-01-01,2026-06-22,50,net_after_costs,top20,-0.5087778710845295,-0.5814551166420086,-0.8505387252037718,-0.6976208175832841,0.743156766569084,-0.7293043129748491,0.4962825278810409,0.00855018587360595,1.0,0.023,0.0,3.1208178438661713,-0.30023641101757825,0.2244357134095143,20.0,42,2025-01-17,2026-02-05,,-0.7293043129748491
equal_weight_top20,Equal-weight top-20,universe_question,full_sample,2019-01-01,2026-06-22,100,net_after_costs,top20,-0.06939490023200079,0.32357604147629115,0.4022435530889468,-0.07594289615059169,0.8006116890080959,-0.9137773741785342,0.49340659340659343,0.008879410063620589,0.9336996336996337,0.2424078947368421,0.06630036630036629,3.2409846732215155,-0.42048165847650043,0.6405799869856572,18.591941391941393,199,2021-05-09,2026-06-06,,-0.9137773741785342
equal_weight_top20,Equal-weight top-20,universe_question,development,2019-07-05,2024-12-31,100,net_after_costs,top20,0.11024231914321181,0.5642279333490003,0.7065029438426059,0.1238099278291345,0.8503826425115754,-0.8904158259049562,0.5381165919282511,0.009287887131880524,1.0,0.1864078947368421,0.0,3.390078803136391,-0.42048165847650043,0.6405799869856572,19.898355754857995,156,2021-05-09,2023-09-11,,-0.8904158259049562
equal_weight_top20,Equal-weight top-20,universe_question,holdout,2025-01-01,2026-06-22,100,net_after_costs,top20,-0.5164486379635501,-0.6023697455819778,-0.8802717671058004,-0.7041208585390559,0.7432584336975551,-0.7334658982196647,0.4944237918215613,0.00855018587360595,1.0,0.046,0.0,3.1208178438661713,-0.30132357705348956,0.2232122117415012,20.0,42,2025-01-17,2026-06-06,,-0.7334658982196647
