name,category,split,cost_bps,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Active Days,Annual Turnover,Average Holdings,Best Month,Worst Month
btc_buy_hold,benchmark,holdout,25,-0.21821159706853388,-0.33192186171076005,-0.46807366395507555,-0.42653704055876956,0.44404818879221286,-0.5115888570490235,0.49070631970260226,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1407872633813132,-0.17650783621446742
btc_buy_hold,benchmark,development,50,0.6694754454370575,1.121247667247388,1.4932051537142361,0.873655174396313,0.6503008302381711,-0.7662925431645939,0.5134099616858238,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.46851243433267964,-0.3729069866897433
btc_buy_hold,benchmark,holdout,50,-0.21821159706853388,-0.33192186171076005,-0.46807366395507555,-0.42653704055876956,0.44404818879221286,-0.5115888570490235,0.49070631970260226,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1407872633813132,-0.17650783621446742
btc_buy_hold,benchmark,development,100,0.6694754454370575,1.121247667247388,1.4932051537142361,0.873655174396313,0.6503008302381711,-0.7662925431645939,0.5134099616858238,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.46851243433267964,-0.3729069866897433
btc_buy_hold,benchmark,holdout,100,-0.21821159706853388,-0.33192186171076005,-0.46807366395507555,-0.42653704055876956,0.44404818879221286,-0.5115888570490235,0.49070631970260226,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1407872633813132,-0.17650783621446742
eth_buy_hold,benchmark,development,10,0.9149468368238329,1.201602180661991,1.6325594227112128,1.1537422380928313,0.8431784130084603,-0.7930253453633336,0.5238095238095238,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7823388827028048,-0.4484731448581286
eth_buy_hold,benchmark,holdout,10,-0.3510212516138813,-0.23851086051698195,-0.355579393263979,-0.5199146817004417,0.7232706923508007,-0.6751516430846409,0.49256505576208176,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.488004280880477,-0.32214578050827136
eth_buy_hold,benchmark,development,25,0.9149468368238329,1.201602180661991,1.6325594227112128,1.1537422380928313,0.8431784130084603,-0.7930253453633336,0.5238095238095238,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7823388827028048,-0.4484731448581286
eth_buy_hold,benchmark,holdout,25,-0.3510212516138813,-0.23851086051698195,-0.355579393263979,-0.5199146817004417,0.7232706923508007,-0.6751516430846409,0.49256505576208176,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.488004280880477,-0.32214578050827136
eth_buy_hold,benchmark,development,50,0.9149468368238329,1.201602180661991,1.6325594227112128,1.1537422380928313,0.8431784130084603,-0.7930253453633336,0.5238095238095238,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7823388827028048,-0.4484731448581286
eth_buy_hold,benchmark,holdout,50,-0.3510212516138813,-0.23851086051698195,-0.355579393263979,-0.5199146817004417,0.7232706923508007,-0.6751516430846409,0.49256505576208176,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.488004280880477,-0.32214578050827136
eth_buy_hold,benchmark,development,100,0.9149468368238329,1.201602180661991,1.6325594227112128,1.1537422380928313,0.8431784130084603,-0.7930253453633336,0.5238095238095238,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7823388827028048,-0.4484731448581286
eth_buy_hold,benchmark,holdout,100,-0.3510212516138813,-0.23851086051698195,-0.355579393263979,-0.5199146817004417,0.7232706923508007,-0.6751516430846409,0.49256505576208176,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.488004280880477,-0.32214578050827136
btc_eth_50_50,benchmark,development,10,0.8391754124633044,1.2218838168592847,1.595736110134128,1.100504646341974,0.7129619382103335,-0.7625369100009565,0.5270935960591133,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.5171626168136121,-0.4105176007687238
btc_eth_50_50,benchmark,holdout,10,-0.27206512833669316,-0.284780677797741,-0.409522389245089,-0.45948250290703135,0.5616554100620985,-0.5921120534849638,0.5037174721189591,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.2709681421331145,-0.2510281674199146
btc_eth_50_50,benchmark,development,25,0.8391754124633044,1.2218838168592847,1.595736110134128,1.100504646341974,0.7129619382103335,-0.7625369100009565,0.5270935960591133,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.5171626168136121,-0.4105176007687238
btc_eth_50_50,benchmark,holdout,25,-0.27206512833669316,-0.284780677797741,-0.409522389245089,-0.45948250290703135,0.5616554100620985,-0.5921120534849638,0.5037174721189591,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.2709681421331145,-0.2510281674199146
btc_eth_50_50,benchmark,development,50,0.8391754124633044,1.2218838168592847,1.595736110134128,1.100504646341974,0.7129619382103335,-0.7625369100009565,0.5270935960591133,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.5171626168136121,-0.4105176007687238
btc_eth_50_50,benchmark,holdout,50,-0.27206512833669316,-0.284780677797741,-0.409522389245089,-0.45948250290703135,0.5616554100620985,-0.5921120534849638,0.5037174721189591,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.2709681421331145,-0.2510281674199146
btc_eth_50_50,benchmark,development,100,0.8391754124633044,1.2218838168592847,1.595736110134128,1.100504646341974,0.7129619382103335,-0.7625369100009565,0.5270935960591133,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.5171626168136121,-0.4105176007687238
btc_eth_50_50,benchmark,holdout,100,-0.27206512833669316,-0.284780677797741,-0.409522389245089,-0.45948250290703135,0.5616554100620985,-0.5921120534849638,0.5037174721189591,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.2709681421331145,-0.2510281674199146
equal_weight_top10,benchmark,development,10,0.47515832254173684,0.8987706407731595,1.1240426849021945,0.5239450237272272,0.8364370194051888,-0.9068858392080286,0.5429666119321291,0.009633278598795841,1.0,0.017599999999999998,0.0,1.0,3.516146688560482,9.992337164750959,0.8120353231148136,-0.546384516489354
equal_weight_top10,benchmark,holdout,10,-0.4048869228406111,-0.44804165198719786,-0.6607354636014694,-0.6329660095727618,0.6648294091427032,-0.6396661380188502,0.49070631970260226,0.00446096654275093,1.0,0.0024000000000000002,0.0,1.0,1.6282527881040896,10.0,0.23665092530620235,-0.28247868822351674
equal_weight_top10,benchmark,development,25,0.4674382136116657,0.8924957414345526,1.1163857184679626,0.5149578902485566,0.8364082664019001,-0.9077212379172315,0.5424192665571976,0.009633278598795841,1.0,0.044,0.0,1.0,3.516146688560482,9.992337164750959,0.8115215827395248,-0.5467984892418792
equal_weight_top10,benchmark,holdout,25,-0.4063775181309893,-0.45166058202655374,-0.6658472910221368,-0.6345063992132184,0.664910018484787,-0.6404624423565994,0.49070631970260226,0.00446096654275093,1.0,0.006,0.0,1.0,1.6282527881040896,10.0,0.23628547813965128,-0.28247868822351674
equal_weight_top10,benchmark,development,50,0.4546555198606288,0.8820319937093208,1.1035216629528641,0.49993298934889274,0.8363647287221478,-0.909432923105889,0.541871921182266,0.009633278598795841,1.0,0.088,0.0,1.0,3.516146688560482,9.992337164750959,0.8106653487807107,-0.5474878840806983
equal_weight_top10,benchmark,holdout,50,-0.40885457055899455,-0.45768854704751316,-0.6743508589123133,-0.6370572133875188,0.6650467438565539,-0.6417862665504273,0.49070631970260226,0.00446096654275093,1.0,0.012,0.0,1.0,1.6282527881040896,10.0,0.2356763995287332,-0.28247868822351674
equal_weight_top10,benchmark,development,100,0.4294028230317519,0.8610842990567501,1.077811980856989,0.4703252031676439,0.83629409627952,-0.9129913092892333,0.5407772304324029,0.009633278598795841,1.0,0.176,0.0,1.0,3.516146688560482,9.992337164750959,0.8089528808630821,-0.5488645759782056
equal_weight_top10,benchmark,holdout,100,-0.41378150437031136,-0.46973075728937813,-0.6912967115441034,-0.641169715133921,0.6653290997131249,-0.6453540998640039,0.49070631970260226,0.00446096654275093,1.0,0.024,0.0,1.0,1.6282527881040896,10.0,0.2344582423068966,-0.28247868822351674
