candidate,family,portfolio,mechanism,rebalance_days,development_score,cpcv_median_sharpe,cpcv_worst_fold_sharpe,cpcv_best_fold_sharpe,positive_fold_percentage,development_sharpe,development_cagr,development_max_drawdown,development_turnover,development_exposure,development_cash,drawdown_improvement_vs_frozen,exposure_score,turnover_score,simplicity_score,train_cpcv_sharpe_gap
frozen_dd_10_reduce_50_r7,Family E: Frozen macro allocation plus drawdown-control overlay,frozen,drawdown_brake,7,0.49260371935829766,0.1922618523193856,-0.550115975164554,1.758220926429207,0.5333333333333333,0.4632811871662005,0.09670025380212843,-0.5188084556271116,7.456402590931738,0.26594419531639263,0.7340558046836074,0.22207559309775549,0.7124169427981089,1.0,0.7979999999999999,0.27101933484681484
btc_macro_trend_static_85_m1_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.492489299103128,0.7142788323482072,-0.8618672715973928,1.4445386524492942,0.7333333333333333,0.7209709916181536,0.04603356475985776,-0.08443323736306274,1.3895254145708973,0.05326006745115924,0.9467399325488408,0.6564508113618044,0.14002138291680655,1.0,0.7020000000000001,0.006692159269946374
dual_momentum_macro_trend_vol_20_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,vol_target,14,0.49246775919597174,0.5968851357486152,-0.8091012640411656,2.2748285271803708,0.7333333333333333,1.0856844433346493,0.11630856532575806,-0.16142855942994783,2.215251147441227,0.09179469370226133,0.9082053062977387,0.5794554892949193,0.24510569201103227,1.0,0.7020000000000001,0.48879930758603407
dual_momentum_macro_trend_dd_10_reduce_50_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,drawdown_brake,14,0.492435038518528,0.4490703102643356,-0.8482756162057574,1.8827245943173523,0.6,0.9154496131752379,0.19951522982032288,-0.3205449837442209,4.000996512207275,0.17090184354758345,0.8290981564524166,0.4203390649806462,0.4563337262670086,1.0,0.6864,0.4663793029109023
frozen_pi_static_80_m1_r7,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,7,0.49183233350901223,0.4765219048631952,-0.8270223772612577,1.8021527011946366,0.6,0.39539198822361443,0.05551521047384078,-0.43143872064978483,4.884662343170794,0.16656308370373168,0.8334369162962683,0.3094453280750823,0.44392787243981596,1.0,0.648,-0.08112991663958075
balanced_macro_trend_tipp_80_m1_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,7,0.4912143704027081,0.5763679624109896,-0.4318082278642492,2.11348360084256,0.8,0.7856737838568978,0.055315576961269874,-0.1158738306782312,1.6687689536286026,0.04935849833030351,0.9506415016696965,0.6250102180466359,0.13373268459947493,1.0,0.5984,0.20930582144590815
dual_momentum_macro_trend_static_75_m3_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.49103460860048165,0.43371539056750824,-0.8369180148867791,1.6735986787295634,0.6,0.7196134185543936,0.159694450192287,-0.31048784948774655,5.379546945572588,0.1983200080330799,0.8016799919669201,0.4303961992371206,0.5314289392747898,1.0,0.6084,0.2858980279868854
dual_momentum_macro_trend_static_70_m3_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.49074136777305144,0.43371539056750824,-0.9004259705161094,1.7754281681682436,0.6,0.7354639969072557,0.17101814502304769,-0.3397685304784004,5.550560622762769,0.21144572101993211,0.7885542789800679,0.40111551824646674,0.5666013043780865,1.0,0.6084,0.3017486063397475
balanced_macro_trend_tipp_70_m2_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,7,0.48973073100720743,0.5128400421677343,-0.6100980856545645,1.8335346188302581,0.6,0.5734859070451569,0.0939396406340045,-0.3289453193294024,4.344098746531165,0.11130338512740798,0.888696614872592,0.4119387293954647,0.299986112269122,1.0,0.5984,0.06064586487742263
eth_macro_trend_tipp_70_m3_r14,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,14,0.48865007207775657,0.5757356032756181,-0.9443096637464081,1.71925074281817,0.5333333333333333,0.7848501868682505,0.17705473428933272,-0.25050414422112044,2.975696978490435,0.14684616969858533,0.8531538303014147,0.4903799045037467,0.402728315203856,1.0,0.6120000000000001,0.20911458359263235
frozen_pi_static_80_m1_r14,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,14,0.48773582820194883,0.5418235388094704,-0.9276479695773109,1.724390605195195,0.7333333333333333,0.431784272361971,0.062466842090762364,-0.45790400117405694,3.38736179111085,0.17842299132810507,0.821577008671895,0.2829800475508102,0.48440980629305386,1.0,0.648,-0.11003926644749945
balanced_macro_trend_static_85_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.48743279081918733,0.4143945522350607,-0.4537538949949937,1.6439118466932654,0.6666666666666666,0.7677051855322408,0.0696233995670481,-0.1469762728428039,1.9883325710676347,0.07738202564325652,0.9226179743567435,0.5939077758820632,0.2100532675812989,1.0,0.6864,0.35331063329718004
frozen_dd_20_reduce_50_r14,Family E: Frozen macro allocation plus drawdown-control overlay,frozen,drawdown_brake,14,0.4872675417188614,0.24601485913409094,-0.6820519756720137,2.082975795691883,0.6,0.8102360015412342,0.22582983883543073,-0.5401821434572815,4.81938216243149,0.3173891380169407,0.6826108619830593,0.20070190526758558,0.8618614268610854,1.0,0.7979999999999999,0.5642211424071433
balanced_macro_trend_tipp_85_m1_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,7,0.48716095230849266,0.5726372163631978,-0.4354928135134313,2.111270900909968,0.8,0.7812246360305755,0.04134542571310251,-0.0874985050133007,1.2477928798258042,0.03682040978741407,0.9631795902125859,0.6533855437115664,0.0997617921025878,1.0,0.5984,0.2085874196673777
dual_momentum_macro_trend_static_70_m1_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,7,0.48683363809234215,0.45159542833097677,-0.6310646011188823,1.9509173329782707,0.6666666666666666,0.7191283339955721,0.12251421869410994,-0.24899275595756776,5.313695229244796,0.12870059908881107,0.871299400911189,0.49189129276729937,0.3450471418752784,1.0,0.6084,0.2675329056645953
eth_macro_trend_tipp_85_m2_r14,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,14,0.4867488958170333,0.6606776902234031,-0.738434346772461,1.7571082319873421,0.5333333333333333,0.8295788268665846,0.07407877298334609,-0.09797426888402916,1.192124982941115,0.058738808767446325,0.9412611912325537,0.642909779840838,0.16109226097317156,1.0,0.6120000000000001,0.16890113664318152
btc_macro_trend_tipp_70_m2_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.48545806636625477,0.6893992608634848,-1.1134448490695912,1.5974887979445311,0.7333333333333333,0.7407007309608589,0.0932501812066675,-0.22876039002827975,2.568018934580273,0.10331440403507541,0.8966855959649246,0.5121236586965874,0.27161485932181434,1.0,0.6120000000000001,0.05130147009737407
dual_momentum_macro_trend_dd_25_reduce_50_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,drawdown_brake,14,0.4848869017239982,0.37858527927472957,-1.0572686765111003,1.8977534808264063,0.5333333333333333,0.770152917871719,0.18629855516507843,-0.372906755984196,4.810288988540109,0.20752366716492276,0.7924763328350772,0.36797729274067115,0.5541195247527961,1.0,0.6864,0.39156763859698945
frozen_pi_static_85_m1_r14,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,14,0.48467946107763626,0.5355467366516715,-0.9714075103849621,1.6720192581742284,0.7333333333333333,0.3979574792756698,0.04805311502360721,-0.3954132891536176,2.7708112086747683,0.14371081522309703,0.856289184776903,0.3454707595712495,0.3901679242470563,1.0,0.648,-0.1375892573760017
btc_macro_trend_tipp_70_m3_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.4838680597198939,0.6484021878655818,-1.1073016968537122,1.402186425842351,0.7333333333333333,0.6484986598612124,0.09632846410877272,-0.2652530328158077,3.3059139609666395,0.11621784098347433,0.8837821590165257,0.47563101590905943,0.3035447113557591,1.0,0.6120000000000001,9.647199563056486e-05
balanced_macro_trend_tipp_75_m2_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,7,0.48345784866958263,0.5057096583543521,-0.611998736092844,1.823865339117426,0.6,0.5659211445917643,0.0790955439597385,-0.2779699053141409,3.575710037503242,0.09153882820491867,0.9084611717950813,0.46291414341072623,0.2467164602714549,1.0,0.5984,0.06021148623741224
dual_momentum_macro_trend_static_75_m1_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,7,0.4818113366871275,0.4447339783648049,-0.631934380220697,1.9165475865976502,0.6666666666666666,0.7100434900140216,0.10745831032121633,-0.22640963192967167,4.733204456672063,0.1131481855711585,0.8868518144288415,0.5144744167951955,0.30335102024475363,1.0,0.6084,0.2653095116492167
frozen_pi_static_85_m1_r7,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,7,0.48110858383288835,0.47529456781355844,-0.8547910842586935,1.7542252374837612,0.6,0.3650969354085855,0.04269903641070116,-0.3677502536753883,3.9557009579923927,0.13311584229529996,0.8668841577047001,0.37313379504947886,0.3547834931016148,1.0,0.648,-0.11019763240497293
btc_macro_trend_tipp_75_m2_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.480247728392435,0.6867744571463618,-1.1123478054469302,1.586670334158807,0.7333333333333333,0.7400745153327931,0.07745721968360364,-0.19048809993555116,2.1172714170392926,0.08466059056251757,0.9153394094374825,0.550395948789316,0.2225737505869275,1.0,0.6120000000000001,0.053300058186431354
frozen_pi_static_75_m1_r7,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,7,0.4783182011939203,0.4775262911511513,-0.8009860843989403,1.8417231980514832,0.7333333333333333,0.42163837430625245,0.06765414541994197,-0.48146469012695403,5.695195397704692,0.19656225323416637,0.8034377467658336,0.2594193585979131,0.5238823690093872,1.0,0.648,-0.055887916844898855
btc_macro_trend_tipp_70_m1_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.477970840910821,0.7130613743607046,-1.0963824951042378,1.7564606235543057,0.7333333333333333,0.7724526210608753,0.05862451681780945,-0.14835708429555983,1.4310989089239536,0.06433472868023386,0.9356652713197662,0.5925269644293073,0.16913680568738768,1.0,0.6120000000000001,0.05939124670017071
btc_macro_trend_tipp_75_m3_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.4779358907066683,0.645856906612985,-1.1044933121702827,1.3873888830707743,0.7333333333333333,0.6452493786154491,0.07997129795594371,-0.2207897003201511,2.7161713608127642,0.09464233585423384,0.9053576641457661,0.520094348404716,0.24719251601820105,1.0,0.6120000000000001,-0.0006075279975359393
balanced_macro_trend_tipp_80_m2_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,7,0.4775431133296856,0.498992748175893,-0.6131426547928444,1.8155251254365903,0.6,0.559541366405564,0.06400175338458247,-0.2254773522446254,2.826894248314925,0.07237422506484296,0.9276257749351571,0.5154066964802417,0.19609185330068654,1.0,0.5984,0.06054861822967095
eth_macro_trend_static_70_m2_r7,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,7,0.47656949269171367,0.23968962543586267,-0.8060714253042502,1.6086583876843585,0.5333333333333333,0.4632842516584879,0.10119428103101025,-0.42251091344551406,7.243010301481302,0.18361823947891748,0.8163817605210826,0.31837313527935307,0.5010332190911795,1.0,0.7020000000000001,0.22359462622262524
dual_momentum_macro_trend_static_80_m1_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,7,0.4763074478995789,0.4368380985649222,-0.631739853885465,1.8764489443651464,0.7333333333333333,0.6989520909652216,0.09082263713860406,-0.19938100218956623,4.0727027505696585,0.09601143337702059,0.9039885666229794,0.5415030465353009,0.25740727633465826,1.0,0.6084,0.2621139924002994
btc_macro_trend_tipp_80_m2_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.47521994319084493,0.6842762369092658,-1.1111977367271542,1.5762459267032163,0.7333333333333333,0.7394677163615874,0.06175636983234156,-0.15228777997374332,1.6763486899539772,0.06664498135774197,0.933355018642258,0.5885962687511238,0.1752104888476387,1.0,0.6120000000000001,0.05519147945232161
balanced_macro_trend_dd_20_reduce_50_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,drawdown_brake,14,0.4751612039434855,0.19753188850520578,-0.6667107124678914,1.9222199454293,0.6,0.8523334988406608,0.1987839695417586,-0.33291567782155707,3.819133034379671,0.1970602889885401,0.8029397110114599,0.40796837090331006,0.5349195406616385,1.0,0.7744,0.654801610335455
btc_macro_trend_tipp_75_m1_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.47482516951776854,0.7114124315399267,-1.0961705555278773,1.7513520131252178,0.7333333333333333,0.7729585616818334,0.048718941214749734,-0.1235972378608875,1.1861377976920702,0.05310125324385198,0.946898746756148,0.6172868108639796,0.13960385838110462,1.0,0.6120000000000001,0.061546130141906685
balanced_macro_trend_tipp_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.47469002454365294,0.4286937637109731,-0.5447899082242168,1.999309070317952,0.6,0.8856711697237672,0.0794620502682497,-0.13248520725138124,1.6280338203621172,0.07641754864327062,0.9235824513567293,0.6083988414734859,0.2085647993749237,1.0,0.5984,0.45697740601279413
dual_momentum_macro_trend_static_85_m2_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,7,0.4742957255825655,0.36887403142593966,-0.7860860625865518,1.5791389885158724,0.6,0.4878729518194861,0.09142933229653827,-0.3728496206674281,6.95550831784382,0.15139405612321877,0.8486059438767812,0.368034428057439,0.40918919004732246,1.0,0.6084,0.11899892039354643
btc_macro_trend_dd_25_reduce_50_r7,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,7,0.47387837862884014,1.1389097958461436,-0.5709045476673229,2.042584381180627,0.7333333333333333,0.894088790088419,0.24362107913811148,-0.5336966516362123,6.547085201793721,0.19008470353761833,0.8099152964623817,0.20718739708865486,0.5242894839902658,1.0,0.792,-0.24482100575772459
btc_macro_trend_tipp_80_m3_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.47221595704709884,0.6429276186656847,-1.1014288550103015,1.373502414257697,0.7333333333333333,0.6416436796892133,0.06363657254097066,-0.1764554329631901,2.1421725364795545,0.07405094224176738,0.9259490577582327,0.564428615761677,0.19341068202768893,1.0,0.6120000000000001,-0.0012839389764713882
btc_macro_trend_tipp_80_m1_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.4717417800529047,0.7098045766804791,-1.0959491506749905,1.746317351921786,0.7333333333333333,0.7734531648772779,0.03886647706646329,-0.09885269580559886,0.9438507454019339,0.042086446728849786,0.9579135532711502,0.6420313529192683,0.11064579440182049,1.0,0.6120000000000001,0.06364858819679875
balanced_macro_trend_tipp_85_m2_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,7,0.47172201850463547,0.4926682755844377,-0.6135788640415458,1.8084473502020346,0.6,0.5540469626398116,0.048574230345277636,-0.1714509294946298,2.0957676560427165,0.053709435641078905,0.9462905643589211,0.5694331192302373,0.14552118195610503,1.0,0.5984,0.06137868705537386
dual_momentum_macro_trend_static_70_m1_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.47168234797044817,0.4133748173794839,-0.7697325887823684,1.6552200810933464,0.6666666666666666,0.6730906094523071,0.09325003541613253,-0.22447059205291664,3.326111724901034,0.12033991619523213,0.8796600838047679,0.5164134566719505,0.32132574603117153,1.0,0.6084,0.25971579207282325
frozen_pi_tipp_70_m1_r14,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,14,0.4715537299332606,0.6051379703138193,-1.0615953931296132,1.9845930783068497,0.7333333333333333,0.7255464722198589,0.07406172093335028,-0.22806723990276911,1.7490282907183432,0.1032481152550239,0.8967518847449761,0.512816808822098,0.2812763339664837,1.0,0.5616,0.12040850190603958
balanced_macro_trend_tipp_75_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.4707792279464984,0.4296552790314917,-0.5518953948253672,1.9961317228113873,0.6,0.8857334909472,0.0659862022627895,-0.1102417824862395,1.348984300295554,0.0632395467441304,0.9367604532558695,0.6306422662386276,0.17259835749013058,1.0,0.5984,0.4560782119157083
eth_macro_trend_static_75_m2_r7,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,7,0.47048046925066955,0.2166354613238927,-0.7991644297298635,1.4800615579703036,0.5333333333333333,0.40446092959163926,0.07834060231230633,-0.36361092598883726,7.040016226060361,0.1705808497071918,0.8294191502928082,0.37727312273602986,0.4628953121334046,1.0,0.7020000000000001,0.18782546826774657
btc_macro_trend_tipp_85_m2_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.47035980193688787,0.6818961800981399,-1.109999277898826,1.5661816547131753,0.7333333333333333,0.7388754078638636,0.04615455351669029,-0.11414933444673814,1.2446694611158013,0.04921460411661212,0.9507853958833878,0.626734714278129,0.12938580925438162,1.0,0.6120000000000001,0.05697922776572373
dual_momentum_macro_trend_static_85_m1_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,7,0.47018309329998575,0.427636377879099,-0.6303901951943153,1.829044573931114,0.7333333333333333,0.6852779709328904,0.07228369597962403,-0.16637892560721834,3.3098146020253583,0.07687011442281859,0.9231298855771815,0.5745051231176488,0.2060892759241638,1.0,0.6084,0.2576415930537915
btc_macro_trend_tipp_85_m1_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.4687175258126307,0.7082364176324031,-1.0957173178650872,1.7413549559295127,0.7333333333333333,0.7739355262439548,0.02906777458605836,-0.07412211691588544,0.704164067180411,0.03127895777761012,0.9687210422223899,0.6667619318089817,0.08223277088850256,1.0,0.6120000000000001,0.0656991086115517
eth_macro_trend_tipp_75_m3_r14,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,14,0.4681942032562286,0.4805318138745388,-0.9194721461407032,1.5736132767661875,0.5333333333333333,0.7489626899730006,0.13546022485163545,-0.22260372923587546,2.014711389393421,0.10732405999378407,0.892675940006216,0.5182803194889917,0.2943382040597455,1.0,0.6120000000000001,0.26843087609846183
dual_momentum_macro_trend_static_75_m1_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.4677776775038286,0.4136787025536839,-0.7645336124755471,1.6158392685690715,0.6666666666666666,0.6590660432557975,0.0802397272355877,-0.20126677781582347,2.9170764519039634,0.10441548969015045,0.8955845103098495,0.5396172709090437,0.27880512287764914,1.0,0.6084,0.24538734070211365
balanced_macro_trend_tipp_80_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.46692963834097245,0.4305678395295001,-0.5587314858679927,1.9929512332182682,0.6,0.885836706621689,0.052602574419168935,-0.08806291603042693,1.0731110899708276,0.05024750845238662,0.9497524915476134,0.6528211326944402,0.137139462146103,1.0,0.5984,0.4552688670921889
btc_macro_trend_tipp_85_m3_r14,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,14,0.4667617000556945,0.6402393380290502,-1.0983655375443984,1.360047583622365,0.7333333333333333,0.6380232024355283,0.04745568391063837,-0.13223183544555173,1.5848660070763176,0.054369088816359705,0.9456309111836403,0.6086522132793154,0.1420044395230527,1.0,0.6120000000000001,-0.0022161355935218507
balanced_macro_trend_tipp_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.4661361290102922,0.3393075678053415,-0.7269960235199859,1.8881986879868538,0.6,0.8528083866423251,0.1300684054287118,-0.21275180839741514,2.8168403209708197,0.12898678542764797,0.871013214572352,0.528132240327452,0.35013422727899923,1.0,0.5984,0.5135008188369836
frozen_pi_tipp_75_m1_r14,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,14,0.46571824527050343,0.5981128306851395,-1.0778768802898369,1.9809264069473618,0.7333333333333333,0.7292745192844027,0.061982431629853174,-0.19031777121718685,1.4362824569839985,0.08483630401758097,0.915163695982419,0.5505662775076803,0.23111748357237094,1.0,0.5616,0.13116168859926314
btc_macro_trend_dd_20_reduce_50_r7,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,7,0.4636015220404229,1.0976783826613403,-0.6419716515623021,1.9845678662407567,0.7333333333333333,0.8513052448782038,0.22648593186289645,-0.5336966516362123,6.45615346287992,0.18572496263079222,0.8142750373692078,0.20718739708865486,0.5122644958253515,1.0,0.792,-0.24637313778313652
dual_momentum_macro_trend_static_80_m1_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.4635374844712177,0.41391034937629195,-0.7594072877797231,1.5730067947663768,0.6666666666666666,0.6432820910330973,0.06642492635405661,-0.17425097216834595,2.465590331504849,0.08728238373888822,0.9127176162611118,0.5666330765565212,0.23305714310767017,1.0,0.6084,0.22937174165680535
balanced_macro_trend_tipp_85_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.4631384387684875,0.43143184342941276,-0.5653128677855925,1.989769057183642,0.6,0.8859775832468886,0.03931164582519342,-0.06594903339230351,0.8003438584647863,0.03743417092609214,0.9625658290739079,0.6749350153325636,0.10216829102191487,1.0,0.5984,0.4545457398174758
dual_momentum_macro_trend_dd_15_reduce_50_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,drawdown_brake,14,0.4630862940305125,0.259296927560564,-0.8995596359840561,1.8612012454660203,0.6,0.823894013725479,0.18080468659272908,-0.3337489426621022,4.182859990034878,0.17962132536123568,0.8203786746387643,0.40713510606276493,0.47961605923981515,1.0,0.6864,0.564597086164915
eth_macro_trend_tipp_80_m3_r14,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,14,0.46167265436656624,0.4791985599216011,-0.9148194927174526,1.5586965172352603,0.5333333333333333,0.7509868906304031,0.1092926343019558,-0.17956220894653185,1.5326125175117333,0.08309391474204283,0.9169060852579571,0.5613218397783353,0.22788658605426432,1.0,0.6120000000000001,0.27178833070880204
btc_macro_trend_dd_15_reduce_50_r7,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,7,0.4613670441203647,1.1100065266077654,-0.6377613373044074,1.791769979564458,0.7333333333333333,0.7438641290025911,0.17537902470705613,-0.5336966516362123,6.183358246138515,0.1735176880916791,0.8264823119083209,0.20718739708865486,0.4730106934658702,1.0,0.792,-0.3661423976051743
eth_macro_trend_static_70_m1_r7,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,7,0.4610740550877742,0.1643077139354153,-0.6101032963425045,1.6623267640650798,0.5333333333333333,0.5618850222967232,0.09419626268943282,-0.21079372792783868,4.466010109552838,0.11761617895452141,0.8823838210454786,0.5300903207970284,0.31644352909192663,1.0,0.7020000000000001,0.3975773083613079
frozen_pi_tipp_80_m1_r14,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,14,0.4604983196090039,0.5951115561406665,-1.0930514963388507,1.9773369587784928,0.7333333333333333,0.7329434716215775,0.04978074004220101,-0.15245208647647301,1.1329182296883589,0.0669608117491212,0.9330391882508788,0.5884319622483941,0.18241971392592762,1.0,0.5616,0.137831915480911
dual_momentum_macro_trend_tipp_70_m1_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,7,0.4591292295951084,0.41502991374981424,-0.6406907579424624,2.1037982804202033,0.6,0.6988209153945926,0.07282735508507177,-0.1830095071007638,2.679440872291994,0.07252444873945019,0.9274755512605498,0.5578745416241033,0.19443851800844478,1.0,0.5304000000000001,0.28379100164477833
balanced_macro_trend_tipp_75_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.4589419335859569,0.3381017789930163,-0.7373806765696773,1.8789609840746264,0.6,0.8529918520972916,0.10798682193209874,-0.17675107041997828,2.309736675254063,0.1058093211711108,0.8941906788288891,0.5641329783048888,0.2872190727471321,1.0,0.5984,0.5148900731042753
dual_momentum_macro_trend_static_85_m1_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.4588775972160989,0.41402800722113636,-0.7545100890424127,1.5261503912869259,0.6666666666666666,0.6254768379623794,0.05168028112381129,-0.14239979548097137,1.9624965476987863,0.06867876936767715,0.9313212306323229,0.5984842532438958,0.18338268382844342,1.0,0.6084,0.21144883074124304
frozen_pi_tipp_70_m2_r14,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,14,0.4588767422534802,0.40050407642827196,-1.576408375317143,1.8653739090935597,0.7333333333333333,0.7761070459136621,0.13076883967599007,-0.2952934551880195,2.3312068209575005,0.1448445649583659,0.8551554350416342,0.4455905935368476,0.3932460000351506,1.0,0.5616,0.3756029694853901
btc_macro_trend_static_70_m3_r7,Family A: BTC-only macro trend with drawdown control,btc,portfolio_insurance,7,0.4579673266774485,1.1389097958461436,-0.6242274266012539,1.9390462953469647,0.7333333333333333,0.8893563418982876,0.24251309165744606,-0.5336966516362123,6.642239941889215,0.17662775914293105,0.823372240857069,0.20718739708865486,0.4871726918367087,1.0,0.7020000000000001,-0.249553453947856
eth_macro_trend_static_75_m1_r7,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,7,0.4563499729061441,0.15712492312903795,-0.6094010117726144,1.630322059683812,0.5333333333333333,0.5499465125003205,0.08207762076465874,-0.18893075418549976,3.972184967294231,0.10301568923829657,0.8969843107617035,0.5519532945393674,0.27716125914113127,1.0,0.7020000000000001,0.39282158937128253
frozen_pi_tipp_85_m1_r14,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,14,0.45592214149413224,0.5964805074828297,-1.1072231348435913,1.9738205865659555,0.7333333333333333,0.7365528350186058,0.03746953460000668,-0.11447952228707436,0.8382178318785947,0.04957678170183326,0.9504232182981668,0.6264045264377928,0.1350608228780213,1.0,0.5616,0.14007232753577614
eth_macro_trend_tipp_85_m3_r14,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,14,0.4557493236330792,0.47794584438412124,-0.9071125881836346,1.5440819545312499,0.5333333333333333,0.7536675461970632,0.08262791907662836,-0.13577630771989202,1.0921217941894974,0.06034258162255919,0.9396574183774408,0.6051077410049751,0.16549063745949746,1.0,0.6120000000000001,0.275721701812942
dual_momentum_macro_trend_tipp_75_m1_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,7,0.4549906013914582,0.4101317692067215,-0.6441643100310823,2.099540863089111,0.6,0.6956159781311491,0.060612694536281264,-0.15330337726539245,2.2189045005939225,0.05999644893872647,0.9400035510612735,0.5875806714594747,0.16085086919205643,1.0,0.5304000000000001,0.28548420892442755
frozen_dd_25_reduce_50_r7,Family E: Frozen macro allocation plus drawdown-control overlay,frozen,drawdown_brake,7,0.4523971103065318,0.02196248660844921,-0.7084765391330227,2.0811456732184035,0.4,0.590647948268137,0.15820565073725068,-0.5521821020584393,8.456651718983556,0.3217488789237668,0.6782511210762332,0.1887019466664278,0.8634417966868028,1.0,0.7979999999999999,0.5686854616596878
