candidate,family,portfolio,mechanism,rebalance_days,split,cost_bps,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings,Allocation Changes,worst_drawdown_start,worst_drawdown_trough,worst_drawdown_recovery
btc_macro_trend_vol_50_r14,Family A: BTC-only macro trend with drawdown control,btc,vol_target,14,holdout,50,0.027655624856276484,0.3159700770426814,0.25606900902448315,0.30529301453427665,0.10297921956409439,-0.09058715247207683,0.11524163568773234,0.010223048327137546,0.1366171003717472,0.0275,0.8633828996282528,3.7314126394052045,-0.048286554664870085,0.05249670691509922,0.2342007434944238,11,2025-01-23,2025-05-04,2025-05-21
btc_macro_trend_vol_50_r14,Family A: BTC-only macro trend with drawdown control,btc,vol_target,14,development,100,0.16334450530775468,0.7528468394709485,0.5714900349650125,0.415648776090016,0.2393021022143684,-0.39298685501814057,0.16492277030393623,0.011152415000657966,0.20852547012645586,0.22382896906320537,0.7914745298735442,4.070631475240157,-0.17221431557298184,0.42144823197507053,0.3208769307424016,57,2019-07-09,2020-05-11,2020-11-04
btc_macro_trend_vol_50_r14,Family A: BTC-only macro trend with drawdown control,btc,vol_target,14,holdout,100,0.00857113498306461,0.1336825486076184,0.11024085118464194,0.08500193393504865,0.10383770272947204,-0.10083458794730427,0.11524163568773234,0.010223048327137546,0.1366171003717472,0.055,0.8633828996282528,3.7314126394052045,-0.05188645702369077,0.044575072279497974,0.2342007434944238,11,2025-01-23,2025-05-04,2025-06-09
btc_macro_trend_dd_10_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,development,0,0.17633302279046337,0.8935467752802883,0.6720022342732931,0.5519691426109126,0.20534468597116395,-0.31946174011897965,0.1654210264075735,0.01046337817638266,0.16741405082212257,0.0,0.8325859491778774,3.819133034379671,-0.10836066489380203,0.46851243433267964,0.31390134529147984,43,2019-07-09,2020-05-11,2020-11-17
btc_macro_trend_dd_10_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,holdout,0,0.010577823549730248,0.18100078458629237,0.12428473058712794,0.14444812513919333,0.07264876759415412,-0.07322922010609156,0.10594795539033457,0.00929368029739777,0.09107806691449814,0.0,0.9089219330855018,3.392193308550186,-0.04394146434789992,0.038881513455107264,0.20817843866171004,12,2025-01-24,2025-05-04,2025-06-09
btc_macro_trend_dd_10_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,development,10,0.1718336455447096,0.87465628358697,0.6653200036024667,0.5339243268396909,0.20541320322914314,-0.3218314598283927,0.1654210264075735,0.01046337817638266,0.16741405082212257,0.020999999999999998,0.8325859491778774,3.819133034379671,-0.1092489487390027,0.46851243433267964,0.31390134529147984,43,2019-07-09,2020-05-11,2020-11-17
btc_macro_trend_dd_10_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,holdout,10,0.007157100836174601,0.13434576058650058,0.0930773747413178,0.09532270331475184,0.07262819892955637,-0.07508285631117839,0.10594795539033457,0.00929368029739777,0.09107806691449814,0.005,0.9089219330855018,3.392193308550186,-0.044659862135699724,0.03784159155761868,0.20817843866171004,12,2025-01-23,2025-05-04,2025-06-09
btc_macro_trend_dd_10_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,development,25,0.16511225318118083,0.8462680895167181,0.6450531833624604,0.50745588490056,0.20553445360779102,-0.32537262468349515,0.16492277030393623,0.01046337817638266,0.16741405082212257,0.052500000000000005,0.8325859491778774,3.819133034379671,-0.11058054447145338,0.46851243433267964,0.31390134529147984,43,2019-07-09,2020-05-11,2020-11-17
btc_macro_trend_dd_10_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,holdout,25,0.000967573621034612,0.048076467470709885,0.03179847436776753,0.012427364661248358,0.06803298500583106,-0.07785831086551676,0.10594795539033457,0.007434944237918215,0.07806691449814127,0.01,0.9219330855018587,2.7137546468401488,-0.045737008065736995,0.03628292956560575,0.20817843866171004,11,2025-01-23,2025-05-04,2025-07-13
btc_macro_trend_dd_10_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,development,50,0.14578143829791612,0.7885039435941229,0.5951339557938407,0.4401095944427876,0.1972428435954532,-0.3312389462503915,0.1604384653712008,0.008968609865470852,0.1517189835575486,0.09000000000000001,0.8482810164424515,3.2735426008968607,-0.11279765726460156,0.46851243433267964,0.30692575984055803,42,2019-07-09,2020-05-11,2020-11-18
btc_macro_trend_dd_10_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,holdout,50,-0.005812789129994833,-0.051507444224450534,-0.03463609660864723,-0.07048303428511525,0.06821540224790157,-0.0824707561039606,0.10408921933085502,0.007434944237918215,0.07806691449814127,0.02,0.9219330855018587,2.7137546468401488,-0.047531049278031645,0.03368841355837193,0.20817843866171004,11,2025-01-23,2025-05-04,
btc_macro_trend_dd_10_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,development,100,0.12809967383996979,0.7157869292022329,0.5389028027739124,0.37364377687344885,0.19490810928920113,-0.3428390401999294,0.15994020926756353,0.008221225710014948,0.14648729446935724,0.165,0.8535127055306427,3.0007473841554555,-0.11722358249739073,0.46851243433267964,0.30692575984055803,42,2019-07-09,2020-05-11,2020-11-20
btc_macro_trend_dd_10_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,holdout,100,-0.0018196394183875864,-0.001093573296599217,-0.0008776912833865241,-0.02686236754222707,0.059460991566339716,-0.06773935378283957,0.10408921933085502,0.006505576208178439,0.07156133828996282,0.034999999999999996,0.9284386617100372,2.3745353159851303,-0.03434000284428196,0.028511572952210962,0.20817843866171004,11,2025-01-23,2025-05-04,2025-06-09
btc_macro_trend_dd_10_cash_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,development,0,-0.010527405248315636,-0.16026784296491364,-0.02614059201530475,-0.08236848380245634,0.05611263482969642,-0.12780865644635908,0.006975585450921774,0.0007473841554559044,0.006975585450921774,0.0,0.9930244145490782,0.27279521674140506,-0.03535239742887952,0.0,0.013951170901843548,3,2019-07-09,2019-07-16,
btc_macro_trend_dd_10_cash_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,holdout,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,
btc_macro_trend_dd_10_cash_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,development,10,-0.010797476546613893,-0.16512023069009144,-0.026910565212997603,-0.08448157461967815,0.05611575350427827,-0.12780865644635908,0.006975585450921774,0.0007473841554559044,0.006975585450921774,0.0015,0.9930244145490782,0.27279521674140506,-0.03631462877345626,0.0,0.013951170901843548,3,2019-07-09,2019-07-16,
btc_macro_trend_dd_10_cash_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,holdout,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,
btc_macro_trend_dd_10_cash_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,development,25,-0.011202698686033408,-0.17238381871375993,-0.02822787029999121,-0.08765211213009776,0.0561249835470466,-0.12780865644635908,0.006975585450921774,0.0007473841554559044,0.006975585450921774,0.00375,0.9930244145490782,0.27279521674140506,-0.03775707551354013,0.0,0.013951170901843548,3,2019-07-09,2019-07-16,
btc_macro_trend_dd_10_cash_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,holdout,25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,
btc_macro_trend_dd_10_cash_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,development,50,-0.011878376470141783,-0.18444463537181754,-0.030437885522386486,-0.09293874765929569,0.0561524980656763,-0.12780865644635908,0.006975585450921774,0.0007473841554559044,0.006975585450921774,0.0075,0.9930244145490782,0.27279521674140506,-0.0401587526755931,0.0,0.013951170901843548,3,2019-07-09,2019-07-16,
btc_macro_trend_dd_10_cash_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,holdout,50,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,
btc_macro_trend_dd_10_cash_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,development,100,-0.01323088788392357,-0.20836256042407847,-0.03484001488457712,-0.10352106228013229,0.05625292322570681,-0.12780865644635908,0.0064773293472845045,0.0007473841554559044,0.006975585450921774,0.015,0.9930244145490782,0.27279521674140506,-0.04495310423187959,0.0,0.013951170901843548,3,2019-07-09,2019-07-16,
btc_macro_trend_dd_10_cash_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,holdout,100,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,
btc_macro_trend_dd_15_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,development,0,0.1614943211229094,0.8150550234408848,0.6000241752140258,0.450266517972228,0.2110344288032343,-0.3586638461376118,0.1654210264075735,0.01096163428001993,0.17090184354758345,0.0,0.8290981564524166,4.000996512207275,-0.1597231551545656,0.46851243433267964,0.31390134529147984,44,2019-07-09,2020-05-11,2020-11-24
btc_macro_trend_dd_15_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,holdout,0,0.04704537692328903,0.4988692186506912,0.3956292402673897,0.5861889094612149,0.10262291843733744,-0.08025634085525424,0.11895910780669144,0.010223048327137546,0.1366171003717472,0.0,0.8633828996282528,3.7314126394052045,-0.04468061415301794,0.06045495842844306,0.2342007434944238,11,2025-01-24,2025-05-04,2025-05-18
btc_macro_trend_dd_15_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,development,10,0.15684483069069355,0.7959023594837251,0.5929064874473957,0.43421588649040904,0.21108578558785135,-0.3612139388966321,0.1654210264075735,0.01096163428001993,0.17090184354758345,0.022,0.8290981564524166,4.000996512207275,-0.16097648039716805,0.46851243433267964,0.31390134529147984,44,2019-07-09,2020-05-11,2020-11-24
btc_macro_trend_dd_15_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,holdout,10,0.04314281301227885,0.46237034820777784,0.36822296583153175,0.5240281258067441,0.10265364697598164,-0.08232919358261592,0.1171003717472119,0.010223048327137546,0.1366171003717472,0.0055000000000000005,0.8633828996282528,3.7314126394052045,-0.04540228530763091,0.05886037516129039,0.2342007434944238,11,2025-01-23,2025-05-04,2025-05-20
btc_macro_trend_dd_15_reduce_50_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,development,25,0.14990056760075943,0.7671197018188739,0.572669579947856,0.41066089918718574,0.21118240041341857,-0.36502274235861054,0.16492277030393623,0.01096163428001993,0.17090184354758345,0.05500000000000001,0.8290981564524166,4.000996512207275,-0.16285471442742183,0.46851243433267964,0.31390134529147984,44,2019-07-09,2020-05-11,2020-11-24
