name,method,universe,dynamic_budget,split,cost_bps,selected_development_candidate,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings,Omega
equal_weight__btc_eth_cash__static,equal_weight,btc_eth_cash,False,development,10,False,0.21200039682524863,0.6525514726848459,0.6056263279988383,0.2882167020167797,0.48526132554274615,-0.7355590267385205,0.3243647234678625,0.030642750373692077,0.47085201793721976,0.0615,0.5291479820627802,11.184603886397607,-0.4320897947253527,0.44949275810729517,1.234678624813154,1.1474617823161724
equal_weight__btc_eth_cash__static,equal_weight,btc_eth_cash,False,holdout,10,False,0.2699382168428921,1.027743623907195,1.3040997384988156,1.4956833759602872,0.2660276052575855,-0.1804781822018856,0.23048327137546468,0.027881040892193308,0.2894981412639405,0.015,0.7105018587360594,10.176579925650557,-0.057686720710772965,0.246415793598165,0.8847583643122676,1.2895769489642939
equal_weight__btc_eth_cash__static,equal_weight,btc_eth_cash,False,development,25,False,0.1918769115264498,0.6180598853907883,0.5747037963256828,0.2589837260725055,0.48519746043817996,-0.7408840487248671,0.32336821126058796,0.030642750373692077,0.47085201793721976,0.15375,0.5291479820627802,11.184603886397607,-0.4329294666098096,0.44949275810729517,1.234678624813154,1.1389822874404791
equal_weight__btc_eth_cash__static,equal_weight,btc_eth_cash,False,holdout,25,False,0.2506806098543801,0.9700672636549106,1.2341802107524358,1.3610143521675673,0.26610866572870884,-0.1841866027754544,0.23048327137546468,0.027881040892193308,0.2894981412639405,0.037500000000000006,0.7105018587360594,10.176579925650557,-0.05983982286898448,0.2445206579453003,0.8847583643122676,1.27049385609868
equal_weight__btc_eth_cash__static,equal_weight,btc_eth_cash,False,development,50,False,0.15904202455012384,0.5604846991514749,0.5225295474356764,0.21218858004491367,0.48515075877359637,-0.7495314993693799,0.3223716990533134,0.030642750373692077,0.47085201793721976,0.3075,0.5291479820627802,11.184603886397607,-0.43432753933400514,0.44949275810729517,1.234678624813154,1.125002031744984
equal_weight__btc_eth_cash__static,equal_weight,btc_eth_cash,False,holdout,50,False,0.21919863958320418,0.8737059236516569,1.1147308422363915,1.151636015111534,0.2663388779734986,-0.19033673548493113,0.22862453531598512,0.027881040892193308,0.2894981412639405,0.07500000000000001,0.7105018587360594,10.176579925650557,-0.06342103525723375,0.24136530232033437,0.8847583643122676,1.239562092260337
equal_weight__btc_eth_cash__static,equal_weight,btc_eth_cash,False,development,100,False,0.09593473457893364,0.44509546592914223,0.4170873010901901,0.12401159521039473,0.4852814152834506,-0.7735948756741122,0.32037867463876435,0.030642750373692077,0.47085201793721976,0.615,0.5291479820627802,11.184603886397607,-0.4371185082202741,0.44949275810729517,1.234678624813154,1.09765186153534
equal_weight__btc_eth_cash__static,equal_weight,btc_eth_cash,False,holdout,100,False,0.15847516496273428,0.6805756374853622,0.8712961436852513,0.7825043815075569,0.26715466399550514,-0.20252303847477415,0.22676579925650558,0.027881040892193308,0.2894981412639405,0.15000000000000002,0.7105018587360594,10.176579925650557,-0.07055615970418216,0.23506660530718304,0.8847583643122676,1.1804752279225281
equal_weight__btc_eth_cash__dynamic,equal_weight,btc_eth_cash,True,development,10,False,0.17198063622353366,0.7402159952098658,0.46885105840537167,0.5806592850885227,0.26124122588208415,-0.29618166907864885,0.14499252615844543,0.015445939212755356,0.15738664673642253,0.031,0.8426133532635774,5.637767812655705,-0.1857706031896157,0.3635266873979206,0.5301444942700548,1.2603753052902644
equal_weight__btc_eth_cash__dynamic,equal_weight,btc_eth_cash,True,holdout,10,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
equal_weight__btc_eth_cash__dynamic,equal_weight,btc_eth_cash,True,development,25,False,0.16212790537089772,0.7079885609290202,0.4494153813483843,0.5426519977052645,0.2611882345168396,-0.29876957250041436,0.14449427005480817,0.015445939212755356,0.15738664673642253,0.0775,0.8426133532635774,5.637767812655705,-0.18662746144432163,0.3625040654068743,0.5301444942700548,1.2472921940194375
equal_weight__btc_eth_cash__dynamic,equal_weight,btc_eth_cash,True,holdout,25,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
equal_weight__btc_eth_cash__dynamic,equal_weight,btc_eth_cash,True,development,50,False,0.14587503557600412,0.6541223228675285,0.41683932105001664,0.48133187302727204,0.2611497219765795,-0.3030653978065959,0.14349775784753363,0.015445939212755356,0.15738664673642253,0.155,0.8426133532635774,5.637767812655705,-0.18805464304102903,0.3608005479069083,0.5301444942700548,1.2258157852620861
equal_weight__btc_eth_cash__dynamic,equal_weight,btc_eth_cash,True,holdout,50,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
equal_weight__btc_eth_cash__dynamic,equal_weight,btc_eth_cash,True,development,100,False,0.11399179017616223,0.5459515006413154,0.3495956480418559,0.3596953523149898,0.26125951393979346,-0.3169120463817897,0.14299950174389636,0.015445939212755356,0.15738664673642253,0.31,0.8426133532635774,5.637767812655705,-0.1909055731301822,0.35739670972614235,0.5301444942700548,1.184218846222081
equal_weight__btc_eth_cash__dynamic,equal_weight,btc_eth_cash,True,holdout,100,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
volatility_targeting__btc_eth__static,volatility_targeting,btc_eth,False,development,10,False,0.10220981201825641,0.6487368808143021,0.5749703631612019,0.28027519802809575,0.17373800441960147,-0.3646766204693237,0.31141006477329347,0.013454672431675098,0.17027595041033786,0.027003527570371923,0.8297240495896622,4.910955437561411,-0.17692295172569972,0.1565813909341407,1.1788739412057798,1.1504638820809403
volatility_targeting__btc_eth__static,volatility_targeting,btc_eth,False,holdout,10,False,0.09293457440293662,0.9002571768266701,1.110501698696945,1.1589717646562012,0.1047456440106519,-0.08018709103798127,0.21561338289962825,0.01291654654272859,0.11440437857609037,0.006949102039987982,0.8855956214239096,4.7145394880959355,-0.025445948816528396,0.08658749593640258,0.8327137546468402,1.247891130640742
volatility_targeting__btc_eth__static,volatility_targeting,btc_eth,False,development,25,False,0.09413308958111077,0.6065442087824793,0.538546104786529,0.2547016739237119,0.17367871357833756,-0.3695817468765653,0.3109118086696562,0.013454672431675098,0.17027595041033786,0.0675088189259298,0.8297240495896622,4.910955437561411,-0.1773827545949167,0.1561746112648008,1.1788739412057798,1.139769925228371
volatility_targeting__btc_eth__static,volatility_targeting,btc_eth,False,holdout,25,False,0.08523276837816907,0.8326425150458885,1.0310735991037785,1.0356446304583657,0.10475829296918589,-0.08229924229940333,0.21561338289962825,0.01291654654272859,0.11440437857609037,0.017372755099969953,0.8855956214239096,4.7145394880959355,-0.02579692938573419,0.08596722346057661,0.8327137546468402,1.2264140287647443
volatility_targeting__btc_eth__static,volatility_targeting,btc_eth,False,development,50,False,0.08079633145903409,0.5360517979032425,0.4776578635756708,0.21392985016764438,0.17361462022859703,-0.37767675429921865,0.3094170403587444,0.013454672431675098,0.17027595041033786,0.1350176378518596,0.8297240495896622,4.910955437561411,-0.1781487788167817,0.1554967171362398,1.1788739412057798,1.1222038036400062
volatility_targeting__btc_eth__static,volatility_targeting,btc_eth,False,holdout,50,False,0.07251053293558818,0.719621732593396,0.8946011277505364,0.8450059702570377,0.1048326591495014,-0.08581067529443798,0.2137546468401487,0.01291654654272859,0.11440437857609037,0.034745510199939905,0.8855956214239096,4.7145394880959355,-0.026381877220706618,0.08493390131475809,0.8327137546468402,1.1917814198444032
volatility_targeting__btc_eth__static,volatility_targeting,btc_eth,False,development,100,False,0.0545833828764104,0.39461422357865217,0.3537833722298468,0.13868778981052682,0.17361678326418886,-0.3935702122802692,0.30742401594419533,0.013454672431675098,0.17027595041033786,0.2700352757037192,0.8297240495896622,4.910955437561411,-0.1796796503941489,0.15414119881451205,1.1788739412057798,1.0880421361062824
volatility_targeting__btc_eth__static,volatility_targeting,btc_eth,False,holdout,100,False,0.04748858851954241,0.49312507847009507,0.6161340519536966,0.5117273469662822,0.10518054066520746,-0.09280056811712944,0.2137546468401487,0.01291654654272859,0.11440437857609037,0.06949102039987981,0.8855956214239096,4.7145394880959355,-0.028911296430570443,0.08286900148672682,0.8327137546468402,1.1263995149887651
volatility_targeting__btc_eth__dynamic,volatility_targeting,btc_eth,True,development,10,False,0.06692894277219352,0.7572332828018864,0.4684872277338412,0.5731615776090357,0.09106668320554225,-0.1167715097920381,0.14150473343298456,0.005320341156806691,0.0537985638456432,0.010677924701711031,0.9462014361543568,1.9419245222344423,-0.06855637097991363,0.1400230913541809,0.5161933233682112,1.2778323801618412
volatility_targeting__btc_eth__dynamic,volatility_targeting,btc_eth,True,holdout,10,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
volatility_targeting__btc_eth__dynamic,volatility_targeting,btc_eth,True,development,25,False,0.06382850228548653,0.7254544660274238,0.45026051450006377,0.54424909689161,0.09104063698983947,-0.11727810418066398,0.14050822122571002,0.005320341156806691,0.0537985638456432,0.02669481175427758,0.9462014361543568,1.9419245222344423,-0.06894720282067213,0.13956323232855294,0.5161933233682112,1.26419223646916
volatility_targeting__btc_eth__dynamic,volatility_targeting,btc_eth,True,holdout,25,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
volatility_targeting__btc_eth__dynamic,volatility_targeting,btc_eth,True,development,50,False,0.05867935061706264,0.6723184602409904,0.41851704967238584,0.4967689261144036,0.09101494158994339,-0.11812202320309595,0.14000996512207275,0.005320341156806691,0.0537985638456432,0.05338962350855516,0.9462014361543568,1.9419245222344423,-0.06959842679059935,0.13879704708992313,0.5161933233682112,1.2418055461727837
volatility_targeting__btc_eth__dynamic,volatility_targeting,btc_eth,True,holdout,50,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
volatility_targeting__btc_eth__dynamic,volatility_targeting,btc_eth,True,development,100,False,0.048449153324412464,0.5655430776416581,0.3536800110767155,0.39960519871013056,0.09103002903365406,-0.12124255009894647,0.1395117090184355,0.005320341156806691,0.0537985638456432,0.10677924701711032,0.9462014361543568,1.9419245222344423,-0.07090026561293894,0.13726560069128269,0.5161933233682112,1.1985287303040486
volatility_targeting__btc_eth__dynamic,volatility_targeting,btc_eth,True,holdout,100,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
volatility_targeting__btc_eth_cash__static,volatility_targeting,btc_eth_cash,False,development,10,False,0.10220981201825641,0.6487368808143021,0.5749703631612019,0.28027519802809575,0.17373800441960147,-0.3646766204693237,0.31141006477329347,0.013454672431675098,0.17027595041033786,0.027003527570371923,0.8297240495896622,4.910955437561411,-0.17692295172569972,0.1565813909341407,1.1788739412057798,1.1504638820809403
volatility_targeting__btc_eth_cash__static,volatility_targeting,btc_eth_cash,False,holdout,10,False,0.09293457440293662,0.9002571768266701,1.110501698696945,1.1589717646562012,0.1047456440106519,-0.08018709103798127,0.21561338289962825,0.01291654654272859,0.11440437857609037,0.006949102039987982,0.8855956214239096,4.7145394880959355,-0.025445948816528396,0.08658749593640258,0.8327137546468402,1.247891130640742
volatility_targeting__btc_eth_cash__static,volatility_targeting,btc_eth_cash,False,development,25,False,0.09413308958111077,0.6065442087824793,0.538546104786529,0.2547016739237119,0.17367871357833756,-0.3695817468765653,0.3109118086696562,0.013454672431675098,0.17027595041033786,0.0675088189259298,0.8297240495896622,4.910955437561411,-0.1773827545949167,0.1561746112648008,1.1788739412057798,1.139769925228371
volatility_targeting__btc_eth_cash__static,volatility_targeting,btc_eth_cash,False,holdout,25,False,0.08523276837816907,0.8326425150458885,1.0310735991037785,1.0356446304583657,0.10475829296918589,-0.08229924229940333,0.21561338289962825,0.01291654654272859,0.11440437857609037,0.017372755099969953,0.8855956214239096,4.7145394880959355,-0.02579692938573419,0.08596722346057661,0.8327137546468402,1.2264140287647443
volatility_targeting__btc_eth_cash__static,volatility_targeting,btc_eth_cash,False,development,50,False,0.08079633145903409,0.5360517979032425,0.4776578635756708,0.21392985016764438,0.17361462022859703,-0.37767675429921865,0.3094170403587444,0.013454672431675098,0.17027595041033786,0.1350176378518596,0.8297240495896622,4.910955437561411,-0.1781487788167817,0.1554967171362398,1.1788739412057798,1.1222038036400062
volatility_targeting__btc_eth_cash__static,volatility_targeting,btc_eth_cash,False,holdout,50,False,0.07251053293558818,0.719621732593396,0.8946011277505364,0.8450059702570377,0.1048326591495014,-0.08581067529443798,0.2137546468401487,0.01291654654272859,0.11440437857609037,0.034745510199939905,0.8855956214239096,4.7145394880959355,-0.026381877220706618,0.08493390131475809,0.8327137546468402,1.1917814198444032
volatility_targeting__btc_eth_cash__static,volatility_targeting,btc_eth_cash,False,development,100,False,0.0545833828764104,0.39461422357865217,0.3537833722298468,0.13868778981052682,0.17361678326418886,-0.3935702122802692,0.30742401594419533,0.013454672431675098,0.17027595041033786,0.2700352757037192,0.8297240495896622,4.910955437561411,-0.1796796503941489,0.15414119881451205,1.1788739412057798,1.0880421361062824
volatility_targeting__btc_eth_cash__static,volatility_targeting,btc_eth_cash,False,holdout,100,False,0.04748858851954241,0.49312507847009507,0.6161340519536966,0.5117273469662822,0.10518054066520746,-0.09280056811712944,0.2137546468401487,0.01291654654272859,0.11440437857609037,0.06949102039987981,0.8855956214239096,4.7145394880959355,-0.028911296430570443,0.08286900148672682,0.8327137546468402,1.1263995149887651
volatility_targeting__btc_eth_cash__dynamic,volatility_targeting,btc_eth_cash,True,development,10,False,0.06692894277219352,0.7572332828018864,0.4684872277338412,0.5731615776090357,0.09106668320554225,-0.1167715097920381,0.14150473343298456,0.005320341156806691,0.0537985638456432,0.010677924701711031,0.9462014361543568,1.9419245222344423,-0.06855637097991363,0.1400230913541809,0.5161933233682112,1.2778323801618412
volatility_targeting__btc_eth_cash__dynamic,volatility_targeting,btc_eth_cash,True,holdout,10,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
volatility_targeting__btc_eth_cash__dynamic,volatility_targeting,btc_eth_cash,True,development,25,False,0.06382850228548653,0.7254544660274238,0.45026051450006377,0.54424909689161,0.09104063698983947,-0.11727810418066398,0.14050822122571002,0.005320341156806691,0.0537985638456432,0.02669481175427758,0.9462014361543568,1.9419245222344423,-0.06894720282067213,0.13956323232855294,0.5161933233682112,1.26419223646916
volatility_targeting__btc_eth_cash__dynamic,volatility_targeting,btc_eth_cash,True,holdout,25,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
volatility_targeting__btc_eth_cash__dynamic,volatility_targeting,btc_eth_cash,True,development,50,False,0.05867935061706264,0.6723184602409904,0.41851704967238584,0.4967689261144036,0.09101494158994339,-0.11812202320309595,0.14000996512207275,0.005320341156806691,0.0537985638456432,0.05338962350855516,0.9462014361543568,1.9419245222344423,-0.06959842679059935,0.13879704708992313,0.5161933233682112,1.2418055461727837
volatility_targeting__btc_eth_cash__dynamic,volatility_targeting,btc_eth_cash,True,holdout,50,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
volatility_targeting__btc_eth_cash__dynamic,volatility_targeting,btc_eth_cash,True,development,100,False,0.048449153324412464,0.5655430776416581,0.3536800110767155,0.39960519871013056,0.09103002903365406,-0.12124255009894647,0.1395117090184355,0.005320341156806691,0.0537985638456432,0.10677924701711032,0.9462014361543568,1.9419245222344423,-0.07090026561293894,0.13726560069128269,0.5161933233682112,1.1985287303040486
volatility_targeting__btc_eth_cash__dynamic,volatility_targeting,btc_eth_cash,True,holdout,100,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
inverse_volatility__btc_eth__static,inverse_volatility,btc_eth,False,development,10,True,0.21927588327224967,0.6679692493575539,0.6183056415961168,0.29751350098710916,0.4757310475137595,-0.7370283450825668,0.32536123567513703,0.03119942941314317,0.47085201793721976,0.06261725483217834,0.5291479820627802,11.387791735797256,-0.42746519863626653,0.4371157684403435,1.234678624813154,1.1516256821182087
inverse_volatility__btc_eth__static,inverse_volatility,btc_eth,False,holdout,10,True,0.2425430479016255,0.9979533413605051,1.245362232410076,1.4642636367933193,0.2476090971931612,-0.16564165209537363,0.22862453531598512,0.02805559121249377,0.2894981412639405,0.015093908072321648,0.7105018587360594,10.240290792560227,-0.05180663459747892,0.2096841172052175,0.8847583643122676,1.2769175671490183
inverse_volatility__btc_eth__static,inverse_volatility,btc_eth,False,development,25,True,0.1986635195213815,0.6321415843853695,0.5862607031538504,0.2675917533858048,0.47567195471330265,-0.7424127126778646,0.3243647234678625,0.03119942941314317,0.47085201793721976,0.15654313708044587,0.5291479820627802,11.387791735797256,-0.4283540175532258,0.43704985933668716,1.234678624813154,1.142765051128547
inverse_volatility__btc_eth__static,inverse_volatility,btc_eth,False,holdout,25,True,0.2235807776329819,0.9355581592926691,1.1710509189597234,1.319637383424525,0.24770441837794668,-0.16942591990898181,0.22862453531598512,0.02805559121249377,0.2894981412639405,0.03773477018080412,0.7105018587360594,10.240290792560227,-0.05298278066826889,0.20775076550725236,0.8847583643122676,1.2566237592595764
inverse_volatility__btc_eth__static,inverse_volatility,btc_eth,False,development,50,True,0.16504531242527976,0.5723357798013636,0.5324157270342572,0.21963474959368898,0.4756343275535526,-0.7514535506362432,0.32286995515695066,0.03119942941314317,0.47085201793721976,0.31308627416089174,0.5291479820627802,11.387791735797256,-0.4298337124544236,0.4369400144781148,1.234678624813154,1.1281600327938033
inverse_volatility__btc_eth__static,inverse_volatility,btc_eth,False,holdout,50,True,0.1925858558163216,0.8313303876077641,1.044496002009596,1.0960953708385603,0.24796538872845014,-0.17570173265943556,0.22862453531598512,0.02805559121249377,0.2894981412639405,0.07546954036160824,0.7105018587360594,10.240290792560227,-0.05660167768948765,0.20453226493068977,0.8847583643122676,1.2238496880859486
inverse_volatility__btc_eth__static,inverse_volatility,btc_eth,False,development,100,True,0.10048412558502196,0.45247860936642526,0.4231231518497033,0.12918197936539452,0.47578732038431665,-0.7778494034434945,0.3208769307424016,0.03119942941314317,0.47085201793721976,0.6261725483217835,0.5291479820627802,11.387791735797256,-0.4327868422725951,0.4367203384388141,1.234678624813154,1.0996004712552687
inverse_volatility__btc_eth__static,inverse_volatility,btc_eth,False,holdout,100,True,0.13281710407625713,0.6225765716862712,0.7839994700788828,0.7059607457038828,0.24886851804023313,-0.18813667032411407,0.22676579925650558,0.02805559121249377,0.2894981412639405,0.1509390807232165,0.7105018587360594,10.240290792560227,-0.06381168497055889,0.1981093290973046,0.8847583643122676,1.1618843105318761
inverse_volatility__btc_eth__dynamic,inverse_volatility,btc_eth,True,development,10,False,0.17439214859305951,0.7559768475499883,0.4784503287902962,0.5974723372216504,0.2569589143754337,-0.2918832182323505,0.14648729446935724,0.01554244814704782,0.15738664673642253,0.03119369343112498,0.8426133532635774,5.672993573672454,-0.18379110403188403,0.3558692600091533,0.5301444942700548,1.2689451391798425
inverse_volatility__btc_eth__dynamic,inverse_volatility,btc_eth,True,holdout,10,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
inverse_volatility__btc_eth__dynamic,inverse_volatility,btc_eth,True,development,25,False,0.16445607516753702,0.7229957888392967,0.45901176290508805,0.5584449511639784,0.2569109012060726,-0.2944893222237175,0.1454907822620827,0.01554244814704782,0.15738664673642253,0.07798423357781245,0.8426133532635774,5.672993573672454,-0.1846525459125774,0.35477227064801187,0.5301444942700548,1.25535966835029
inverse_volatility__btc_eth__dynamic,inverse_volatility,btc_eth,True,holdout,25,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
inverse_volatility__btc_eth__dynamic,inverse_volatility,btc_eth,True,development,50,False,0.14806699909310717,0.667868292126399,0.42568437938181114,0.4955133741270202,0.25688151057221975,-0.2988153434888956,0.14449427005480817,0.01554244814704782,0.15738664673642253,0.1559684671556249,0.8426133532635774,5.672993573672454,-0.18608735990300773,0.35294507678978615,0.5301444942700548,1.2330720156254242
inverse_volatility__btc_eth__dynamic,inverse_volatility,btc_eth,True,holdout,50,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
inverse_volatility__btc_eth__dynamic,inverse_volatility,btc_eth,True,development,100,False,0.11592123787344066,0.5571634969169247,0.3572205030583368,0.3667855202262014,0.25701261598928304,-0.31604638536971286,0.14349775784753363,0.01554244814704782,0.15738664673642253,0.3119369343112498,0.8426133532635774,5.672993573672454,-0.18895352859364678,0.34929489436900907,0.5301444942700548,1.1898818435308
inverse_volatility__btc_eth__dynamic,inverse_volatility,btc_eth,True,holdout,100,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
inverse_volatility__btc_eth_cash__static,inverse_volatility,btc_eth_cash,False,development,10,False,0.21927588327224967,0.6679692493575539,0.6183056415961168,0.29751350098710916,0.4757310475137595,-0.7370283450825668,0.32536123567513703,0.03119942941314317,0.47085201793721976,0.06261725483217834,0.5291479820627802,11.387791735797256,-0.42746519863626653,0.4371157684403435,1.234678624813154,1.1516256821182087
inverse_volatility__btc_eth_cash__static,inverse_volatility,btc_eth_cash,False,holdout,10,False,0.2425430479016255,0.9979533413605051,1.245362232410076,1.4642636367933193,0.2476090971931612,-0.16564165209537363,0.22862453531598512,0.02805559121249377,0.2894981412639405,0.015093908072321648,0.7105018587360594,10.240290792560227,-0.05180663459747892,0.2096841172052175,0.8847583643122676,1.2769175671490183
inverse_volatility__btc_eth_cash__static,inverse_volatility,btc_eth_cash,False,development,25,False,0.1986635195213815,0.6321415843853695,0.5862607031538504,0.2675917533858048,0.47567195471330265,-0.7424127126778646,0.3243647234678625,0.03119942941314317,0.47085201793721976,0.15654313708044587,0.5291479820627802,11.387791735797256,-0.4283540175532258,0.43704985933668716,1.234678624813154,1.142765051128547
inverse_volatility__btc_eth_cash__static,inverse_volatility,btc_eth_cash,False,holdout,25,False,0.2235807776329819,0.9355581592926691,1.1710509189597234,1.319637383424525,0.24770441837794668,-0.16942591990898181,0.22862453531598512,0.02805559121249377,0.2894981412639405,0.03773477018080412,0.7105018587360594,10.240290792560227,-0.05298278066826889,0.20775076550725236,0.8847583643122676,1.2566237592595764
inverse_volatility__btc_eth_cash__static,inverse_volatility,btc_eth_cash,False,development,50,False,0.16504531242527976,0.5723357798013636,0.5324157270342572,0.21963474959368898,0.4756343275535526,-0.7514535506362432,0.32286995515695066,0.03119942941314317,0.47085201793721976,0.31308627416089174,0.5291479820627802,11.387791735797256,-0.4298337124544236,0.4369400144781148,1.234678624813154,1.1281600327938033
inverse_volatility__btc_eth_cash__static,inverse_volatility,btc_eth_cash,False,holdout,50,False,0.1925858558163216,0.8313303876077641,1.044496002009596,1.0960953708385603,0.24796538872845014,-0.17570173265943556,0.22862453531598512,0.02805559121249377,0.2894981412639405,0.07546954036160824,0.7105018587360594,10.240290792560227,-0.05660167768948765,0.20453226493068977,0.8847583643122676,1.2238496880859486
inverse_volatility__btc_eth_cash__static,inverse_volatility,btc_eth_cash,False,development,100,False,0.10048412558502196,0.45247860936642526,0.4231231518497033,0.12918197936539452,0.47578732038431665,-0.7778494034434945,0.3208769307424016,0.03119942941314317,0.47085201793721976,0.6261725483217835,0.5291479820627802,11.387791735797256,-0.4327868422725951,0.4367203384388141,1.234678624813154,1.0996004712552687
inverse_volatility__btc_eth_cash__static,inverse_volatility,btc_eth_cash,False,holdout,100,False,0.13281710407625713,0.6225765716862712,0.7839994700788828,0.7059607457038828,0.24886851804023313,-0.18813667032411407,0.22676579925650558,0.02805559121249377,0.2894981412639405,0.1509390807232165,0.7105018587360594,10.240290792560227,-0.06381168497055889,0.1981093290973046,0.8847583643122676,1.1618843105318761
inverse_volatility__btc_eth_cash__dynamic,inverse_volatility,btc_eth_cash,True,development,10,False,0.17439214859305951,0.7559768475499883,0.4784503287902962,0.5974723372216504,0.2569589143754337,-0.2918832182323505,0.14648729446935724,0.01554244814704782,0.15738664673642253,0.03119369343112498,0.8426133532635774,5.672993573672454,-0.18379110403188403,0.3558692600091533,0.5301444942700548,1.2689451391798425
inverse_volatility__btc_eth_cash__dynamic,inverse_volatility,btc_eth_cash,True,holdout,10,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
inverse_volatility__btc_eth_cash__dynamic,inverse_volatility,btc_eth_cash,True,development,25,False,0.16445607516753702,0.7229957888392967,0.45901176290508805,0.5584449511639784,0.2569109012060726,-0.2944893222237175,0.1454907822620827,0.01554244814704782,0.15738664673642253,0.07798423357781245,0.8426133532635774,5.672993573672454,-0.1846525459125774,0.35477227064801187,0.5301444942700548,1.25535966835029
inverse_volatility__btc_eth_cash__dynamic,inverse_volatility,btc_eth_cash,True,holdout,25,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
inverse_volatility__btc_eth_cash__dynamic,inverse_volatility,btc_eth_cash,True,development,50,False,0.14806699909310717,0.667868292126399,0.42568437938181114,0.4955133741270202,0.25688151057221975,-0.2988153434888956,0.14449427005480817,0.01554244814704782,0.15738664673642253,0.1559684671556249,0.8426133532635774,5.672993573672454,-0.18608735990300773,0.35294507678978615,0.5301444942700548,1.2330720156254242
inverse_volatility__btc_eth_cash__dynamic,inverse_volatility,btc_eth_cash,True,holdout,50,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
inverse_volatility__btc_eth_cash__dynamic,inverse_volatility,btc_eth_cash,True,development,100,False,0.11592123787344066,0.5571634969169247,0.3572205030583368,0.3667855202262014,0.25701261598928304,-0.31604638536971286,0.14349775784753363,0.01554244814704782,0.15738664673642253,0.3119369343112498,0.8426133532635774,5.672993573672454,-0.18895352859364678,0.34929489436900907,0.5301444942700548,1.1898818435308
inverse_volatility__btc_eth_cash__dynamic,inverse_volatility,btc_eth_cash,True,holdout,100,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
risk_parity__btc_eth__static,risk_parity,btc_eth,False,development,10,False,0.21927588327224967,0.6679692493575539,0.6183056415961168,0.29751350098710916,0.4757310475137595,-0.7370283450825668,0.32536123567513703,0.03119942941314317,0.47085201793721976,0.06261725483217834,0.5291479820627802,11.387791735797256,-0.42746519863626653,0.4371157684403435,1.234678624813154,1.1516256821182087
risk_parity__btc_eth__static,risk_parity,btc_eth,False,holdout,10,False,0.2425430479016255,0.9979533413605051,1.245362232410076,1.4642636367933193,0.2476090971931612,-0.16564165209537363,0.22862453531598512,0.02805559121249377,0.2894981412639405,0.015093908072321648,0.7105018587360594,10.240290792560227,-0.05180663459747892,0.2096841172052175,0.8847583643122676,1.2769175671490183
risk_parity__btc_eth__static,risk_parity,btc_eth,False,development,25,False,0.1986635195213815,0.6321415843853695,0.5862607031538504,0.2675917533858048,0.47567195471330265,-0.7424127126778646,0.3243647234678625,0.03119942941314317,0.47085201793721976,0.15654313708044587,0.5291479820627802,11.387791735797256,-0.4283540175532258,0.43704985933668716,1.234678624813154,1.142765051128547
