candidate,method,universe,dynamic_budget,fold,test_groups,fold_sharpe
kelly__btc_eth_cash__static,kelly,btc_eth_cash,False,2,"0,3",-0.4312335270908268
kelly__btc_eth_cash__static,kelly,btc_eth_cash,False,3,"0,4",0.31015292310896864
kelly__btc_eth_cash__static,kelly,btc_eth_cash,False,4,"0,5",0.13060678426839836
kelly__btc_eth_cash__static,kelly,btc_eth_cash,False,5,"1,2",1.6327449218386587
kelly__btc_eth_cash__static,kelly,btc_eth_cash,False,6,"1,3",0.9951223019347808
kelly__btc_eth_cash__static,kelly,btc_eth_cash,False,7,"1,4",2.076628772211631
kelly__btc_eth_cash__static,kelly,btc_eth_cash,False,8,"1,5",1.9478738808777072
kelly__btc_eth_cash__static,kelly,btc_eth_cash,False,9,"2,3",-0.6003017295244502
kelly__btc_eth_cash__static,kelly,btc_eth_cash,False,10,"2,4",0.25775435099437316
kelly__btc_eth_cash__static,kelly,btc_eth_cash,False,11,"2,5",0.0011715537896623102
kelly__btc_eth_cash__static,kelly,btc_eth_cash,False,12,"3,4",-0.3167523985014076
kelly__btc_eth_cash__static,kelly,btc_eth_cash,False,13,"3,5",-0.4870955619950664
kelly__btc_eth_cash__static,kelly,btc_eth_cash,False,14,"4,5",0.7659850062845128
kelly__btc_eth_cash__dynamic,kelly,btc_eth_cash,True,0,"0,1",1.2149440796547082
kelly__btc_eth_cash__dynamic,kelly,btc_eth_cash,True,1,"0,2",-0.7597916742167774
kelly__btc_eth_cash__dynamic,kelly,btc_eth_cash,True,2,"0,3",-0.7366121674886408
kelly__btc_eth_cash__dynamic,kelly,btc_eth_cash,True,3,"0,4",-0.618156624349637
kelly__btc_eth_cash__dynamic,kelly,btc_eth_cash,True,4,"0,5",-0.618156624349637
kelly__btc_eth_cash__dynamic,kelly,btc_eth_cash,True,5,"1,2",1.3876243051890558
kelly__btc_eth_cash__dynamic,kelly,btc_eth_cash,True,6,"1,3",1.5468831555084295
kelly__btc_eth_cash__dynamic,kelly,btc_eth_cash,True,7,"1,4",1.6110017403547794
kelly__btc_eth_cash__dynamic,kelly,btc_eth_cash,True,8,"1,5",1.6110017403547794
kelly__btc_eth_cash__dynamic,kelly,btc_eth_cash,True,9,"2,3",-0.5961164351320966
kelly__btc_eth_cash__dynamic,kelly,btc_eth_cash,True,10,"2,4",-0.43879395499071755
kelly__btc_eth_cash__dynamic,kelly,btc_eth_cash,True,11,"2,5",-0.43879395499071755
kelly__btc_eth_cash__dynamic,kelly,btc_eth_cash,True,12,"3,4",-0.7359800721939871
kelly__btc_eth_cash__dynamic,kelly,btc_eth_cash,True,13,"3,5",-0.7359800721939871
kelly__btc_eth_cash__dynamic,kelly,btc_eth_cash,True,14,"4,5",
fractional_kelly_0_25__btc_eth__static,fractional_kelly_0_25,btc_eth,False,0,"0,1",1.5437889937673475
fractional_kelly_0_25__btc_eth__static,fractional_kelly_0_25,btc_eth,False,1,"0,2",0.13902760257527264
fractional_kelly_0_25__btc_eth__static,fractional_kelly_0_25,btc_eth,False,2,"0,3",-0.3342779328569466
fractional_kelly_0_25__btc_eth__static,fractional_kelly_0_25,btc_eth,False,3,"0,4",0.4523795500536978
fractional_kelly_0_25__btc_eth__static,fractional_kelly_0_25,btc_eth,False,4,"0,5",0.2817586423011696
fractional_kelly_0_25__btc_eth__static,fractional_kelly_0_25,btc_eth,False,5,"1,2",1.6019941022466648
fractional_kelly_0_25__btc_eth__static,fractional_kelly_0_25,btc_eth,False,6,"1,3",0.898746183587434
fractional_kelly_0_25__btc_eth__static,fractional_kelly_0_25,btc_eth,False,7,"1,4",2.001904812218916
fractional_kelly_0_25__btc_eth__static,fractional_kelly_0_25,btc_eth,False,8,"1,5",1.872476681355294
fractional_kelly_0_25__btc_eth__static,fractional_kelly_0_25,btc_eth,False,9,"2,3",-0.49218104145771435
fractional_kelly_0_25__btc_eth__static,fractional_kelly_0_25,btc_eth,False,10,"2,4",0.3944436781242838
fractional_kelly_0_25__btc_eth__static,fractional_kelly_0_25,btc_eth,False,11,"2,5",0.16716417850461113
fractional_kelly_0_25__btc_eth__static,fractional_kelly_0_25,btc_eth,False,12,"3,4",-0.2895458869175789
fractional_kelly_0_25__btc_eth__static,fractional_kelly_0_25,btc_eth,False,13,"3,5",-0.4425823292861086
fractional_kelly_0_25__btc_eth__static,fractional_kelly_0_25,btc_eth,False,14,"4,5",0.8198965494497684
fractional_kelly_0_25__btc_eth__dynamic,fractional_kelly_0_25,btc_eth,True,0,"0,1",1.1695433655640604
fractional_kelly_0_25__btc_eth__dynamic,fractional_kelly_0_25,btc_eth,True,1,"0,2",-0.7449522689878185
fractional_kelly_0_25__btc_eth__dynamic,fractional_kelly_0_25,btc_eth,True,2,"0,3",-0.7296338160821145
fractional_kelly_0_25__btc_eth__dynamic,fractional_kelly_0_25,btc_eth,True,3,"0,4",-0.6070384110511935
fractional_kelly_0_25__btc_eth__dynamic,fractional_kelly_0_25,btc_eth,True,4,"0,5",-0.6070384110511935
fractional_kelly_0_25__btc_eth__dynamic,fractional_kelly_0_25,btc_eth,True,5,"1,2",1.3243299652482217
fractional_kelly_0_25__btc_eth__dynamic,fractional_kelly_0_25,btc_eth,True,6,"1,3",1.480739910400903
fractional_kelly_0_25__btc_eth__dynamic,fractional_kelly_0_25,btc_eth,True,7,"1,4",1.5455537763058296
fractional_kelly_0_25__btc_eth__dynamic,fractional_kelly_0_25,btc_eth,True,8,"1,5",1.5455537763058296
fractional_kelly_0_25__btc_eth__dynamic,fractional_kelly_0_25,btc_eth,True,9,"2,3",-0.5872404366444659
fractional_kelly_0_25__btc_eth__dynamic,fractional_kelly_0_25,btc_eth,True,10,"2,4",-0.4297692100607864
fractional_kelly_0_25__btc_eth__dynamic,fractional_kelly_0_25,btc_eth,True,11,"2,5",-0.4297692100607864
fractional_kelly_0_25__btc_eth__dynamic,fractional_kelly_0_25,btc_eth,True,12,"3,4",-0.7359800721939869
fractional_kelly_0_25__btc_eth__dynamic,fractional_kelly_0_25,btc_eth,True,13,"3,5",-0.7359800721939869
fractional_kelly_0_25__btc_eth__dynamic,fractional_kelly_0_25,btc_eth,True,14,"4,5",
fractional_kelly_0_25__btc_eth_cash__static,fractional_kelly_0_25,btc_eth_cash,False,0,"0,1",1.5437889937673475
fractional_kelly_0_25__btc_eth_cash__static,fractional_kelly_0_25,btc_eth_cash,False,1,"0,2",0.13902760257527264
fractional_kelly_0_25__btc_eth_cash__static,fractional_kelly_0_25,btc_eth_cash,False,2,"0,3",-0.3342779328569466
fractional_kelly_0_25__btc_eth_cash__static,fractional_kelly_0_25,btc_eth_cash,False,3,"0,4",0.4523795500536978
fractional_kelly_0_25__btc_eth_cash__static,fractional_kelly_0_25,btc_eth_cash,False,4,"0,5",0.2817586423011696
fractional_kelly_0_25__btc_eth_cash__static,fractional_kelly_0_25,btc_eth_cash,False,5,"1,2",1.6019941022466648
fractional_kelly_0_25__btc_eth_cash__static,fractional_kelly_0_25,btc_eth_cash,False,6,"1,3",0.898746183587434
fractional_kelly_0_25__btc_eth_cash__static,fractional_kelly_0_25,btc_eth_cash,False,7,"1,4",2.001904812218916
fractional_kelly_0_25__btc_eth_cash__static,fractional_kelly_0_25,btc_eth_cash,False,8,"1,5",1.872476681355294
fractional_kelly_0_25__btc_eth_cash__static,fractional_kelly_0_25,btc_eth_cash,False,9,"2,3",-0.49218104145771435
fractional_kelly_0_25__btc_eth_cash__static,fractional_kelly_0_25,btc_eth_cash,False,10,"2,4",0.3944436781242838
fractional_kelly_0_25__btc_eth_cash__static,fractional_kelly_0_25,btc_eth_cash,False,11,"2,5",0.16716417850461113
fractional_kelly_0_25__btc_eth_cash__static,fractional_kelly_0_25,btc_eth_cash,False,12,"3,4",-0.2895458869175789
fractional_kelly_0_25__btc_eth_cash__static,fractional_kelly_0_25,btc_eth_cash,False,13,"3,5",-0.4425823292861086
fractional_kelly_0_25__btc_eth_cash__static,fractional_kelly_0_25,btc_eth_cash,False,14,"4,5",0.8198965494497684
fractional_kelly_0_25__btc_eth_cash__dynamic,fractional_kelly_0_25,btc_eth_cash,True,0,"0,1",1.1695433655640604
fractional_kelly_0_25__btc_eth_cash__dynamic,fractional_kelly_0_25,btc_eth_cash,True,1,"0,2",-0.7449522689878185
fractional_kelly_0_25__btc_eth_cash__dynamic,fractional_kelly_0_25,btc_eth_cash,True,2,"0,3",-0.7296338160821145
fractional_kelly_0_25__btc_eth_cash__dynamic,fractional_kelly_0_25,btc_eth_cash,True,3,"0,4",-0.6070384110511935
fractional_kelly_0_25__btc_eth_cash__dynamic,fractional_kelly_0_25,btc_eth_cash,True,4,"0,5",-0.6070384110511935
fractional_kelly_0_25__btc_eth_cash__dynamic,fractional_kelly_0_25,btc_eth_cash,True,5,"1,2",1.3243299652482217
fractional_kelly_0_25__btc_eth_cash__dynamic,fractional_kelly_0_25,btc_eth_cash,True,6,"1,3",1.480739910400903
fractional_kelly_0_25__btc_eth_cash__dynamic,fractional_kelly_0_25,btc_eth_cash,True,7,"1,4",1.5455537763058296
fractional_kelly_0_25__btc_eth_cash__dynamic,fractional_kelly_0_25,btc_eth_cash,True,8,"1,5",1.5455537763058296
fractional_kelly_0_25__btc_eth_cash__dynamic,fractional_kelly_0_25,btc_eth_cash,True,9,"2,3",-0.5872404366444659
fractional_kelly_0_25__btc_eth_cash__dynamic,fractional_kelly_0_25,btc_eth_cash,True,10,"2,4",-0.4297692100607864
fractional_kelly_0_25__btc_eth_cash__dynamic,fractional_kelly_0_25,btc_eth_cash,True,11,"2,5",-0.4297692100607864
fractional_kelly_0_25__btc_eth_cash__dynamic,fractional_kelly_0_25,btc_eth_cash,True,12,"3,4",-0.7359800721939869
fractional_kelly_0_25__btc_eth_cash__dynamic,fractional_kelly_0_25,btc_eth_cash,True,13,"3,5",-0.7359800721939869
fractional_kelly_0_25__btc_eth_cash__dynamic,fractional_kelly_0_25,btc_eth_cash,True,14,"4,5",
fractional_kelly_0_50__btc_eth__static,fractional_kelly_0_50,btc_eth,False,0,"0,1",1.510830254091539
fractional_kelly_0_50__btc_eth__static,fractional_kelly_0_50,btc_eth,False,1,"0,2",0.10909719933870822
fractional_kelly_0_50__btc_eth__static,fractional_kelly_0_50,btc_eth,False,2,"0,3",-0.34230353151538656
fractional_kelly_0_50__btc_eth__static,fractional_kelly_0_50,btc_eth,False,3,"0,4",0.41990491478273473
fractional_kelly_0_50__btc_eth__static,fractional_kelly_0_50,btc_eth,False,4,"0,5",0.2504283347751541
fractional_kelly_0_50__btc_eth__static,fractional_kelly_0_50,btc_eth,False,5,"1,2",1.5947939619813472
fractional_kelly_0_50__btc_eth__static,fractional_kelly_0_50,btc_eth,False,6,"1,3",0.9105982967990729
fractional_kelly_0_50__btc_eth__static,fractional_kelly_0_50,btc_eth,False,7,"1,4",1.9920608116287646
fractional_kelly_0_50__btc_eth__static,fractional_kelly_0_50,btc_eth,False,8,"1,5",1.8641476078338366
fractional_kelly_0_50__btc_eth__static,fractional_kelly_0_50,btc_eth,False,9,"2,3",-0.4855128514106956
fractional_kelly_0_50__btc_eth__static,fractional_kelly_0_50,btc_eth,False,10,"2,4",0.3924930966579238
fractional_kelly_0_50__btc_eth__static,fractional_kelly_0_50,btc_eth,False,11,"2,5",0.16423162855762635
fractional_kelly_0_50__btc_eth__static,fractional_kelly_0_50,btc_eth,False,12,"3,4",-0.2755749767799766
fractional_kelly_0_50__btc_eth__static,fractional_kelly_0_50,btc_eth,False,13,"3,5",-0.4301255578322828
fractional_kelly_0_50__btc_eth__static,fractional_kelly_0_50,btc_eth,False,14,"4,5",0.8218101618388453
fractional_kelly_0_50__btc_eth__dynamic,fractional_kelly_0_50,btc_eth,True,0,"0,1",1.1610964791233154
fractional_kelly_0_50__btc_eth__dynamic,fractional_kelly_0_50,btc_eth,True,1,"0,2",-0.7523092645014047
fractional_kelly_0_50__btc_eth__dynamic,fractional_kelly_0_50,btc_eth,True,2,"0,3",-0.7346756153417715
fractional_kelly_0_50__btc_eth__dynamic,fractional_kelly_0_50,btc_eth,True,3,"0,4",-0.6136626772872336
fractional_kelly_0_50__btc_eth__dynamic,fractional_kelly_0_50,btc_eth,True,4,"0,5",-0.6136626772872336
fractional_kelly_0_50__btc_eth__dynamic,fractional_kelly_0_50,btc_eth,True,5,"1,2",1.3228416203467135
fractional_kelly_0_50__btc_eth__dynamic,fractional_kelly_0_50,btc_eth,True,6,"1,3",1.4792448863606495
fractional_kelly_0_50__btc_eth__dynamic,fractional_kelly_0_50,btc_eth,True,7,"1,4",1.5437503641423898
fractional_kelly_0_50__btc_eth__dynamic,fractional_kelly_0_50,btc_eth,True,8,"1,5",1.5437503641423898
fractional_kelly_0_50__btc_eth__dynamic,fractional_kelly_0_50,btc_eth,True,9,"2,3",-0.5902403193988583
fractional_kelly_0_50__btc_eth__dynamic,fractional_kelly_0_50,btc_eth,True,10,"2,4",-0.432823317950184
fractional_kelly_0_50__btc_eth__dynamic,fractional_kelly_0_50,btc_eth,True,11,"2,5",-0.432823317950184
fractional_kelly_0_50__btc_eth__dynamic,fractional_kelly_0_50,btc_eth,True,12,"3,4",-0.7359800721939871
fractional_kelly_0_50__btc_eth__dynamic,fractional_kelly_0_50,btc_eth,True,13,"3,5",-0.7359800721939871
fractional_kelly_0_50__btc_eth__dynamic,fractional_kelly_0_50,btc_eth,True,14,"4,5",
fractional_kelly_0_50__btc_eth_cash__static,fractional_kelly_0_50,btc_eth_cash,False,0,"0,1",1.510830254091539
fractional_kelly_0_50__btc_eth_cash__static,fractional_kelly_0_50,btc_eth_cash,False,1,"0,2",0.10909719933870822
fractional_kelly_0_50__btc_eth_cash__static,fractional_kelly_0_50,btc_eth_cash,False,2,"0,3",-0.34230353151538656
fractional_kelly_0_50__btc_eth_cash__static,fractional_kelly_0_50,btc_eth_cash,False,3,"0,4",0.41990491478273473
fractional_kelly_0_50__btc_eth_cash__static,fractional_kelly_0_50,btc_eth_cash,False,4,"0,5",0.2504283347751541
fractional_kelly_0_50__btc_eth_cash__static,fractional_kelly_0_50,btc_eth_cash,False,5,"1,2",1.5947939619813472
fractional_kelly_0_50__btc_eth_cash__static,fractional_kelly_0_50,btc_eth_cash,False,6,"1,3",0.9105982967990729
fractional_kelly_0_50__btc_eth_cash__static,fractional_kelly_0_50,btc_eth_cash,False,7,"1,4",1.9920608116287646
fractional_kelly_0_50__btc_eth_cash__static,fractional_kelly_0_50,btc_eth_cash,False,8,"1,5",1.8641476078338366
fractional_kelly_0_50__btc_eth_cash__static,fractional_kelly_0_50,btc_eth_cash,False,9,"2,3",-0.4855128514106956
fractional_kelly_0_50__btc_eth_cash__static,fractional_kelly_0_50,btc_eth_cash,False,10,"2,4",0.3924930966579238
fractional_kelly_0_50__btc_eth_cash__static,fractional_kelly_0_50,btc_eth_cash,False,11,"2,5",0.16423162855762635
fractional_kelly_0_50__btc_eth_cash__static,fractional_kelly_0_50,btc_eth_cash,False,12,"3,4",-0.2755749767799766
fractional_kelly_0_50__btc_eth_cash__static,fractional_kelly_0_50,btc_eth_cash,False,13,"3,5",-0.4301255578322828
fractional_kelly_0_50__btc_eth_cash__static,fractional_kelly_0_50,btc_eth_cash,False,14,"4,5",0.8218101618388453
fractional_kelly_0_50__btc_eth_cash__dynamic,fractional_kelly_0_50,btc_eth_cash,True,0,"0,1",1.1610964791233154
fractional_kelly_0_50__btc_eth_cash__dynamic,fractional_kelly_0_50,btc_eth_cash,True,1,"0,2",-0.7523092645014047
fractional_kelly_0_50__btc_eth_cash__dynamic,fractional_kelly_0_50,btc_eth_cash,True,2,"0,3",-0.7346756153417715
fractional_kelly_0_50__btc_eth_cash__dynamic,fractional_kelly_0_50,btc_eth_cash,True,3,"0,4",-0.6136626772872336
fractional_kelly_0_50__btc_eth_cash__dynamic,fractional_kelly_0_50,btc_eth_cash,True,4,"0,5",-0.6136626772872336
fractional_kelly_0_50__btc_eth_cash__dynamic,fractional_kelly_0_50,btc_eth_cash,True,5,"1,2",1.3228416203467135
fractional_kelly_0_50__btc_eth_cash__dynamic,fractional_kelly_0_50,btc_eth_cash,True,6,"1,3",1.4792448863606495
fractional_kelly_0_50__btc_eth_cash__dynamic,fractional_kelly_0_50,btc_eth_cash,True,7,"1,4",1.5437503641423898
fractional_kelly_0_50__btc_eth_cash__dynamic,fractional_kelly_0_50,btc_eth_cash,True,8,"1,5",1.5437503641423898
fractional_kelly_0_50__btc_eth_cash__dynamic,fractional_kelly_0_50,btc_eth_cash,True,9,"2,3",-0.5902403193988583
fractional_kelly_0_50__btc_eth_cash__dynamic,fractional_kelly_0_50,btc_eth_cash,True,10,"2,4",-0.432823317950184
fractional_kelly_0_50__btc_eth_cash__dynamic,fractional_kelly_0_50,btc_eth_cash,True,11,"2,5",-0.432823317950184
fractional_kelly_0_50__btc_eth_cash__dynamic,fractional_kelly_0_50,btc_eth_cash,True,12,"3,4",-0.7359800721939871
fractional_kelly_0_50__btc_eth_cash__dynamic,fractional_kelly_0_50,btc_eth_cash,True,13,"3,5",-0.7359800721939871
fractional_kelly_0_50__btc_eth_cash__dynamic,fractional_kelly_0_50,btc_eth_cash,True,14,"4,5",
fractional_kelly_0_75__btc_eth__static,fractional_kelly_0_75,btc_eth,False,0,"0,1",1.502982326492899
fractional_kelly_0_75__btc_eth__static,fractional_kelly_0_75,btc_eth,False,1,"0,2",0.09396102968762372
fractional_kelly_0_75__btc_eth__static,fractional_kelly_0_75,btc_eth,False,2,"0,3",-0.333541646466411
fractional_kelly_0_75__btc_eth__static,fractional_kelly_0_75,btc_eth,False,3,"0,4",0.40538765355005496
fractional_kelly_0_75__btc_eth__static,fractional_kelly_0_75,btc_eth,False,4,"0,5",0.23667251141158518
fractional_kelly_0_75__btc_eth__static,fractional_kelly_0_75,btc_eth,False,5,"1,2",1.5982594058039044
fractional_kelly_0_75__btc_eth__static,fractional_kelly_0_75,btc_eth,False,6,"1,3",0.9408344103381499
fractional_kelly_0_75__btc_eth__static,fractional_kelly_0_75,btc_eth,False,7,"1,4",1.9902695508364012
fractional_kelly_0_75__btc_eth__static,fractional_kelly_0_75,btc_eth,False,8,"1,5",1.8645677958828095
fractional_kelly_0_75__btc_eth__static,fractional_kelly_0_75,btc_eth,False,9,"2,3",-0.4712813354244958
fractional_kelly_0_75__btc_eth__static,fractional_kelly_0_75,btc_eth,False,10,"2,4",0.39077095763736047
fractional_kelly_0_75__btc_eth__static,fractional_kelly_0_75,btc_eth,False,11,"2,5",0.16149937265284434
fractional_kelly_0_75__btc_eth__static,fractional_kelly_0_75,btc_eth,False,12,"3,4",-0.25346159166249854
fractional_kelly_0_75__btc_eth__static,fractional_kelly_0_75,btc_eth,False,13,"3,5",-0.40939897276628484
fractional_kelly_0_75__btc_eth__static,fractional_kelly_0_75,btc_eth,False,14,"4,5",0.8236683086103816
fractional_kelly_0_75__btc_eth__dynamic,fractional_kelly_0_75,btc_eth,True,0,"0,1",1.155862183595289
fractional_kelly_0_75__btc_eth__dynamic,fractional_kelly_0_75,btc_eth,True,1,"0,2",-0.7593239471395677
fractional_kelly_0_75__btc_eth__dynamic,fractional_kelly_0_75,btc_eth,True,2,"0,3",-0.7395269007199045
fractional_kelly_0_75__btc_eth__dynamic,fractional_kelly_0_75,btc_eth,True,3,"0,4",-0.6199303817022123
fractional_kelly_0_75__btc_eth__dynamic,fractional_kelly_0_75,btc_eth,True,4,"0,5",-0.6199303817022123
fractional_kelly_0_75__btc_eth__dynamic,fractional_kelly_0_75,btc_eth,True,5,"1,2",1.3241277045283126
fractional_kelly_0_75__btc_eth__dynamic,fractional_kelly_0_75,btc_eth,True,6,"1,3",1.480752076325384
fractional_kelly_0_75__btc_eth__dynamic,fractional_kelly_0_75,btc_eth,True,7,"1,4",1.5450017129027245
fractional_kelly_0_75__btc_eth__dynamic,fractional_kelly_0_75,btc_eth,True,8,"1,5",1.5450017129027245
fractional_kelly_0_75__btc_eth__dynamic,fractional_kelly_0_75,btc_eth,True,9,"2,3",-0.5931988237390717
fractional_kelly_0_75__btc_eth__dynamic,fractional_kelly_0_75,btc_eth,True,10,"2,4",-0.4358313424289199
fractional_kelly_0_75__btc_eth__dynamic,fractional_kelly_0_75,btc_eth,True,11,"2,5",-0.4358313424289199
fractional_kelly_0_75__btc_eth__dynamic,fractional_kelly_0_75,btc_eth,True,12,"3,4",-0.735980072193987
fractional_kelly_0_75__btc_eth__dynamic,fractional_kelly_0_75,btc_eth,True,13,"3,5",-0.735980072193987
fractional_kelly_0_75__btc_eth__dynamic,fractional_kelly_0_75,btc_eth,True,14,"4,5",
fractional_kelly_0_75__btc_eth_cash__static,fractional_kelly_0_75,btc_eth_cash,False,0,"0,1",1.502982326492899
fractional_kelly_0_75__btc_eth_cash__static,fractional_kelly_0_75,btc_eth_cash,False,1,"0,2",0.09396102968762372
fractional_kelly_0_75__btc_eth_cash__static,fractional_kelly_0_75,btc_eth_cash,False,2,"0,3",-0.333541646466411
fractional_kelly_0_75__btc_eth_cash__static,fractional_kelly_0_75,btc_eth_cash,False,3,"0,4",0.40538765355005496
fractional_kelly_0_75__btc_eth_cash__static,fractional_kelly_0_75,btc_eth_cash,False,4,"0,5",0.23667251141158518
fractional_kelly_0_75__btc_eth_cash__static,fractional_kelly_0_75,btc_eth_cash,False,5,"1,2",1.5982594058039044
fractional_kelly_0_75__btc_eth_cash__static,fractional_kelly_0_75,btc_eth_cash,False,6,"1,3",0.9408344103381499
fractional_kelly_0_75__btc_eth_cash__static,fractional_kelly_0_75,btc_eth_cash,False,7,"1,4",1.9902695508364012
fractional_kelly_0_75__btc_eth_cash__static,fractional_kelly_0_75,btc_eth_cash,False,8,"1,5",1.8645677958828095
fractional_kelly_0_75__btc_eth_cash__static,fractional_kelly_0_75,btc_eth_cash,False,9,"2,3",-0.4712813354244958
fractional_kelly_0_75__btc_eth_cash__static,fractional_kelly_0_75,btc_eth_cash,False,10,"2,4",0.39077095763736047
fractional_kelly_0_75__btc_eth_cash__static,fractional_kelly_0_75,btc_eth_cash,False,11,"2,5",0.16149937265284434
fractional_kelly_0_75__btc_eth_cash__static,fractional_kelly_0_75,btc_eth_cash,False,12,"3,4",-0.25346159166249854
fractional_kelly_0_75__btc_eth_cash__static,fractional_kelly_0_75,btc_eth_cash,False,13,"3,5",-0.40939897276628484
fractional_kelly_0_75__btc_eth_cash__static,fractional_kelly_0_75,btc_eth_cash,False,14,"4,5",0.8236683086103816
fractional_kelly_0_75__btc_eth_cash__dynamic,fractional_kelly_0_75,btc_eth_cash,True,0,"0,1",1.155862183595289
fractional_kelly_0_75__btc_eth_cash__dynamic,fractional_kelly_0_75,btc_eth_cash,True,1,"0,2",-0.7593239471395677
fractional_kelly_0_75__btc_eth_cash__dynamic,fractional_kelly_0_75,btc_eth_cash,True,2,"0,3",-0.7395269007199045
fractional_kelly_0_75__btc_eth_cash__dynamic,fractional_kelly_0_75,btc_eth_cash,True,3,"0,4",-0.6199303817022123
fractional_kelly_0_75__btc_eth_cash__dynamic,fractional_kelly_0_75,btc_eth_cash,True,4,"0,5",-0.6199303817022123
fractional_kelly_0_75__btc_eth_cash__dynamic,fractional_kelly_0_75,btc_eth_cash,True,5,"1,2",1.3241277045283126
fractional_kelly_0_75__btc_eth_cash__dynamic,fractional_kelly_0_75,btc_eth_cash,True,6,"1,3",1.480752076325384
fractional_kelly_0_75__btc_eth_cash__dynamic,fractional_kelly_0_75,btc_eth_cash,True,7,"1,4",1.5450017129027245
fractional_kelly_0_75__btc_eth_cash__dynamic,fractional_kelly_0_75,btc_eth_cash,True,8,"1,5",1.5450017129027245
fractional_kelly_0_75__btc_eth_cash__dynamic,fractional_kelly_0_75,btc_eth_cash,True,9,"2,3",-0.5931988237390717
fractional_kelly_0_75__btc_eth_cash__dynamic,fractional_kelly_0_75,btc_eth_cash,True,10,"2,4",-0.4358313424289199
fractional_kelly_0_75__btc_eth_cash__dynamic,fractional_kelly_0_75,btc_eth_cash,True,11,"2,5",-0.4358313424289199
fractional_kelly_0_75__btc_eth_cash__dynamic,fractional_kelly_0_75,btc_eth_cash,True,12,"3,4",-0.735980072193987
fractional_kelly_0_75__btc_eth_cash__dynamic,fractional_kelly_0_75,btc_eth_cash,True,13,"3,5",-0.735980072193987
fractional_kelly_0_75__btc_eth_cash__dynamic,fractional_kelly_0_75,btc_eth_cash,True,14,"4,5",
probability_weighted__btc_eth__static,probability_weighted,btc_eth,False,0,"0,1",1.7591672558842912
probability_weighted__btc_eth__static,probability_weighted,btc_eth,False,1,"0,2",0.15142202294529053
probability_weighted__btc_eth__static,probability_weighted,btc_eth,False,2,"0,3",-0.2780161084661683
probability_weighted__btc_eth__static,probability_weighted,btc_eth,False,3,"0,4",0.5274456843386292
probability_weighted__btc_eth__static,probability_weighted,btc_eth,False,4,"0,5",0.403786477444746
probability_weighted__btc_eth__static,probability_weighted,btc_eth,False,5,"1,2",1.7064442124028871
probability_weighted__btc_eth__static,probability_weighted,btc_eth,False,6,"1,3",0.9585892253482098
probability_weighted__btc_eth__static,probability_weighted,btc_eth,False,7,"1,4",2.161281843730969
probability_weighted__btc_eth__static,probability_weighted,btc_eth,False,8,"1,5",2.069068290917089
probability_weighted__btc_eth__static,probability_weighted,btc_eth,False,9,"2,3",-0.5891061738209562
probability_weighted__btc_eth__static,probability_weighted,btc_eth,False,10,"2,4",0.2268978443743585
probability_weighted__btc_eth__static,probability_weighted,btc_eth,False,11,"2,5",0.045700338072462064
probability_weighted__btc_eth__static,probability_weighted,btc_eth,False,12,"3,4",-0.33795745821734585
probability_weighted__btc_eth__static,probability_weighted,btc_eth,False,13,"3,5",-0.4486139787839674
probability_weighted__btc_eth__static,probability_weighted,btc_eth,False,14,"4,5",0.7660977786377144
probability_weighted__btc_eth__dynamic,probability_weighted,btc_eth,True,0,"0,1",1.4340900849968197
probability_weighted__btc_eth__dynamic,probability_weighted,btc_eth,True,1,"0,2",-0.4534807192472666
probability_weighted__btc_eth__dynamic,probability_weighted,btc_eth,True,2,"0,3",-0.3406772071862156
probability_weighted__btc_eth__dynamic,probability_weighted,btc_eth,True,3,"0,4",-0.21782376395039085
probability_weighted__btc_eth__dynamic,probability_weighted,btc_eth,True,4,"0,5",-0.21782376395039085
probability_weighted__btc_eth__dynamic,probability_weighted,btc_eth,True,5,"1,2",1.460232634632337
probability_weighted__btc_eth__dynamic,probability_weighted,btc_eth,True,6,"1,3",1.6201920719327678
probability_weighted__btc_eth__dynamic,probability_weighted,btc_eth,True,7,"1,4",1.6882205499352894
probability_weighted__btc_eth__dynamic,probability_weighted,btc_eth,True,8,"1,5",1.6882205499352894
probability_weighted__btc_eth__dynamic,probability_weighted,btc_eth,True,9,"2,3",-0.6611553660684215
probability_weighted__btc_eth__dynamic,probability_weighted,btc_eth,True,10,"2,4",-0.49023814360349993
probability_weighted__btc_eth__dynamic,probability_weighted,btc_eth,True,11,"2,5",-0.49023814360349993
probability_weighted__btc_eth__dynamic,probability_weighted,btc_eth,True,12,"3,4",-0.7359800721939873
probability_weighted__btc_eth__dynamic,probability_weighted,btc_eth,True,13,"3,5",-0.7359800721939873
probability_weighted__btc_eth__dynamic,probability_weighted,btc_eth,True,14,"4,5",
probability_weighted__btc_eth_cash__static,probability_weighted,btc_eth_cash,False,0,"0,1",1.7591672558842912
probability_weighted__btc_eth_cash__static,probability_weighted,btc_eth_cash,False,1,"0,2",0.15142202294529053
probability_weighted__btc_eth_cash__static,probability_weighted,btc_eth_cash,False,2,"0,3",-0.2780161084661683
probability_weighted__btc_eth_cash__static,probability_weighted,btc_eth_cash,False,3,"0,4",0.5274456843386292
probability_weighted__btc_eth_cash__static,probability_weighted,btc_eth_cash,False,4,"0,5",0.403786477444746
